,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
3872,referrals,2.0,5.0,0.0,51.0,0.0,0.0,5.0,5.0,5.0
3873,referred,0.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0
3874,referring,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3875,refill,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
3876,refills,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3877,reflected,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3878,reflection,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3879,reform,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3880,refrain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,refresh,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3882,refugee,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3883,refund,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
3884,refunds,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3885,refuses,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3886,regarding,4.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0
3887,regardless,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
3888,regards,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3889,region,0.0,6.0,0.0,0.0,27.0,0.0,6.0,6.0,6.0
3890,regional,0.0,6.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0
3891,registered,0.0,2.0,0.0,5.0,174.0,0.0,2.0,2.0,2.0
3892,registration,0.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0
3893,regular,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3894,regularly,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
3895,regulate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,regulation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3897,regulations,0.0,2.0,0.0,1.0,18.0,0.0,2.0,2.0,2.0
3898,regulator,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
3899,regulator's,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
3900,regulator’s,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3901,rehabilitation,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3902,reintroduced,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3903,reinvestment,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3904,rejected,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3905,relate,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3906,related,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
3907,relations,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3908,relationsbehavioral,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3909,relationship,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
3910,relationships,0.0,4.0,0.0,0.0,6.0,0.0,4.0,4.0,4.0
3911,relationsmedia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3912,relativeoffset,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,relaxing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3914,relay,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3915,release,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
3916,released,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,releases,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
3918,releaseseventsmedia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3919,relevant,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3920,reliable,0.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0
3921,relief,1.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0
3922,relieflearn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3923,relies,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3924,religious,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
3925,reloaded,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3926,relocate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3927,remain,1.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
3928,remaining,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
3929,remains,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
3930,remarks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3931,remember,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3932,remembering,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3933,remind,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
3934,reminded,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3935,reminder,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3936,reminders,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3937,reminding,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3938,remittance,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3939,remodel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3940,remote,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3941,remove,62.0,4.0,0.0,0.0,18.0,0.0,4.0,4.0,4.0
3942,removed,32.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
3943,removing,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3944,rename,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3945,renders,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
3946,renewal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3947,renovate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3948,renovating,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3949,renovations,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3950,rent,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3951,reopening,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3952,reopens,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3953,repayment,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
3954,repeat,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
3955,repeated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,replace,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3957,replaced,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,replacement,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,reply,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3960,report,1.0,5.0,0.0,0.0,14.0,0.0,5.0,5.0,5.0
3961,reportable,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3962,reportclient,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3963,reporter,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
3964,reporting,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3965,reportingelectronic,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3966,reportingfee,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3967,reportingfield,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3968,reports,0.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0
3969,reportsamerican,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3970,reportscommunity,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3971,reportsinstitutional,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3972,reportstobacco,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3973,reposition,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
3974,represent,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,representative,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
3976,representatives,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3977,represented,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3978,represents,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
3979,reproductive,77.0,20.0,0.0,108.0,11.0,2.0,20.0,20.0,20.0
3980,republic,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
3981,repurpse,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
3982,req,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
3983,request,32.0,1.0,0.0,0.0,19.0,2.0,1.0,1.0,1.0
3984,requestheaders,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
3985,requestimmunization,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3986,requests,0.0,2.0,0.0,0.0,18.0,0.0,2.0,2.0,2.0
3987,require,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
3988,required,3.0,0.0,0.0,51.0,25.0,0.0,0.0,0.0,0.0
3989,requiredare,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3990,requirement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3991,requirements,1.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0
3992,requirementsems,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3993,requirementspeer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3994,requires,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3995,reschedule,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3996,research,2.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0
3997,researchnew,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3998,reserve,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
3999,reserved,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0
4000,reset,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
4001,resettlement,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4002,resharper,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
4003,resident,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,residential,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4005,residents,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,resilience,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4007,resiliencehuman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4008,resilience“i,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4009,resistance,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4010,resolve,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4011,resource,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4012,resources,2.0,3.0,0.0,1.0,50.0,0.0,3.0,3.0,3.0
4013,resourcesaddressing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4014,resourcesbreastfeeding,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4015,resourcesbrfss,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4016,resourceschild,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4017,resourcescommunity,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4018,resourcesdiabetes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4019,resourcesemergency,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4020,resourcesems,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4021,resourcesfind,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4022,resourcesfoster,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4023,resourcesgeneral,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4024,resourceshealth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4025,resourceshuman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4026,resourcesmmis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4027,resourcesnorth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4028,resourcesorder,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4029,resourcespoison,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4030,resourcesprovider,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4031,resourcesproviding,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4032,resourcespublic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4033,resourcesreach,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4034,resourcesshare,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4035,resourcessubstance,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4036,resources©,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4037,respect,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4038,respects,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
4039,respiratory,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4040,respite,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4041,respond,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
4042,responds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4043,response,3.0,4.0,0.0,1.0,11.0,0.0,4.0,4.0,4.0
4044,responsehybridoffice,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4045,responsenewsevents,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,responseoffice,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4047,responsibilitiesfree,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4048,responsibility,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
4049,responsible,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4050,rest,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4051,restart,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4052,reston,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4053,restore,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
4054,restraining,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4055,restrict,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4056,restricting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,restrictions,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0
4058,restrictionsa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4059,restrictionsalcohol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4060,restrictionsan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4061,restrictive,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4062,result,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
4063,results,2.0,1.0,0.0,3.0,34.0,0.0,1.0,1.0,1.0
4064,resultstesting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4065,resume,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4066,resumes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,retailerscops,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4068,retention,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4069,retentionwomen's,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4070,retrieve,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,retrieving,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
4072,return,132.0,38.0,0.0,4.0,8.0,2.0,38.0,38.0,38.0
4073,returning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4074,returns,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0
4075,revenue,0.0,1.0,0.0,0.0,48.0,0.0,1.0,1.0,1.0
4076,review,1.0,4.0,0.0,0.0,50.0,0.0,4.0,4.0,4.0
4077,reviewed,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
4078,reviewing,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
4079,reviewprivate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4080,reviews,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
4081,reynosa,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4082,rhogam,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4083,richard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4084,richfield,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4085,richmond,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4086,rider,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4087,right,3.0,10.0,0.0,5.0,51.0,1.0,10.0,10.0,10.0
4088,rightclick,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4089,rights,33.0,9.0,0.0,93.0,7.0,0.0,9.0,9.0,9.0
4090,rightsalternatives,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4091,rightscaravanning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4092,rightshappy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4093,ring,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,ring©,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,rio,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4096,risk,8.0,1.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0
4097,riskamy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4098,riskcontact,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4099,risks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,river,0.0,0.0,0.0,6.0,48.0,0.0,0.0,0.0,0.0
4101,road,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
4102,robbinsdale,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
4103,rochester,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0
4104,rocky,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
4105,rod,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,rodsinsert,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4107,roe,1.0,1.0,0.0,7.0,5.0,0.0,1.0,1.0,1.0
4108,roll,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4109,rollimmunization,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4110,roo,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
4111,room,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
4112,root,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
4113,rosedale,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4114,rosemount,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4115,roseville,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4116,rotate,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4117,rotavirus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4118,round,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4119,rounds,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
4120,routine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121,routing,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
4122,rowsevere,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4123,royal,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4124,rrwc,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4125,rubella,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4126,ruckersville,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4127,ruled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4128,ruling,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4129,rulingcome,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4130,rulingthe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4131,run,1.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0
4132,running,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0
4133,runs,0.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0
4134,rural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135,ruth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4136,ryan,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4137,saddened,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4138,safe,2.0,4.0,0.0,47.0,14.0,0.0,4.0,4.0,4.0
4139,safely,0.0,2.0,0.0,0.0,18.0,0.0,2.0,2.0,2.0
4140,safer,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4141,safest,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,safety,4.0,1.0,0.0,6.0,32.0,0.0,0.0,0.0,0.0
4143,safetyalcohol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4144,safetyfamily,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4145,safetyhow,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4146,safetyimpose,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4147,safetyrecovery,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4148,safetystudent,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4149,safetyteen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4150,safetywhat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4151,safety’,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4152,sage,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4153,saint,1.0,2.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0
4154,salesforce,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4155,same,2.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0
4156,san,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
4157,sanctioningincrease,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4158,sandwich,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4159,sanitizers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,sans,0.0,1.0,0.0,1.0,12.0,0.0,1.0,1.0,1.0
4161,sasheer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4162,sat,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4163,saturday,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
4164,savage,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4165,save,0.0,3.0,0.0,0.0,18.0,0.0,3.0,3.0,3.0
4166,saved,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4167,saveo,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,saving,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,saw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4170,sawyer,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4171,say,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4172,scale,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4173,scare,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4174,scarvestravelhome,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4175,schedule,9.0,7.0,0.0,48.0,2.0,0.0,7.0,7.0,7.0
4176,scheduled,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4177,schedulehome,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4178,schedules,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4179,scheduleshealth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4180,scheduling,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
4181,school,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4182,schools,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
4183,schoolssexually,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4184,schoolssuicide,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4185,scientific,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4186,scorecard,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4187,scottsville,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4188,scotus,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4189,scotusthe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4190,screen,0.0,18.0,0.0,0.0,5.0,0.0,18.0,18.0,18.0
4191,screened,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
