,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
1100,gamap,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1101,gap,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
1102,gather,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1103,gave,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,gcode,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1105,gender,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,general,2.0,0.0,3.0,10.0,1.0,0.0,0.0,3.0
1107,generality,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1108,generosity,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1109,generous,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1110,geolocation,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1111,georgia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1112,gestation,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
1113,get,239.0,7.0,24.0,115.0,195.0,0.0,0.0,24.0
1114,gets,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1115,getting,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1116,ghana,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1117,gift,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
1118,gifts,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1119,girlfriends,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1120,girls,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1121,give,9.0,1.0,6.0,1.0,10.0,0.0,0.0,6.0
1122,given,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1123,gives,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,giving,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0
1125,gladly,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1126,global,0.0,0.0,18.0,7.0,0.0,0.0,0.0,18.0
1127,globe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1128,gnu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1129,goal,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1130,god,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1131,god's,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,gonorrhea,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1133,good,2.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0
1134,goods,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1135,google,31.0,4.0,0.0,7.0,23.0,0.0,0.0,0.0
1136,googled,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1137,googling,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1138,gothic,33.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
1139,govern,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1140,governed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1141,government,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1142,gracious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,grant,28.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0
1144,gratefully,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1145,great,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1146,grenadinessamoa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1147,group,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1148,groups,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,growing,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1150,grown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1151,growth,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1152,guardian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1153,guianafrench,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1154,guidance,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1155,guys,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1156,guysjanuary,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1157,had,13.0,2.0,2.0,0.0,7.0,0.0,0.0,2.0
1158,hadn’t,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1159,half,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1160,handle,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1161,happen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1162,happens,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
1163,happy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1164,harm,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1165,harmful,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1166,harming,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,hasaddons,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1168,have,63.0,6.0,33.0,19.0,52.0,0.0,0.0,33.0
1169,haven't,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,having,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0
1171,head,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1172,header,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1173,heal,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,healing,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1175,healingwhether,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,healingyour,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1177,health,124.0,1.0,4.0,0.0,29.0,0.0,0.0,4.0
1178,healthevery,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,healthoptions,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1180,healthwomensex,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,healthy,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1182,hear,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
1183,heard,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,heart,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1185,heartbeat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1186,hearts,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1187,heavy,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1188,height,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1189,held,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1190,help,25.0,8.0,12.0,45.0,16.0,0.0,0.0,12.0
1191,help's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,helpcome,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1193,helped,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1194,helpful,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1195,helpif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,helping,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1197,helpline,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1198,helpmake,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1199,helps,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
1200,her,9.0,1.0,2.0,116.0,0.0,0.0,0.0,2.0
1201,here,17.0,5.0,23.0,22.0,13.0,0.0,0.0,23.0
1202,hereby,28.0,0.0,1.0,1.0,22.0,0.0,0.0,1.0
1203,hereonline,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,here”,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1205,hesitate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1206,hesitations,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1207,hiding,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0
1208,highest,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,highlight,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0
1210,highly,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,hipaa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,history,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
1213,hit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1214,hitconverted,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1215,hitobject,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1216,holder,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1217,holistic,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
1218,home,5.0,5.0,23.0,0.0,3.0,0.0,0.0,23.0
1219,honest,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1220,hope,1.0,0.0,4.0,16.0,0.0,0.0,0.0,4.0
1221,hoping,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1222,horas,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
1223,hormonal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1224,hormones,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,hosted,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1226,hotline,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,hour,0.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0
1228,hours,1.0,1.0,18.0,22.0,23.0,0.0,0.0,18.0
1229,housewife,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1230,housing,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1231,how,33.0,3.0,32.0,173.0,29.0,0.0,0.0,32.0
1232,html,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1233,htmldiv,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1234,htmldivcss,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1235,humble,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1236,hundreds,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1237,hurgin,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1238,hydrated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,i'd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1240,i'm,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1241,i've,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1242,ibiza,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1243,idea,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1244,identifiable,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1245,identification,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1246,identifier,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1247,identify,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1248,iframe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1249,ignore,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1250,ikigai,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1251,illegal,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1252,image,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1253,images,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
1254,img,0.0,0.0,58.0,1.0,4.0,0.0,0.0,58.0
1255,imgel,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
1256,immediate,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,immediately,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1258,imminent,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1259,impact,3.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
1260,impacts,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,impairment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1262,implied,28.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0
1263,importance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1264,important,6.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0
1265,inappropriate,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1266,inbox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1267,inc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1268,include,5.0,0.0,4.0,4.0,6.0,0.0,0.0,4.0
1269,included,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1270,including,36.0,0.0,2.0,3.0,25.0,0.0,0.0,2.0
1271,incluir,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1272,inclusion,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1273,inconclusive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,incorrect,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1275,increase,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0
1276,incurred,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1277,indeed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1278,indemnified,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1279,indemnify,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1280,indemnity,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1281,independent,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1282,index,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0
1283,indicate,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1284,indicates,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1285,indicator,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1286,individual,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1287,individuals,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0
1288,inducing,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1289,industry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,infected,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
1291,infection,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,infinite,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1293,influence,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1294,info,6.0,3.0,2.0,13.0,5.0,0.0,0.0,2.0
1295,infoabortion,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
1296,infoabortionabortion,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1297,infolearn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,infomaterial,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1299,inforgot,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1300,inform,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
1301,informaiton,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1302,information,63.0,4.0,31.0,29.0,61.0,0.0,0.0,31.0
1303,informationconsidering,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,informationif,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1305,informationjanuary,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1306,informationlearn,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1307,informationparenting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,informationthese,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1309,informationwe,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1310,informed,67.0,1.0,7.0,0.0,29.0,0.0,0.0,7.0
1311,informedsearching,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,infowindow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,infringe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1314,infringement,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1315,infringes,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1316,infringing,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1317,inherent,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1318,inherit,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1319,initial,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1320,initially,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1321,injury,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1322,inline,0.0,0.0,19.0,31.0,0.0,0.0,0.0,19.0
1323,inmessengerfacebook,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1324,innovative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,input,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0
1326,inputs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1327,insert,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1328,insertion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,inside,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1330,inspection,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1331,instagram,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
1332,install,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,instanceof,56.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0
1334,instructions,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1335,insurance,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
1336,intellectual,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1337,intense,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,interact,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1339,interacting,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1340,intercourse,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1341,intercourseanother,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1342,interdenominational,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1343,interest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1344,interested,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1345,interior,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1346,internal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,internally,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1348,international,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1349,international®,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
1350,international®’s,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1351,internet,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
1352,interview,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1353,into,3.0,1.0,41.0,2.0,4.0,0.0,0.0,41.0
1354,intrauterine,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
1355,introduction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1356,invalid,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
1357,invest,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1358,investigate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1359,invite,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1360,involved,2.0,1.0,2.0,36.0,0.0,0.0,0.0,2.0
1361,involvedcontactmoreuse,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,irregular,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1363,irs,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1364,isdraggable,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,isfree,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1366,islandbrazilbrunei,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1367,islandnorth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1368,islands,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1369,islandscentral,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1370,islandscosta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1371,islandsfaroe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1372,islandssomaliasouth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1373,islandssouth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1374,isn’t,2.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
1375,issues,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1376,is”,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1377,it's,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1378,itching,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,item,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1380,items,0.0,0.0,18.0,4.0,0.0,0.0,0.0,18.0
1381,it’s,3.0,2.0,6.0,3.0,8.0,0.0,0.0,6.0
1382,i’ve,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1383,jan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1384,january,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1385,javascript,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0
1386,jennifer,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1387,join,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
1388,joint,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1389,joseph,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1390,journal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1391,journey,0.0,0.0,2.0,14.0,0.0,0.0,0.0,2.0
1392,journeys,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1393,json,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1394,judged,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1395,judgments,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1396,jurisdiction,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1397,just,6.0,0.0,8.0,0.0,4.0,0.0,0.0,8.0
1398,kaku,33.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
1399,keep,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1400,kept,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1401,key,0.0,0.0,37.0,2.0,0.0,0.0,0.0,37.0
1402,keyboard,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0
1403,keypress,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,keys,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1405,keystroke,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1406,kind,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0
1407,kitts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1408,know,14.0,1.0,13.0,19.0,19.0,0.0,0.0,13.0
1409,knowaugust,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
1410,knowing,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1411,known,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
1412,knows,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,kokki,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1414,koreasouth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1415,label,0.0,0.0,18.0,0.0,1.0,0.0,0.0,18.0
1416,labs,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1417,lack,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1418,languageinclusion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1419,large,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1420,largest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1421,last,7.0,0.0,10.0,1.0,9.0,0.0,0.0,10.0
1422,lastchar,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1423,lasts,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1424,lat,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1425,late,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,latest,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0
1427,latlng,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,law,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
1429,lawful,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1430,layouts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,leaning,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1432,learn,51.0,5.0,26.0,45.0,40.0,0.0,0.0,26.0
1433,learned,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1434,learning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1435,lease,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1436,least,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
1437,leave,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
1438,leaving,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1439,lectures,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1440,lee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1441,left,1.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0
1442,legal,32.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0
1443,legally,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1444,len,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1445,length,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,leonesingaporesint,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1447,let,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1448,liabilities,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1449,liability,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1450,liable,28.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0
1451,liberty,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1452,library,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1453,license,28.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0
1454,licensed,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1455,licensors,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1456,lies,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1457,life,2.0,0.0,7.0,6.0,1.0,0.0,0.0,7.0
1458,lifestyle,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1459,lifting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
