,token,Total0,Total1,Total2,Total3,Total4,Total5
1396,offers,0.0,0.0,1.0,1.0,4.0,1.0
1397,office,0.0,0.0,11.0,11.0,0.0,11.0
1398,officeapplyaffiliate,0.0,0.0,1.0,1.0,0.0,1.0
1399,officeapplymanaging,0.0,0.0,1.0,1.0,0.0,1.0
1400,officeapplymarketing,0.0,0.0,1.0,1.0,0.0,1.0
1401,officedirect,0.0,0.0,1.0,1.0,0.0,1.0
1402,officehybriddirect,0.0,0.0,1.0,1.0,0.0,1.0
1403,officeoffice,0.0,0.0,1.0,1.0,0.0,1.0
1404,officer,0.0,0.0,11.0,11.0,0.0,11.0
1405,officeremoteoffice,0.0,0.0,1.0,1.0,0.0,1.0
1406,offices,0.0,0.0,2.0,2.0,0.0,2.0
1407,officials,0.0,0.0,3.0,3.0,0.0,3.0
1408,often,0.0,0.0,1.0,0.0,1.0,1.0
1409,ohio,0.0,0.0,3.0,3.0,0.0,3.0
1410,old,0.0,0.0,4.0,4.0,0.0,4.0
1411,once,0.0,0.0,1.0,1.0,2.0,1.0
1412,one,0.0,0.0,10.0,10.0,8.0,10.0
1413,online,0.0,0.0,15.0,23.0,35.0,15.0
1414,only,0.0,0.0,14.0,14.0,3.0,13.0
1415,onpolymerready,0.0,0.0,1.0,1.0,0.0,1.0
1416,opacity,0.0,0.0,22.0,22.0,0.0,22.0
1417,open,0.0,0.0,16.0,15.0,2.0,16.0
1418,openings,0.0,0.0,0.0,1.0,0.0,0.0
1419,openingsculturebenefits,0.0,0.0,0.0,2.0,0.0,0.0
1420,openingsview,0.0,0.0,0.0,1.0,0.0,0.0
1421,openly,0.0,0.0,1.0,1.0,0.0,1.0
1422,operated,0.0,0.0,7.0,7.0,0.0,7.0
1423,operating,0.0,0.0,5.0,5.0,0.0,5.0
1424,operations,0.0,0.0,2.0,2.0,0.0,2.0
1425,opportunities,0.0,0.0,4.0,4.0,0.0,4.0
1426,opposite,0.0,0.0,1.0,1.0,0.0,1.0
1427,option,0.0,0.0,2.0,2.0,3.0,2.0
1428,optional,0.0,0.0,2.0,2.0,0.0,2.0
1429,options,0.0,0.0,2.0,2.0,1.0,2.0
1430,optionvalue,0.0,0.0,1.0,1.0,0.0,1.0
1431,order,0.0,0.0,0.0,1.0,0.0,0.0
1432,orders,0.0,0.0,1.0,1.0,2.0,1.0
1433,organization,0.0,0.0,3.0,3.0,0.0,3.0
1434,organizations,0.0,0.0,3.0,3.0,0.0,3.0
1435,organize,0.0,0.0,0.0,0.0,2.0,0.0
1436,orientation,0.0,0.0,4.0,4.0,0.0,4.0
1437,original,0.0,0.0,1.0,2.0,0.0,1.0
1438,originalheight,0.0,0.0,0.0,0.0,1.0,0.0
1439,originalwidth,0.0,0.0,0.0,0.0,2.0,0.0
1440,other,0.0,0.0,18.0,16.0,1.0,18.0
1441,otherwise,0.0,0.0,2.0,2.0,0.0,2.0
1442,our,0.0,0.0,73.0,80.0,32.0,72.0
1443,out,0.0,0.0,24.0,21.0,9.0,24.0
1444,outreach,0.0,0.0,0.0,1.0,0.0,0.0
1445,outside,0.0,0.0,2.0,2.0,0.0,2.0
1446,over,0.0,0.0,6.0,7.0,0.0,6.0
1447,overall,0.0,0.0,0.0,0.0,1.0,0.0
1448,overflowheight,0.0,0.0,0.0,0.0,1.0,0.0
1449,overflowwidth,0.0,0.0,0.0,0.0,1.0,0.0
1450,overview,0.0,0.0,6.0,6.0,0.0,6.0
1451,overview→,0.0,0.0,0.0,0.0,6.0,0.0
1452,own,0.0,0.0,4.0,4.0,10.0,4.0
1453,pace,0.0,0.0,0.0,0.0,2.0,0.0
1454,pact,0.0,0.0,0.0,1.0,0.0,0.0
1455,pad,0.0,0.0,2.0,2.0,0.0,2.0
1456,page,0.0,0.0,7.0,9.0,2.0,7.0
1457,pagejobs,0.0,0.0,1.0,1.0,0.0,1.0
1458,pages,0.0,0.0,3.0,3.0,4.0,3.0
1459,palettes,0.0,0.0,0.0,0.0,1.0,0.0
1460,paragard,0.0,0.0,1.0,1.0,0.0,1.0
1461,paragraph,0.0,0.0,1.0,1.0,0.0,1.0
1462,parameter,0.0,0.0,1.0,1.0,0.0,1.0
1463,parent,0.0,0.0,6.0,6.0,0.0,6.0
1464,parent's,0.0,0.0,1.0,1.0,0.0,1.0
1465,parentclientsize,0.0,0.0,0.0,0.0,1.0,0.0
1466,parentdimensionheight,0.0,0.0,0.0,0.0,2.0,0.0
1467,parentdimensionwidth,0.0,0.0,0.0,0.0,2.0,0.0
1468,parenthood,0.0,0.0,272.0,268.0,0.0,272.0
1469,parentnode,0.0,0.0,0.0,0.0,1.0,0.0
1470,parentratio,0.0,0.0,0.0,0.0,1.0,0.0
1471,parents,0.0,0.0,4.0,4.0,0.0,4.0
1472,part,0.0,0.0,0.0,1.0,0.0,0.0
1473,participate,0.0,0.0,11.0,10.0,0.0,11.0
1474,partner,0.0,0.0,3.0,3.0,0.0,3.0
1475,pass,0.0,0.0,1.0,1.0,0.0,1.0
1476,passion,0.0,0.0,0.0,0.0,2.0,0.0
1477,passionate,0.0,0.0,0.0,1.0,0.0,0.0
1478,passionately,0.0,0.0,1.0,1.0,0.0,1.0
1479,passwords,0.0,0.0,1.0,1.0,0.0,1.0
1480,path,0.0,0.0,13.0,13.0,0.0,13.0
1481,patient,0.0,0.0,5.0,9.0,1.0,5.0
1482,patients,0.0,0.0,2.0,4.0,5.0,2.0
1483,pay,0.0,0.0,0.0,1.0,0.0,0.0
1484,payload,0.0,0.0,2.0,2.0,0.0,2.0
1485,payment,0.0,0.0,6.0,7.0,3.0,6.0
1486,paymentmethod,0.0,0.0,1.0,1.0,0.0,1.0
1487,payments,0.0,0.0,2.0,2.0,0.0,2.0
1488,penny,0.0,0.0,0.0,0.0,1.0,0.0
1489,people,0.0,0.0,10.0,9.0,1.0,10.0
1490,people's,0.0,0.0,0.0,1.0,0.0,0.0
1491,percentage,0.0,0.0,1.0,1.0,0.0,1.0
1492,perform,0.0,0.0,0.0,0.0,1.0,0.0
1493,performance,0.0,0.0,0.0,1.0,0.0,0.0
1494,period,0.0,0.0,6.0,5.0,1.0,6.0
1495,perks,0.0,0.0,1.0,1.0,0.0,1.0
1496,permission,0.0,0.0,4.0,5.0,0.0,4.0
1497,personal,0.0,0.0,3.0,4.0,4.0,3.0
1498,personalized,0.0,0.0,0.0,0.0,1.0,0.0
1499,person’s,0.0,0.0,0.0,0.0,1.0,0.0
1500,photographer,0.0,0.0,0.0,0.0,2.0,0.0
1501,photographers,0.0,0.0,0.0,0.0,1.0,0.0
1502,photos,0.0,0.0,2.0,2.0,0.0,2.0
1503,physical,0.0,0.0,6.0,6.0,0.0,6.0
1504,physician,0.0,0.0,0.0,2.0,0.0,0.0
1505,physicians,0.0,0.0,0.0,0.0,1.0,0.0
1506,pill,0.0,0.0,7.0,6.0,0.0,7.0
1507,pills,0.0,0.0,0.0,3.0,0.0,3.0
1508,pilot,0.0,0.0,1.0,0.0,0.0,1.0
1509,pin,0.0,0.0,2.0,2.0,0.0,2.0
1510,pink,0.0,0.0,3.0,3.0,0.0,3.0
1511,pinshats,0.0,0.0,1.0,1.0,0.0,1.0
1512,place,0.0,0.0,0.0,1.0,0.0,0.0
1513,placed,0.0,0.0,1.0,1.0,0.0,1.0
1514,plains,0.0,0.0,5.0,5.0,0.0,5.0
1515,plan,0.0,0.0,0.0,2.0,1.0,0.0
1516,planned,0.0,0.0,274.0,270.0,0.0,274.0
1517,plans,0.0,0.0,1.0,1.0,0.0,1.0
1518,platform,0.0,0.0,0.0,1.0,5.0,0.0
1519,playback,0.0,0.0,2.0,2.0,0.0,2.0
1520,please,0.0,0.0,39.0,34.0,0.0,38.0
1521,plugin,0.0,0.0,0.0,1.0,0.0,0.0
1522,plus,0.0,0.0,1.0,1.0,0.0,1.0
1523,pocket,0.0,0.0,1.0,1.0,0.0,1.0
1524,podría,0.0,0.0,1.0,1.0,0.0,1.0
1525,point,0.0,0.0,1.0,1.0,0.0,1.0
1526,policies,0.0,0.0,3.0,2.0,0.0,1.0
1527,policy,0.0,0.0,19.0,18.0,1.0,19.0
1528,policyapplypolicy,0.0,0.0,1.0,1.0,0.0,1.0
1529,policyhybridplanned,0.0,0.0,1.0,1.0,0.0,1.0
1530,policyprivacy,0.0,0.0,1.0,1.0,0.0,1.0
1531,policyterms,0.0,0.0,2.0,2.0,0.0,2.0
1532,policywork,0.0,0.0,1.0,1.0,0.0,1.0
1533,political,0.0,0.0,4.0,3.0,0.0,4.0
1534,politicians’,0.0,0.0,1.0,1.0,0.0,1.0
1535,polyfills,0.0,0.0,0.0,1.0,0.0,0.0
1536,polymer,0.0,0.0,0.0,2.0,0.0,0.0
1537,populate,0.0,0.0,2.0,2.0,0.0,2.0
1538,populated,0.0,0.0,1.0,1.0,0.0,1.0
1539,populates,0.0,0.0,6.0,5.0,0.0,6.0
1540,popup,0.0,0.0,0.0,1.0,0.0,0.0
1541,por,0.0,0.0,1.0,1.0,0.0,1.0
1542,portal,0.0,0.0,3.0,2.0,0.0,3.0
1543,portfolio,0.0,0.0,0.0,0.0,1.0,0.0
1544,portfolios→,0.0,0.0,0.0,0.0,2.0,0.0
1545,positionimage,0.0,0.0,0.0,0.0,1.0,0.0
1546,positive,0.0,0.0,0.0,1.0,0.0,0.0
1547,post,0.0,0.0,3.0,3.0,0.0,3.0
1548,postal,0.0,0.0,2.0,2.0,0.0,2.0
1549,postdata,0.0,0.0,2.0,2.0,0.0,2.0
1550,postrender,0.0,0.0,2.0,2.0,0.0,2.0
1551,posts,0.0,0.0,2.0,2.0,1.0,2.0
1552,power,0.0,0.0,0.0,0.0,3.0,0.0
1553,powered,0.0,0.0,1.0,1.0,0.0,1.0
1554,powerful,0.0,0.0,0.0,0.0,1.0,0.0
1555,ppfa,0.0,0.0,8.0,8.0,0.0,8.0
1556,ppmm,0.0,0.0,0.0,4.0,0.0,0.0
1557,ppo,0.0,0.0,0.0,1.0,0.0,0.0
1558,pprm,0.0,0.0,2.0,0.0,0.0,2.0
1559,practices,0.0,0.0,0.0,0.0,1.0,0.0
1560,practitioner,0.0,0.0,0.0,2.0,0.0,0.0
1561,pre,0.0,0.0,2.0,2.0,0.0,2.0
1562,predictions,0.0,0.0,2.0,2.0,0.0,2.0
1563,prefer,0.0,0.0,0.0,0.0,3.0,0.0
1564,preferred,0.0,0.0,2.0,2.0,0.0,2.0
1565,pregnancy,0.0,0.0,11.0,10.0,0.0,11.0
1566,pregnant,0.0,0.0,6.0,6.0,0.0,6.0
1567,premium,0.0,0.0,1.0,1.0,0.0,1.0
1568,prep,0.0,0.0,1.0,0.0,0.0,1.0
1569,preparations,0.0,0.0,1.0,1.0,0.0,1.0
1570,prepare,0.0,0.0,0.0,1.0,0.0,0.0
1571,preparing,0.0,0.0,0.0,1.0,0.0,0.0
1572,prescription,0.0,0.0,1.0,1.0,0.0,1.0
1573,prescriptions,0.0,0.0,1.0,1.0,0.0,1.0
1574,presence,0.0,0.0,0.0,0.0,3.0,0.0
1575,president,0.0,0.0,4.0,4.0,0.0,4.0
1576,press,0.0,0.0,2.0,2.0,1.0,2.0
1577,pressroom,0.0,0.0,1.0,1.0,0.0,1.0
1578,pretty,0.0,0.0,3.0,3.0,0.0,3.0
1579,prevent,0.0,0.0,7.0,7.0,1.0,7.0
1580,preventing,0.0,0.0,1.0,1.0,0.0,1.0
1581,prevention,0.0,0.0,0.0,1.0,0.0,0.0
1582,preview,0.0,0.0,3.0,3.0,2.0,3.0
1583,previous,0.0,0.0,1.0,1.0,0.0,1.0
1584,pricing,0.0,0.0,1.0,1.0,1.0,1.0
1585,primarily,0.0,0.0,4.0,4.0,0.0,4.0
1586,primary,0.0,0.0,5.0,3.0,0.0,5.0
1587,print,0.0,0.0,3.0,3.0,0.0,3.0
1588,prior,0.0,0.0,1.0,1.0,1.0,0.0
1589,priority,0.0,0.0,1.0,1.0,0.0,1.0
1590,privacy,0.0,0.0,13.0,14.0,6.0,13.0
1591,private,0.0,0.0,5.0,4.0,0.0,5.0
1592,privately,0.0,0.0,1.0,1.0,0.0,1.0
1593,pro,0.0,0.0,0.0,1.0,0.0,0.0
1594,problem,0.0,0.0,4.0,4.0,0.0,4.0
1595,procedure,0.0,0.0,0.0,0.0,2.0,0.0
1596,procedures,0.0,0.0,0.0,0.0,2.0,0.0
1597,processing,0.0,0.0,1.0,1.0,0.0,1.0
1598,processlearn,0.0,0.0,0.0,1.0,0.0,0.0
1599,processor,0.0,0.0,0.0,0.0,2.0,0.0
1600,product,0.0,0.0,0.0,0.0,2.0,0.0
1601,products,0.0,0.0,10.0,10.0,7.0,10.0
1602,products→,0.0,0.0,0.0,0.0,2.0,0.0
1603,profanity,0.0,0.0,1.0,1.0,0.0,1.0
1604,professional,0.0,0.0,0.0,1.0,4.0,0.0
1605,professionals,0.0,0.0,0.0,0.0,3.0,0.0
1606,professionalsit's,0.0,0.0,0.0,1.0,0.0,0.0
1607,professionals→,0.0,0.0,0.0,0.0,1.0,0.0
1608,profile,0.0,0.0,1.0,1.0,0.0,1.0
1609,program,0.0,0.0,1.0,2.0,0.0,1.0
1610,programs,0.0,0.0,2.0,1.0,0.0,2.0
1611,project,0.0,0.0,1.0,3.0,0.0,1.0
1612,promise,0.0,0.0,0.0,1.0,0.0,0.0
1613,promo,0.0,0.0,4.0,4.0,0.0,4.0
1614,promos,0.0,0.0,4.0,3.0,0.0,4.0
1615,promote,0.0,0.0,0.0,0.0,3.0,0.0
1616,promotional,0.0,0.0,1.0,1.0,2.0,1.0
1617,properly,0.0,0.0,0.0,1.0,0.0,0.0
1618,properties,0.0,0.0,2.0,2.0,0.0,2.0
1619,property,0.0,0.0,2.0,2.0,0.0,2.0
1620,protect,0.0,0.0,8.0,8.0,0.0,8.0
1621,protected,0.0,0.0,0.0,0.0,1.0,0.0
1622,proud,0.0,0.0,0.0,2.0,0.0,0.0
1623,provide,0.0,0.0,8.0,6.0,1.0,7.0
1624,provided,0.0,0.0,2.0,3.0,3.0,2.0
1625,provider,0.0,0.0,12.0,10.0,0.0,12.0
1626,providers,0.0,0.0,3.0,3.0,0.0,3.0
1627,providing,0.0,0.0,0.0,1.0,3.0,0.0
1628,pst,0.0,0.0,0.0,1.0,0.0,0.0
1629,public,0.0,0.0,2.0,3.0,0.0,2.0
1630,publications,0.0,0.0,1.0,1.0,0.0,1.0
1631,publish,0.0,0.0,0.0,0.0,3.0,0.0
1632,published,0.0,0.0,0.0,0.0,1.0,0.0
1633,pull,0.0,0.0,3.0,3.0,1.0,3.0
1634,pulling,0.0,0.0,5.0,5.0,0.0,5.0
1635,pulls,0.0,0.0,1.0,1.0,0.0,1.0
1636,purchase,0.0,0.0,1.0,1.0,0.0,1.0
1637,purpose,0.0,0.0,0.0,1.0,1.0,0.0
1638,purposes,0.0,0.0,1.0,1.0,0.0,1.0
1639,push,0.0,0.0,2.0,2.0,0.0,2.0
1640,put,0.0,0.0,3.0,3.0,0.0,3.0
1641,píldoras,0.0,0.0,2.0,2.0,0.0,2.0
1642,qualify,0.0,0.0,1.0,0.0,0.0,1.0
1643,que,0.0,0.0,1.0,1.0,0.0,1.0
1644,queries,0.0,0.0,1.0,1.0,0.0,1.0
1645,querystring,0.0,0.0,1.0,1.0,0.0,1.0
1646,querystrings,0.0,0.0,1.0,1.0,0.0,1.0
1647,question,0.0,0.0,8.0,8.0,0.0,8.0
1648,questions,0.0,0.0,11.0,9.0,6.0,11.0
1649,queue,0.0,0.0,2.0,2.0,0.0,2.0
1650,quickest,0.0,0.0,0.0,0.0,1.0,0.0
1651,quickly,0.0,0.0,0.0,0.0,2.0,0.0
1652,quit,0.0,0.0,2.0,1.0,0.0,2.0
1653,quizzes,0.0,0.0,2.0,2.0,0.0,2.0
1654,race,0.0,0.0,2.0,2.0,0.0,2.0
1655,racial,0.0,0.0,0.0,1.0,0.0,0.0
1656,radio,0.0,0.0,2.0,2.0,0.0,2.0
1657,ranking,0.0,0.0,0.0,0.0,2.0,0.0
1658,raquel,0.0,0.0,0.0,0.0,1.0,0.0
1659,rates,0.0,0.0,2.0,2.0,0.0,2.0
1660,rdpze,0.0,0.0,1.0,1.0,0.0,1.0
1661,reach,0.0,0.0,2.0,2.0,4.0,2.0
1662,reached,0.0,0.0,4.0,4.0,0.0,4.0
1663,read,0.0,0.0,8.0,12.0,1.0,8.0
1664,ready,0.0,0.0,0.0,1.0,4.0,0.0
1665,real,0.0,0.0,0.0,0.0,1.0,0.0
1666,really,0.0,0.0,4.0,6.0,0.0,4.0
1667,reason,0.0,0.0,0.0,1.0,0.0,0.0
1668,reasons,0.0,0.0,1.0,0.0,0.0,0.0
1669,receipt,0.0,0.0,2.0,2.0,0.0,2.0
1670,receive,0.0,0.0,4.0,6.0,2.0,4.0
1671,received,0.0,0.0,1.0,1.0,1.0,1.0
1672,receiving,0.0,0.0,1.0,1.0,0.0,1.0
1673,recess,0.0,0.0,1.0,1.0,0.0,1.0
1674,recipient,0.0,0.0,5.0,5.0,0.0,5.0
1675,recommend,0.0,0.0,0.0,0.0,3.0,0.0
1676,recommended,0.0,0.0,0.0,1.0,0.0,0.0
1677,record,0.0,0.0,2.0,2.0,0.0,2.0
1678,recovery,0.0,0.0,0.0,0.0,1.0,0.0
1679,recruitment,0.0,0.0,7.0,7.0,0.0,7.0
1680,recurringfrequency,0.0,0.0,3.0,3.0,0.0,3.0
1681,redesign,0.0,0.0,0.0,0.0,1.0,0.0
1682,redirected,0.0,0.0,4.0,4.0,0.0,4.0
1683,refer,0.0,0.0,1.0,1.0,0.0,1.0
1684,referrals,0.0,0.0,4.0,3.0,0.0,4.0
1685,refine,0.0,0.0,0.0,0.0,1.0,0.0
1686,reform,0.0,0.0,1.0,1.0,0.0,1.0
1687,regard,0.0,0.0,0.0,1.0,0.0,0.0
1688,regarding,0.0,0.0,0.0,0.0,1.0,0.0
1689,regardless,0.0,0.0,1.0,2.0,1.0,1.0
1690,region,0.0,0.0,7.0,6.0,0.0,7.0
1691,regional,0.0,0.0,6.0,6.0,0.0,6.0
1692,register,0.0,0.0,0.0,2.0,5.0,0.0
1693,registered,0.0,0.0,2.0,4.0,2.0,2.0
1694,registration,0.0,0.0,2.0,2.0,0.0,2.0
1695,regular,0.0,0.0,0.0,1.0,0.0,0.0
1696,regulations,0.0,0.0,2.0,2.0,0.0,2.0
1697,relations,0.0,0.0,0.0,0.0,1.0,0.0
1698,relationships,0.0,0.0,4.0,4.0,0.0,4.0
1699,relativeoffset,0.0,0.0,0.0,0.0,1.0,0.0
1700,relax,0.0,0.0,0.0,0.0,1.0,0.0
1701,releases,0.0,0.0,3.0,2.0,0.0,3.0
1702,reliable,0.0,0.0,1.0,1.0,0.0,1.0
1703,relieve,0.0,0.0,0.0,0.0,1.0,0.0
1704,remain,0.0,0.0,5.0,5.0,0.0,5.0
1705,remains,0.0,0.0,1.0,1.0,0.0,1.0
1706,remove,0.0,0.0,2.0,4.0,0.0,2.0
1707,removing,0.0,0.0,1.0,1.0,0.0,1.0
1708,render,0.0,0.0,0.0,0.0,1.0,0.0
1709,renders,0.0,0.0,3.0,3.0,0.0,3.0
1710,repeat,0.0,0.0,1.0,1.0,0.0,1.0
1711,report,0.0,0.0,5.0,6.0,0.0,5.0
1712,reports,0.0,0.0,2.0,4.0,0.0,2.0
1713,reposition,0.0,0.0,2.0,2.0,0.0,2.0
1714,reproductive,0.0,0.0,14.0,13.0,0.0,14.0
1715,repurpse,0.0,0.0,2.0,2.0,0.0,2.0
1716,req,0.0,0.0,2.0,2.0,0.0,2.0
1717,requestheaders,0.0,0.0,2.0,2.0,0.0,2.0
1718,requests,0.0,0.0,2.0,2.0,0.0,2.0
1719,require,0.0,0.0,7.0,5.0,0.0,6.0
1720,requiredare,0.0,0.0,1.0,1.0,0.0,1.0
1721,requirements,0.0,0.0,0.0,1.0,0.0,0.0
1722,research,0.0,0.0,22.0,22.0,0.0,22.0
1723,researchnew,0.0,0.0,1.0,1.0,0.0,1.0
1724,reservations,0.0,0.0,0.0,0.0,2.0,0.0
1725,resharper,0.0,0.0,10.0,10.0,0.0,10.0
1726,residence,0.0,0.0,0.0,1.0,0.0,0.0
1727,resource,0.0,0.0,0.0,1.0,0.0,0.0
1728,resources,0.0,0.0,3.0,13.0,3.0,3.0
1729,respect,0.0,0.0,1.0,1.0,1.0,1.0
1730,respects,0.0,0.0,2.0,2.0,0.0,2.0
1731,response,0.0,0.0,4.0,5.0,0.0,4.0
1732,responsehybridoffice,0.0,0.0,1.0,1.0,0.0,1.0
1733,responseoffice,0.0,0.0,1.0,1.0,0.0,1.0
1734,rest,0.0,0.0,1.0,1.0,0.0,1.0
1735,restaurant,0.0,0.0,0.0,0.0,2.0,0.0
1736,restaurants,0.0,0.0,0.0,0.0,1.0,0.0
1737,restore,0.0,0.0,6.0,6.0,0.0,6.0
1738,resulting,0.0,0.0,0.0,1.0,0.0,0.0
1739,retain,0.0,0.0,0.0,0.0,2.0,0.0
1740,retention,0.0,0.0,1.0,1.0,0.0,1.0
1741,retrieving,0.0,0.0,2.0,2.0,0.0,2.0
1742,return,0.0,0.0,35.0,40.0,12.0,35.0
1743,returns,0.0,0.0,2.0,2.0,0.0,2.0
1744,revenue,0.0,0.0,1.0,1.0,0.0,1.0
1745,reversible,0.0,0.0,0.0,1.0,0.0,0.0
1746,review,0.0,0.0,4.0,4.0,1.0,4.0
1747,rewards,0.0,0.0,0.0,0.0,1.0,0.0
1748,rich,0.0,0.0,0.0,0.0,2.0,0.0
1749,right,0.0,0.0,9.0,9.0,6.0,9.0
1750,rightclick,0.0,0.0,1.0,1.0,0.0,1.0
1751,rights,0.0,0.0,10.0,11.0,0.0,10.0
1752,risk,0.0,0.0,1.0,1.0,2.0,1.0
1753,risks,0.0,0.0,0.0,0.0,1.0,0.0
1754,road,0.0,0.0,1.0,0.0,0.0,1.0
1755,rocky,0.0,0.0,18.0,5.0,0.0,18.0
1756,roe,0.0,0.0,1.0,2.0,0.0,1.0
1757,roles,0.0,0.0,0.0,1.0,0.0,0.0
1758,roo,0.0,0.0,3.0,3.0,0.0,3.0
1759,room,0.0,0.0,0.0,0.0,1.0,0.0
1760,root,0.0,0.0,1.0,1.0,0.0,1.0
1761,rules,0.0,0.0,0.0,8.0,0.0,0.0
1762,run,0.0,0.0,2.0,2.0,1.0,2.0
1763,running,0.0,0.0,2.0,2.0,0.0,2.0
1764,runs,0.0,0.0,5.0,5.0,0.0,5.0
1765,ryder,0.0,0.0,0.0,0.0,1.0,0.0
1766,sadie,0.0,0.0,0.0,0.0,1.0,0.0
1767,safe,0.0,0.0,4.0,5.0,0.0,4.0
1768,safely,0.0,0.0,2.0,2.0,0.0,2.0
1769,safer,0.0,0.0,1.0,1.0,1.0,1.0
1770,safest,0.0,0.0,0.0,0.0,1.0,0.0
1771,safety,0.0,0.0,1.0,0.0,0.0,0.0
1772,safetyhow,0.0,0.0,1.0,1.0,0.0,1.0
1773,salesforce,0.0,0.0,1.0,1.0,0.0,1.0
1774,same,0.0,0.0,2.0,2.0,0.0,2.0
1775,san,0.0,0.0,0.0,1.0,0.0,0.0
1776,sans,0.0,0.0,1.0,1.0,0.0,1.0
1777,sasheer,0.0,0.0,1.0,1.0,0.0,1.0
1778,sat,0.0,0.0,1.0,2.0,0.0,1.0
1779,saturday,0.0,0.0,1.0,2.0,0.0,0.0
1780,save,0.0,0.0,3.0,3.0,0.0,3.0
1781,scale,0.0,0.0,0.0,0.0,1.0,0.0
1782,scare,0.0,0.0,1.0,1.0,0.0,1.0
1783,scarvestravelhome,0.0,0.0,1.0,1.0,0.0,1.0
1784,schedule,0.0,0.0,7.0,7.0,3.0,7.0
1785,scheduled,0.0,0.0,1.0,1.0,1.0,0.0
1786,scheduling,0.0,0.0,2.0,3.0,7.0,2.0
1787,scheduling→,0.0,0.0,0.0,0.0,2.0,0.0
1788,school,0.0,0.0,0.0,1.0,0.0,0.0
1789,schools,0.0,0.0,1.0,2.0,0.0,1.0
1790,scorecard,0.0,0.0,1.0,1.0,0.0,1.0
1791,screen,0.0,0.0,18.0,19.0,0.0,18.0
1792,screenings,0.0,0.0,2.0,1.0,0.0,2.0
1793,script,0.0,0.0,2.0,3.0,2.0,2.0
1794,scripts,0.0,0.0,0.0,0.0,2.0,0.0
1795,search,0.0,0.0,45.0,43.0,1.0,45.0
1796,second,0.0,0.0,3.0,3.0,0.0,3.0
1797,seconds,0.0,0.0,41.0,41.0,0.0,41.0
1798,section,0.0,0.0,5.0,5.0,0.0,5.0
1799,sectionbackground,0.0,0.0,0.0,0.0,1.0,0.0
1800,secure,0.0,0.0,0.0,0.0,2.0,0.0
1801,security,0.0,0.0,0.0,0.0,1.0,0.0
1802,see,0.0,0.0,11.0,11.0,0.0,11.0
1803,seek,0.0,0.0,0.0,0.0,1.0,0.0
1804,seeking,0.0,0.0,3.0,2.0,0.0,3.0
1805,seems,0.0,0.0,1.0,1.0,0.0,1.0
1806,seen,0.0,0.0,0.0,2.0,0.0,0.0
1807,segment,0.0,0.0,2.0,2.0,0.0,2.0
1808,segments,0.0,0.0,0.0,0.0,1.0,0.0
1809,segoe,0.0,0.0,2.0,2.0,0.0,2.0
1810,segue,0.0,0.0,4.0,4.0,0.0,4.0
1811,select,0.0,0.0,12.0,12.0,2.0,12.0
1812,selected,0.0,0.0,9.0,9.0,0.0,9.0
1813,selection,0.0,0.0,1.0,1.0,0.0,1.0
1814,selects,0.0,0.0,4.0,4.0,0.0,4.0
1815,self,0.0,0.0,0.0,1.0,0.0,0.0
1816,sell,0.0,0.0,0.0,0.0,17.0,0.0
1817,sellers,0.0,0.0,0.0,0.0,1.0,0.0
1818,sellers→,0.0,0.0,0.0,0.0,2.0,0.0
1819,selling,0.0,0.0,0.0,0.0,4.0,0.0
1820,send,0.0,0.0,5.0,6.0,0.0,5.0
1821,senior,0.0,0.0,14.0,14.0,0.0,14.0
1822,sent,0.0,0.0,2.0,2.0,0.0,2.0
1823,seo,0.0,0.0,0.0,2.0,4.0,0.0
1824,separate,0.0,0.0,1.0,1.0,0.0,1.0
1825,seperate,0.0,0.0,0.0,0.0,1.0,0.0
1826,serve,0.0,0.0,2.0,6.0,0.0,2.0
1827,serves,0.0,0.0,1.0,0.0,0.0,1.0
1828,service,0.0,0.0,11.0,10.0,4.0,12.0
1829,services,0.0,0.0,44.0,40.0,9.0,45.0
1830,services→,0.0,0.0,0.0,0.0,2.0,0.0
1831,sessions,0.0,0.0,0.0,0.0,1.0,0.0
1832,set,0.0,0.0,17.0,19.0,6.0,17.0
1833,sets,0.0,0.0,0.0,0.0,1.0,0.0
1834,setting,0.0,0.0,1.0,1.0,1.0,1.0
1835,settings,0.0,0.0,3.0,3.0,0.0,3.0
1836,setup,0.0,0.0,0.0,2.0,0.0,0.0
1837,sex,0.0,0.0,17.0,17.0,0.0,17.0
1838,sexual,0.0,0.0,22.0,22.0,0.0,22.0
1839,sexuality,0.0,0.0,1.0,1.0,0.0,1.0
1840,sexually,0.0,0.0,4.0,4.0,0.0,4.0
1841,shall,0.0,0.0,0.0,1.0,0.0,0.0
1842,sham,0.0,0.0,2.0,2.0,0.0,2.0
1843,share,0.0,0.0,12.0,13.0,2.0,12.0
1844,shared,0.0,0.0,1.0,1.0,0.0,1.0
1845,shield,0.0,0.0,0.0,3.0,0.0,0.0
1846,shift,0.0,0.0,2.0,2.0,0.0,2.0
1847,shimmer,0.0,0.0,9.0,9.0,0.0,9.0
1848,shipping,0.0,0.0,3.0,3.0,2.0,3.0
1849,shop,0.0,0.0,8.0,8.0,0.0,8.0
1850,short,0.0,0.0,0.0,0.0,3.0,0.0
1851,shot,0.0,0.0,2.0,2.0,0.0,2.0
1852,should,0.0,0.0,3.0,5.0,5.0,3.0
