,token,Total0,Total1,Total2,Total3,Total4,Total5
1379,exclude,1.0,1.0,0.0,1.0,0.0,0.0
1380,excluded,2.0,2.0,0.0,2.0,0.0,0.0
1381,exclusive,1.0,1.0,0.0,1.0,0.0,6.0
1382,executed,0.0,0.0,0.0,0.0,0.0,17.0
1383,exerting,0.0,0.0,0.0,0.0,1.0,0.0
1384,exist,0.0,0.0,0.0,0.0,0.0,20.0
1385,existing,2.0,2.0,0.0,2.0,0.0,32.0
1386,exists,4.0,4.0,0.0,4.0,0.0,0.0
1387,exit,0.0,0.0,0.0,0.0,0.0,17.0
1388,expand,1.0,1.0,0.0,1.0,1.0,0.0
1389,expands,0.0,0.0,0.0,0.0,1.0,0.0
1390,expansion,1.0,1.0,0.0,1.0,0.0,0.0
1391,expect,0.0,0.0,0.0,0.0,6.0,0.0
1392,expecta,0.0,0.0,0.0,0.0,1.0,0.0
1393,expected,1.0,1.0,0.0,1.0,0.0,0.0
1394,expectinform,0.0,0.0,0.0,0.0,1.0,0.0
1395,expectthe,0.0,0.0,0.0,0.0,51.0,0.0
1396,expel,0.0,0.0,0.0,0.0,1.0,1.0
1397,expensive,0.0,0.0,0.0,0.0,5.0,0.0
1398,experience,2.0,2.0,0.0,2.0,22.0,7.0
1399,experienced,0.0,0.0,0.0,0.0,2.0,8.0
1400,experiences,0.0,0.0,0.0,0.0,2.0,0.0
1401,experiencing,0.0,0.0,0.0,0.0,0.0,1.0
1402,experince,0.0,0.0,0.0,0.0,1.0,0.0
1403,expert,1.0,1.0,0.0,1.0,0.0,0.0
1404,experts,5.0,5.0,0.0,5.0,3.0,1.0
1405,expire,0.0,0.0,0.0,0.0,0.0,4.0
1406,expiresess,1.0,1.0,0.0,1.0,0.0,0.0
1407,explain,0.0,0.0,0.0,0.0,2.0,2.0
1408,explained,0.0,0.0,0.0,0.0,0.0,1.0
1409,explaining,1.0,1.0,0.0,1.0,1.0,0.0
1410,explica,0.0,0.0,0.0,0.0,1.0,0.0
1411,explicit,0.0,0.0,0.0,0.0,0.0,1.0
1412,explicitly,1.0,1.0,0.0,1.0,0.0,0.0
1413,explore,0.0,0.0,0.0,0.0,1.0,0.0
1414,explosion,1.0,1.0,0.0,1.0,0.0,0.0
1415,express,0.0,0.0,0.0,0.0,2.0,0.0
1416,extensions,0.0,0.0,0.0,0.0,0.0,17.0
1417,extensive,0.0,0.0,0.0,0.0,3.0,0.0
1418,extent,9.0,9.0,0.0,9.0,0.0,1.0
1419,extra,0.0,0.0,0.0,0.0,2.0,20.0
1420,extraordinary,0.0,0.0,0.0,0.0,0.0,1.0
1421,extreme,0.0,0.0,0.0,0.0,1.0,0.0
1422,extremely,0.0,0.0,0.0,0.0,2.0,0.0
1423,eye,0.0,0.0,0.0,0.0,2.0,0.0
1424,face,0.0,0.0,0.0,0.0,10.0,0.0
1425,facebook,4.0,4.0,0.0,4.0,0.0,24.0
1426,facebookenglish,1.0,1.0,0.0,1.0,0.0,0.0
1427,facebookyou,1.0,1.0,0.0,1.0,0.0,0.0
1428,faced,0.0,0.0,0.0,0.0,1.0,1.0
1429,facial,0.0,0.0,0.0,0.0,1.0,0.0
1430,facilities,0.0,0.0,0.0,0.0,3.0,0.0
1431,facility,0.0,0.0,0.0,0.0,3.0,4.0
1432,facing,0.0,0.0,0.0,0.0,2.0,0.0
1433,fact,0.0,0.0,0.0,0.0,4.0,0.0
1434,factor,0.0,0.0,0.0,0.0,0.0,24.0
1435,factors,0.0,0.0,0.0,0.0,2.0,4.0
1436,factorspill,0.0,0.0,0.0,0.0,1.0,0.0
1437,facts,4.0,4.0,0.0,4.0,3.0,0.0
1438,factual,0.0,0.0,0.0,0.0,2.0,0.0
1439,faculty,0.0,0.0,0.0,0.0,1.0,0.0
1440,fadein,4.0,4.0,0.0,4.0,0.0,0.0
1441,fadeout,4.0,4.0,0.0,4.0,0.0,0.0
1442,failed,1.0,1.0,0.0,1.0,1.0,16.0
1443,fails,0.0,0.0,0.0,0.0,0.0,1.0
1444,fair,1.0,1.0,0.0,1.0,0.0,0.0
1445,fairly,0.0,0.0,0.0,0.0,2.0,0.0
1446,faith,1.0,1.0,0.0,1.0,0.0,0.0
1447,fall,0.0,0.0,0.0,0.0,1.0,0.0
1448,falling,0.0,0.0,0.0,0.0,1.0,0.0
1449,fallopian,0.0,0.0,0.0,0.0,1.0,0.0
1450,false,1.0,1.0,0.0,1.0,1.0,1.0
1451,falsely,0.0,0.0,0.0,0.0,1.0,0.0
1452,familiarized,0.0,0.0,0.0,0.0,1.0,0.0
1453,family,1.0,1.0,0.0,1.0,9.0,6.0
1454,family's,0.0,0.0,0.0,0.0,0.0,1.0
1455,family—free,0.0,0.0,0.0,0.0,1.0,0.0
1456,fan,0.0,0.0,0.0,0.0,0.0,4.0
1457,faq,2.0,2.0,0.0,2.0,1.0,2.0
1458,faqquestion,0.0,0.0,0.0,0.0,0.0,17.0
1459,faqsignificant,0.0,0.0,0.0,0.0,4.0,0.0
1460,faq»,0.0,0.0,0.0,0.0,0.0,17.0
1461,far,0.0,0.0,0.0,0.0,1.0,0.0
1462,fare,0.0,0.0,0.0,0.0,1.0,0.0
1463,fast,1.0,1.0,0.0,1.0,0.0,1.0
1464,fatal,0.0,0.0,0.0,0.0,3.0,0.0
1465,fda,0.0,0.0,0.0,0.0,2.0,3.0
1466,fda’s,0.0,0.0,0.0,0.0,1.0,0.0
1467,fear,0.0,0.0,0.0,0.0,1.0,0.0
1468,fears,0.0,0.0,0.0,0.0,0.0,1.0
1469,feature,0.0,0.0,0.0,0.0,0.0,5.0
1470,featured,1.0,1.0,0.0,1.0,1.0,0.0
1471,features,0.0,0.0,0.0,0.0,0.0,1.0
1472,featuresnfl,1.0,1.0,0.0,1.0,0.0,0.0
1473,featuring,2.0,2.0,0.0,2.0,0.0,0.0
1474,federal,9.0,9.0,0.0,9.0,2.0,3.0
1475,federation,13.0,13.0,0.0,13.0,5.0,4.0
1476,federationnational,0.0,0.0,0.0,0.0,1.0,0.0
1477,fee,1.0,0.0,0.0,0.0,1.0,2.0
1478,feedback,0.0,0.0,0.0,0.0,1.0,2.0
1479,feedingdoes,0.0,0.0,0.0,0.0,1.0,0.0
1480,feel,3.0,3.0,0.0,3.0,17.0,19.0
1481,feeling,0.0,0.0,0.0,0.0,4.0,1.0
1482,feelings,0.0,0.0,0.0,0.0,9.0,6.0
1483,feels,0.0,0.0,0.0,0.0,3.0,2.0
1484,fees,0.0,0.0,0.0,0.0,2.0,39.0
1485,felt,0.0,0.0,0.0,0.0,3.0,0.0
1486,female,2.0,2.0,0.0,2.0,16.0,5.0
1487,femeninala,0.0,0.0,0.0,0.0,2.0,0.0
1488,femeninoindicación,0.0,0.0,0.0,0.0,2.0,0.0
1489,feminism,1.0,1.0,0.0,1.0,0.0,0.0
1490,feminist,1.0,1.0,0.0,1.0,0.0,0.0
1491,feminists,0.0,0.0,0.0,0.0,1.0,0.0
1492,fertility,0.0,0.0,0.0,0.0,2.0,0.0
1493,fertilization,0.0,0.0,0.0,0.0,1.0,0.0
1494,fertilize,0.0,0.0,0.0,0.0,1.0,0.0
1495,fertilized,0.0,0.0,0.0,0.0,4.0,2.0
1496,fetal,0.0,0.0,0.0,0.0,3.0,0.0
1497,fetalage,0.0,0.0,0.0,0.0,44.0,0.0
1498,fetallos,0.0,0.0,0.0,0.0,2.0,0.0
1499,fetalpositive,0.0,0.0,0.0,0.0,2.0,0.0
1500,feverishly,0.0,0.0,0.0,0.0,0.0,1.0
1501,few,0.0,0.0,0.0,0.0,13.0,10.0
1502,fewer,0.0,0.0,0.0,0.0,3.0,0.0
1503,field,22.0,22.0,0.0,22.0,0.0,19.0
1504,fields,4.0,4.0,0.0,4.0,6.0,0.0
1505,fifteen,0.0,0.0,0.0,0.0,1.0,0.0
1506,fight,4.0,4.0,0.0,4.0,4.0,0.0
1507,fighting,0.0,0.0,0.0,0.0,3.0,0.0
1508,figures,2.0,2.0,0.0,2.0,0.0,0.0
1509,file,3.0,3.0,0.0,3.0,1.0,17.0
1510,filed,0.0,0.0,0.0,0.0,3.0,0.0
1511,files,1.0,1.0,0.0,1.0,0.0,1.0
1512,filing,0.0,0.0,0.0,0.0,1.0,0.0
1513,fill,10.0,9.0,0.0,9.0,1.0,6.0
1514,filled,0.0,0.0,0.0,0.0,0.0,4.0
1515,films,0.0,0.0,0.0,0.0,1.0,0.0
1516,filter,4.0,4.0,0.0,4.0,0.0,4.0
1517,final,0.0,0.0,0.0,0.0,1.0,1.0
1518,financehybridoffice,1.0,1.0,0.0,1.0,0.0,0.0
1519,financial,7.0,7.0,0.0,7.0,6.0,2.0
1520,financierapago¿qué,0.0,0.0,0.0,0.0,1.0,0.0
1521,financieraservicios,0.0,0.0,0.0,0.0,2.0,0.0
1522,find,31.0,31.0,0.0,31.0,7.0,55.0
1523,finding,4.0,4.0,0.0,4.0,0.0,0.0
1524,fire,2.0,2.0,0.0,2.0,0.0,0.0
1525,first,16.0,15.0,0.0,15.0,30.0,32.0
1526,firstname,1.0,1.0,0.0,1.0,0.0,0.0
1527,firstnameerror,1.0,1.0,0.0,1.0,0.0,0.0
1528,firstnamefield,1.0,1.0,0.0,1.0,0.0,0.0
1529,fisher,0.0,0.0,0.0,0.0,1.0,0.0
1530,fit,1.0,0.0,0.0,0.0,0.0,0.0
1531,fits,1.0,1.0,0.0,1.0,0.0,0.0
1532,fitting,0.0,0.0,0.0,0.0,1.0,0.0
1533,five,0.0,0.0,0.0,0.0,5.0,0.0
1534,fix,4.0,4.0,0.0,4.0,0.0,1.0
1535,fjs,4.0,4.0,0.0,4.0,0.0,0.0
1536,flag,0.0,0.0,0.0,0.0,1.0,0.0
1537,float,1.0,1.0,0.0,1.0,0.0,0.0
1538,florence,0.0,0.0,0.0,0.0,1.0,0.0
1539,flowless,0.0,0.0,0.0,0.0,3.0,0.0
1540,fluctuation,0.0,0.0,0.0,0.0,2.0,0.0
1541,foam,0.0,0.0,0.0,0.0,1.0,0.0
1542,focus,4.0,4.0,0.0,4.0,1.0,1.0
1543,folder,0.0,0.0,0.0,0.0,0.0,5.0
1544,follow,20.0,20.0,0.0,20.0,5.0,14.0
1545,followed,0.0,0.0,0.0,0.0,0.0,1.0
1546,following,5.0,5.0,0.0,5.0,9.0,12.0
1547,followup,0.0,0.0,0.0,0.0,1.0,0.0
1548,font,2.0,2.0,0.0,2.0,0.0,0.0
1549,food,0.0,0.0,0.0,0.0,1.0,0.0
1550,foolish,0.0,0.0,0.0,0.0,1.0,0.0
1551,form,22.0,22.0,0.0,22.0,18.0,7.0
1552,form's,0.0,0.0,0.0,0.0,1.0,0.0
1553,formal,0.0,0.0,0.0,0.0,1.0,0.0
1554,formally,0.0,0.0,0.0,0.0,1.0,0.0
1555,format,7.0,7.0,0.0,7.0,0.0,21.0
1556,formbox,0.0,0.0,0.0,0.0,0.0,1.0
1557,formed,1.0,1.0,0.0,1.0,0.0,0.0
1558,formelement,0.0,0.0,0.0,0.0,1.0,0.0
1559,formelements,1.0,1.0,0.0,1.0,1.0,0.0
1560,formid,0.0,0.0,0.0,0.0,0.0,1.0
1561,formitem,0.0,0.0,0.0,0.0,0.0,1.0
1562,formitemid,0.0,0.0,0.0,0.0,0.0,1.0
1563,formnever,1.0,1.0,0.0,1.0,0.0,0.0
1564,forms,9.0,9.0,0.0,9.0,15.0,22.0
1565,formspatient,0.0,0.0,0.0,0.0,0.0,34.0
1566,formsthe,0.0,0.0,0.0,0.0,1.0,0.0
1567,formurl,1.0,1.0,0.0,1.0,0.0,0.0
1568,fort,0.0,0.0,0.0,0.0,0.0,1.0
1569,forty,0.0,0.0,0.0,0.0,1.0,0.0
1570,forward,1.0,1.0,0.0,1.0,0.0,0.0
1571,for…abortion,0.0,0.0,0.0,0.0,0.0,1.0
1572,foul,0.0,0.0,0.0,0.0,1.0,0.0
1573,found,1.0,1.0,0.0,1.0,4.0,11.0
1574,foundation,0.0,0.0,0.0,0.0,2.0,0.0
1575,founded,1.0,1.0,0.0,1.0,0.0,0.0
1576,foundoptionvalue,1.0,1.0,0.0,1.0,0.0,0.0
1577,four,0.0,0.0,0.0,0.0,2.0,1.0
1578,fourth,0.0,0.0,0.0,0.0,4.0,0.0
1579,fractures,0.0,0.0,0.0,0.0,1.0,0.0
1580,frame,2.0,2.0,0.0,2.0,0.0,1.0
1581,frecuentes,0.0,0.0,0.0,0.0,1.0,0.0
1582,frecuentesinformación,0.0,0.0,0.0,0.0,2.0,0.0
1583,frecuenteslugaresselect,0.0,0.0,0.0,0.0,2.0,0.0
1584,frecuentesotro,0.0,0.0,0.0,0.0,1.0,0.0
1585,free,4.0,4.0,0.0,4.0,10.0,11.0
1586,freedom,0.0,0.0,0.0,0.0,8.0,0.0
1587,freely,0.0,0.0,0.0,0.0,1.0,0.0
1588,frequency,4.0,4.0,0.0,4.0,2.0,0.0
1589,frequent,0.0,0.0,0.0,0.0,2.0,15.0
1590,frequently,4.0,4.0,0.0,4.0,0.0,0.0
1591,fri,1.0,1.0,0.0,1.0,0.0,0.0
1592,friday,1.0,1.0,0.0,1.0,0.0,0.0
1593,friend,0.0,1.0,0.0,1.0,3.0,2.0
1594,friendly,0.0,0.0,0.0,0.0,1.0,3.0
1595,friends,0.0,0.0,0.0,0.0,3.0,0.0
1596,friendsyou,0.0,0.0,0.0,0.0,1.0,0.0
1597,friend’s,0.0,0.0,0.0,0.0,1.0,0.0
1598,frightened,0.0,0.0,0.0,0.0,0.0,1.0
1599,frightening,0.0,0.0,0.0,0.0,1.0,0.0
1600,front,0.0,0.0,0.0,0.0,2.0,0.0
1601,fssa,0.0,0.0,0.0,0.0,0.0,1.0
1602,fte,0.0,0.0,0.0,0.0,44.0,0.0
1603,fulfill,0.0,0.0,0.0,0.0,0.0,1.0
1604,full,6.0,6.0,0.0,6.0,10.0,9.0
1605,fullest,9.0,9.0,0.0,9.0,0.0,0.0
1606,fullstory,2.0,2.0,0.0,2.0,0.0,0.0
1607,fully,0.0,0.0,0.0,0.0,1.0,1.0
1608,function,34.0,34.0,0.0,34.0,132.0,449.0
1609,functions,1.0,1.0,0.0,1.0,0.0,0.0
1610,fund,8.0,8.0,0.0,8.0,0.0,0.0
1611,funding,2.0,2.0,0.0,2.0,1.0,3.0
1612,fundraising,0.0,0.0,0.0,0.0,1.0,0.0
1613,funtion,1.0,1.0,0.0,1.0,0.0,0.0
1614,further,3.0,3.0,0.0,3.0,7.0,1.0
1615,future,3.0,3.0,0.0,3.0,4.0,2.0
1616,gaallowlinker,1.0,1.0,0.0,1.0,0.0,0.0
1617,gaclientid,1.0,1.0,0.0,1.0,0.0,0.0
1618,gacode,1.0,1.0,0.0,1.0,0.0,0.0
1619,gain,0.0,0.0,0.0,0.0,4.0,0.0
1620,gainchange,0.0,0.0,0.0,0.0,1.0,0.0
1621,gajshost,0.0,0.0,0.0,0.0,88.0,0.0
1622,gave,0.0,0.0,0.0,0.0,0.0,6.0
1623,gender,6.0,6.0,0.0,6.0,1.0,0.0
1624,general,11.0,11.0,0.0,11.0,16.0,1.0
1625,generalcitas,0.0,0.0,0.0,0.0,2.0,0.0
1626,generaldescripción,0.0,0.0,0.0,0.0,4.0,0.0
1627,generalley,0.0,0.0,0.0,0.0,1.0,0.0
1628,generally,0.0,0.0,0.0,0.0,3.0,0.0
1629,generalpreguntas,0.0,0.0,0.0,0.0,2.0,0.0
1630,generalseguroassiatance,0.0,0.0,0.0,0.0,1.0,0.0
1631,generalvisión,0.0,0.0,0.0,0.0,2.0,0.0
1632,generated,0.0,0.0,0.0,0.0,0.0,8.0
1633,generation,1.0,1.0,0.0,1.0,0.0,0.0
1634,generic,2.0,2.0,0.0,2.0,1.0,0.0
1635,genetic,0.0,0.0,0.0,0.0,1.0,0.0
1636,gentle,0.0,0.0,0.0,0.0,0.0,2.0
1637,genuinely,0.0,0.0,0.0,0.0,0.0,2.0
1638,gestational,0.0,0.0,0.0,0.0,1.0,1.0
1639,get,57.0,57.0,0.0,57.0,3.0,31.0
1640,getcookie,1.0,1.0,0.0,1.0,0.0,0.0
1641,gets,0.0,0.0,0.0,0.0,1.0,0.0
1642,getting,0.0,0.0,0.0,0.0,1.0,2.0
1643,geturlvars,1.0,1.0,0.0,1.0,0.0,0.0
1644,gift,20.0,20.0,0.0,20.0,0.0,0.0
1645,giftsection,1.0,1.0,0.0,1.0,0.0,0.0
1646,girls,0.0,0.0,0.0,0.0,0.0,3.0
1647,give,13.0,12.0,0.0,12.0,9.0,6.0
1648,given,0.0,0.0,0.0,0.0,2.0,9.0
1649,gives,1.0,1.0,0.0,1.0,0.0,8.0
1650,giving,1.0,1.0,0.0,1.0,6.0,1.0
1651,glad,1.0,1.0,0.0,1.0,2.0,8.0
1652,glands,0.0,0.0,0.0,0.0,0.0,1.0
1653,global,5.0,5.0,0.0,5.0,1.0,1.0
1654,glossary,5.0,5.0,0.0,5.0,0.0,0.0
1655,goal,0.0,0.0,0.0,0.0,1.0,0.0
1656,godaddy,0.0,0.0,0.0,0.0,0.0,113.0
1657,godaddy's,0.0,0.0,0.0,0.0,0.0,4.0
1658,goes,2.0,2.0,0.0,2.0,0.0,0.0
1659,going,0.0,0.0,0.0,0.0,3.0,4.0
1660,gold,0.0,0.0,0.0,0.0,0.0,12.0
1661,gonadotropin,0.0,0.0,0.0,0.0,0.0,2.0
1662,gone,2.0,2.0,0.0,2.0,0.0,4.0
1663,good,3.0,3.0,0.0,3.0,4.0,3.0
1664,goods,2.0,2.0,0.0,2.0,0.0,1.0
1665,google,8.0,8.0,0.0,8.0,0.0,5.0
1666,got,2.0,2.0,0.0,2.0,1.0,4.0
1667,gov,2.0,2.0,0.0,2.0,0.0,0.0
1668,govcheck,1.0,1.0,0.0,1.0,0.0,0.0
1669,government,1.0,1.0,0.0,1.0,1.0,0.0
1670,governments,0.0,0.0,0.0,0.0,2.0,0.0
1671,goverrormsg,1.0,1.0,0.0,1.0,0.0,0.0
1672,grab,6.0,6.0,0.0,6.0,0.0,0.0
1673,grabs,6.0,6.0,0.0,6.0,0.0,0.0
1674,grammatically,0.0,0.0,0.0,0.0,0.0,4.0
1675,grant,0.0,0.0,0.0,0.0,0.0,13.0
1676,grants,1.0,1.0,0.0,1.0,0.0,0.0
1677,granulomas,0.0,0.0,0.0,0.0,1.0,0.0
1678,grass,0.0,0.0,0.0,0.0,1.0,0.0
1679,gratitude,2.0,2.0,0.0,2.0,0.0,0.0
1680,great,25.0,25.0,0.0,25.0,3.0,12.0
1681,greater,3.0,3.0,0.0,3.0,5.0,4.0
1682,greatly,0.0,0.0,0.0,0.0,1.0,0.0
1683,greene,0.0,0.0,0.0,0.0,1.0,0.0
1684,greenpregnancy,0.0,0.0,0.0,0.0,1.0,0.0
1685,greeted,0.0,0.0,0.0,0.0,0.0,1.0
1686,grocery,0.0,0.0,0.0,0.0,2.0,0.0
1687,group,0.0,0.0,0.0,0.0,3.0,4.0
1688,groups,2.0,2.0,0.0,2.0,1.0,0.0
1689,grow,0.0,0.0,0.0,0.0,2.0,1.0
1690,growthshas,0.0,0.0,0.0,0.0,1.0,0.0
1691,gtm,2.0,2.0,0.0,2.0,0.0,0.0
1692,guaranteed,1.0,1.0,0.0,1.0,0.0,0.0
1693,guard,0.0,0.0,0.0,0.0,1.0,0.0
1694,guardian,2.0,2.0,0.0,2.0,0.0,1.0
1695,guardian's,2.0,2.0,0.0,2.0,0.0,1.0
1696,guardianship,0.0,0.0,0.0,0.0,0.0,1.0
1697,guest,0.0,0.0,0.0,0.0,3.0,0.0
1698,guests,0.0,0.0,0.0,0.0,3.0,0.0
1699,guide,1.0,1.0,0.0,1.0,1.0,3.0
1700,guidelines,1.0,1.0,0.0,1.0,1.0,0.0
1701,guidelinesaccessibility,0.0,0.0,0.0,0.0,0.0,1.0
1702,guilt,0.0,0.0,0.0,0.0,1.0,1.0
1703,guilty,0.0,0.0,0.0,0.0,1.0,1.0
1704,gulf,3.0,3.0,0.0,3.0,0.0,0.0
1705,guttmacher,0.0,0.0,0.0,0.0,3.0,0.0
1706,gynecological,0.0,0.0,0.0,0.0,0.0,1.0
1707,gynecologist,1.0,1.0,0.0,1.0,0.0,0.0
1708,gynecologists,1.0,1.0,0.0,1.0,0.0,4.0
1709,gynecology,1.0,1.0,0.0,1.0,3.0,0.0
1710,had,0.0,0.0,0.0,0.0,12.0,25.0
1711,hairvaginal,0.0,0.0,0.0,0.0,1.0,0.0
1712,half,0.0,0.0,0.0,0.0,5.0,1.0
1713,han,0.0,0.0,0.0,0.0,1.0,0.0
1714,hand,0.0,0.0,0.0,0.0,0.0,1.0
1715,handle,0.0,0.0,0.0,0.0,0.0,9.0
1716,handled,0.0,0.0,0.0,0.0,1.0,0.0
1717,handling,0.0,0.0,0.0,0.0,44.0,0.0
1718,hands,0.0,0.0,0.0,0.0,0.0,4.0
1719,happen,0.0,0.0,0.0,0.0,1.0,0.0
1720,happens,0.0,0.0,0.0,0.0,1.0,0.0
1721,happiness,0.0,0.0,0.0,0.0,0.0,2.0
1722,happy,1.0,1.0,0.0,1.0,1.0,4.0
1723,harassed,0.0,0.0,0.0,0.0,1.0,0.0
1724,hard,0.0,0.0,0.0,0.0,2.0,0.0
1725,hardship,0.0,0.0,0.0,0.0,1.0,0.0
1726,harmful,1.0,1.0,0.0,1.0,0.0,0.0
1727,hash,1.0,1.0,0.0,1.0,0.0,0.0
1728,hashes,1.0,1.0,0.0,1.0,0.0,0.0
1729,hasn’t,0.0,0.0,0.0,0.0,0.0,1.0
1730,hat,1.0,1.0,0.0,1.0,0.0,0.0
1731,hate,1.0,1.0,0.0,1.0,0.0,1.0
1732,haute,0.0,0.0,0.0,0.0,1.0,0.0
1733,have,35.0,33.0,0.0,33.0,100.0,182.0
1734,haven't,1.0,1.0,0.0,1.0,0.0,5.0
1735,haven’t,0.0,0.0,0.0,0.0,0.0,1.0
1736,having,1.0,1.0,0.0,1.0,9.0,43.0
1737,head,1.0,1.0,0.0,1.0,1.0,0.0
1738,headers,2.0,2.0,0.0,2.0,0.0,0.0
1739,headings,0.0,0.0,0.0,0.0,1.0,0.0
1740,healing,0.0,0.0,0.0,0.0,1.0,0.0
1741,health,98.0,96.0,0.0,96.0,13.0,16.0
1742,healthcare,2.0,2.0,0.0,2.0,5.0,0.0
1743,healthier,1.0,1.0,0.0,1.0,0.0,0.0
1744,healthrelationships,1.0,1.0,0.0,1.0,0.0,0.0
1745,healthsexual,1.0,1.0,0.0,1.0,0.0,0.0
1746,healthy,2.0,2.0,0.0,2.0,0.0,0.0
1747,hear,4.0,4.0,0.0,4.0,0.0,5.0
1748,heard,0.0,0.0,0.0,0.0,1.0,1.0
1749,heart,0.0,0.0,0.0,0.0,1.0,0.0
1750,heartaaim,0.0,0.0,0.0,0.0,1.0,0.0
1751,heartbeat,0.0,0.0,0.0,0.0,3.0,0.0
1752,hearty,0.0,0.0,0.0,0.0,1.0,0.0
1753,heating,0.0,0.0,0.0,0.0,1.0,3.0
1754,heavier,0.0,0.0,0.0,0.0,2.0,1.0
1755,heavy,0.0,0.0,0.0,0.0,3.0,1.0
1756,held,0.0,0.0,0.0,0.0,1.0,0.0
1757,help,14.0,14.0,0.0,14.0,19.0,33.0
1758,helped,0.0,0.0,0.0,0.0,0.0,2.0
1759,helpful,1.0,0.0,0.0,0.0,1.0,5.0
1760,helping,1.0,1.0,0.0,1.0,0.0,0.0
1761,helpless,0.0,0.0,0.0,0.0,1.0,0.0
1762,helpline,0.0,0.0,0.0,0.0,1.0,0.0
1763,helplinepregnancy,0.0,0.0,0.0,0.0,1.0,0.0
1764,helps,0.0,0.0,0.0,0.0,1.0,0.0
1765,help…,0.0,0.0,0.0,0.0,2.0,0.0
1766,helvetica,0.0,0.0,0.0,0.0,0.0,34.0
1767,hence,1.0,1.0,0.0,1.0,0.0,0.0
1768,henson,2.0,2.0,0.0,2.0,0.0,0.0
1769,her,0.0,0.0,0.0,0.0,45.0,37.0
1770,here,3.0,3.0,0.0,3.0,57.0,86.0
1771,here’s,1.0,1.0,0.0,1.0,0.0,0.0
1772,herself,0.0,0.0,0.0,0.0,2.0,1.0
1773,hesitant,0.0,0.0,0.0,0.0,1.0,0.0
1774,hidden,2.0,2.0,0.0,2.0,0.0,0.0
1775,hide,10.0,10.0,0.0,10.0,1.0,0.0
1776,hides,5.0,5.0,0.0,5.0,0.0,0.0
1777,hiding,1.0,1.0,0.0,1.0,0.0,0.0
1778,high,0.0,0.0,0.0,0.0,4.0,2.0
1779,higher,0.0,0.0,0.0,0.0,3.0,0.0
1780,highlighted,0.0,0.0,0.0,0.0,0.0,68.0
1781,highly,0.0,0.0,0.0,0.0,3.0,4.0
1782,hinting,0.0,0.0,0.0,0.0,0.0,1.0
1783,hip,3.0,3.0,0.0,3.0,0.0,0.0
1784,hippa,0.0,0.0,0.0,0.0,0.0,1.0
1785,hippocratic,0.0,0.0,0.0,0.0,1.0,0.0
1786,hire,0.0,0.0,0.0,0.0,1.0,0.0
1787,his,0.0,0.0,0.0,0.0,4.0,0.0
1788,history,0.0,0.0,0.0,0.0,4.0,3.0
1789,hiv,5.0,5.0,0.0,5.0,0.0,0.0
1790,hivadvantages,0.0,0.0,0.0,0.0,1.0,0.0
1791,hold,0.0,0.0,0.0,0.0,1.0,0.0
1792,holder,0.0,0.0,0.0,0.0,0.0,5.0
1793,holding,0.0,0.0,0.0,0.0,1.0,1.0
1794,holes,2.0,2.0,0.0,2.0,0.0,0.0
1795,hollow,8.0,8.0,0.0,8.0,0.0,0.0
1796,home,7.0,7.0,0.0,7.0,6.0,14.0
1797,homeabout,0.0,0.0,0.0,0.0,0.0,34.0
1798,homecan,0.0,0.0,0.0,0.0,1.0,0.0
1799,homepage,4.0,4.0,0.0,4.0,0.0,8.0
1800,homepage's,0.0,0.0,0.0,0.0,0.0,4.0
1801,home–care,0.0,0.0,0.0,0.0,1.0,0.0
1802,honest,0.0,0.0,0.0,0.0,1.0,0.0
1803,honesta,0.0,0.0,0.0,0.0,1.0,0.0
1804,honor,0.0,0.0,0.0,0.0,1.0,0.0
1805,honoree,5.0,5.0,0.0,5.0,0.0,0.0
1806,honoreecontainer,1.0,1.0,0.0,1.0,0.0,0.0
1807,honoreeemail,1.0,1.0,0.0,1.0,0.0,0.0
1808,honoreeerror,1.0,1.0,0.0,1.0,0.0,0.0
1809,honoreefield,1.0,1.0,0.0,1.0,0.0,0.0
1810,honortoggle,1.0,1.0,0.0,1.0,0.0,0.0
1811,hoodie,2.0,2.0,0.0,2.0,0.0,0.0
1812,hoodiesbaby,1.0,1.0,0.0,1.0,0.0,0.0
1813,hoosier,1.0,1.0,0.0,1.0,0.0,0.0
1814,hope,0.0,0.0,0.0,0.0,3.0,0.0
1815,hoped,0.0,0.0,0.0,0.0,0.0,1.0
1816,hora,1.0,1.0,0.0,1.0,0.0,0.0
1817,horizontal,0.0,0.0,0.0,0.0,0.0,17.0
1818,hormonal,0.0,0.0,0.0,0.0,2.0,0.0
1819,hormone,6.0,7.0,0.0,7.0,2.0,7.0
1820,hormones,0.0,0.0,0.0,0.0,15.0,0.0
1821,hormonescan,0.0,0.0,0.0,0.0,3.0,0.0
1822,horrible,0.0,0.0,0.0,0.0,0.0,4.0
1823,hosdir,0.0,0.0,0.0,0.0,0.0,1.0
1824,hospitable,0.0,0.0,0.0,0.0,1.0,0.0
1825,hospital,0.0,0.0,0.0,0.0,1.0,13.0
1826,hospitalization,0.0,0.0,0.0,0.0,2.0,0.0
1827,hospitals,0.0,0.0,0.0,0.0,1.0,4.0
1828,hot,0.0,0.0,0.0,0.0,0.0,1.0
1829,hotel,0.0,0.0,0.0,0.0,1.0,0.0
1830,hotfix,2.0,2.0,0.0,2.0,0.0,0.0
