,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
3607,sasheer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3608,sat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3609,saturdayget,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3610,save,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
3611,saw,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3612,say,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0
3613,saying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3614,sbiajaxurl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3615,scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3616,scan,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
3617,scare,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
3618,scarvestravelhome,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3619,schedule,0.0,12.0,64.0,12.0,0.0,12.0,53.0,4.0,9.0
3620,scheduled,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
3621,scheduling,0.0,2.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0
3622,school,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
3623,schools,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3624,scientific,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3625,scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3626,scorecard,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3627,scottsdale,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3628,screen,0.0,18.0,28.0,40.0,0.0,18.0,24.0,44.0,18.0
3629,screened,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3630,screening,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3631,screenings,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3632,screens,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3633,script,0.0,2.0,0.0,1.0,0.0,2.0,0.0,44.0,2.0
3634,scripts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3635,scroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0
3636,scrutinized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3637,search,0.0,43.0,1.0,309.0,0.0,43.0,1.0,44.0,44.0
3638,searches,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
3639,searching,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
3640,seat,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3641,secleft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
3642,second,0.0,4.0,2.0,13.0,0.0,4.0,0.0,15.0,3.0
3643,seconds,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0
3644,secrecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3645,section,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0
3646,secure,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0
3647,security,0.0,0.0,1.0,57.0,0.0,0.0,1.0,3.0,1.0
3648,securitywe’re,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3649,sedated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3650,sedation,0.0,0.0,6.0,6.0,0.0,0.0,0.0,7.0,0.0
3651,sedationlocal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3652,see,0.0,11.0,3.0,69.0,0.0,9.0,0.0,58.0,8.0
3653,seeing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3654,seek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
3655,seeking,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0
3656,seems,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3657,seen,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
3658,sees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3659,segment,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3660,segoe,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
3661,segue,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
3662,seguros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3663,seguroslas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3664,seizure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3665,seizuressome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3666,select,0.0,12.0,2.0,0.0,0.0,12.0,1.0,89.0,12.0
3667,selected,0.0,9.0,0.0,0.0,0.0,9.0,0.0,1.0,9.0
3668,selection,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3669,selectors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
3670,selects,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
3671,semen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3672,seminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3673,send,0.0,6.0,0.0,28.0,0.0,6.0,0.0,0.0,7.0
3674,senior,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
3675,sense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
3676,sensitive,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3677,sensitivity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3678,sent,0.0,2.0,0.0,56.0,0.0,2.0,0.0,0.0,2.0
3679,seo,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
3680,separate,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3681,september,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3682,serious,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0
3683,seriously,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3684,serve,0.0,2.0,2.0,57.0,0.0,2.0,0.0,0.0,2.0
3685,served,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3686,servers,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3687,service,0.0,11.0,1.0,197.0,0.0,11.0,1.0,3.0,10.0
3688,services,0.0,40.0,33.0,209.0,0.0,41.0,28.0,10.0,42.0
3689,servicesmatrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3690,servicesmedinabirthcare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3691,servicespregnancy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3692,servicessuburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3693,serviciosley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3694,sesgada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3695,session,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
3696,set,0.0,16.0,0.0,86.0,0.0,16.0,0.0,3.0,16.0
3697,sets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
3698,setting,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
3699,settings,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0
3700,several,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0
3701,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3702,severely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3703,sex,0.0,18.0,0.0,2.0,0.0,18.0,0.0,5.0,19.0
3704,sexual,0.0,19.0,0.0,64.0,0.0,19.0,0.0,4.0,29.0
3705,sexuality,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3706,sexually,0.0,4.0,0.0,1.0,0.0,4.0,0.0,11.0,6.0
3707,sexwomen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3708,shaker,0.0,0.0,19.0,55.0,0.0,0.0,0.0,0.0,0.0
3709,shall,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
3710,sham,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3711,shame,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3712,share,0.0,14.0,0.0,1.0,0.0,14.0,0.0,5.0,14.0
3713,shareables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3714,shared,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3715,shares,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3716,sharing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3717,she,0.0,0.0,3.0,0.0,0.0,0.0,3.0,34.0,0.0
3718,sheath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3719,sheet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3720,sheets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
3721,shelby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3722,she’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3723,shield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3724,shift,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3725,shimmer,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
3726,shipping,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
3727,shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3728,shocked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3729,shop,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,12.0
3730,short,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3731,shortened,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3732,shorter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3733,shortly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3734,shot,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0
3735,should,0.0,3.0,2.0,6.0,0.0,3.0,1.0,37.0,4.0
3736,shouldn’t,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3737,show,0.0,12.0,0.0,0.0,0.0,12.0,0.0,4.0,10.0
3738,showed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3739,showers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3740,showing,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3741,shown,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
3742,shut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3743,side,0.0,0.0,2.0,2.0,0.0,0.0,0.0,29.0,0.0
3744,sido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3745,sign,0.0,11.0,3.0,61.0,0.0,11.0,2.0,6.0,8.0
3746,signature,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3747,significant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
3748,significativodatos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3749,signs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3750,silent,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3751,silicone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3752,silver,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3753,similar,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,0.0
3754,simple,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
3755,simply,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3756,sin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3757,since,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,4.0
3758,sincere,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3759,single,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0
3760,sistersong,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3761,sit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3762,site,0.0,7.0,5.0,85.0,0.0,7.0,4.0,8.0,7.0
3763,sitemap,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
3764,sites,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3765,situation,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
3766,six,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3767,size,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
3768,sizes,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3769,skilled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
3770,skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3771,skinhair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3772,skip,0.0,1.0,14.0,0.0,0.0,1.0,12.0,1.0,1.0
3773,skyla,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3774,sleep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
3775,sleeve,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
3776,slide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3777,slightly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
3778,slip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3779,slipped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3780,slow,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3781,slowly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3782,slows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3783,small,0.0,4.0,7.0,3.0,0.0,4.0,4.0,13.0,5.0
3784,smile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3785,smooth,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3786,smoothly,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3787,sms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3788,snack,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3789,soak,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3790,sobre,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3791,social,0.0,4.0,3.0,5.0,0.0,4.0,3.0,1.0,4.0
3792,socially,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3793,socioeconomic,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3794,socks,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3795,soft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3796,software,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0
3797,solid,0.0,96.0,0.0,456.0,0.0,96.0,0.0,177.0,96.0
3798,solids,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3799,solution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3800,solutionsabout,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3801,some,0.0,3.0,11.0,13.0,0.0,3.0,3.0,41.0,9.0
3802,someone,0.0,4.0,0.0,9.0,0.0,4.0,0.0,5.0,6.0
3803,someone's,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3804,something,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
3805,something”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3806,sometime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3807,sometimes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0
3808,somewhat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3809,somewhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3810,somos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3811,somosleyescargos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3812,son,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
3813,sonographer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3814,soon,0.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,4.0
3815,sooner,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
3816,sore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3817,soreness—your,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3818,sorry,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
3819,sought,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3820,source,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
3821,sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3822,south,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
3823,southcrisis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3824,southeast,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
3825,southern,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
3826,southwest,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0
3827,space,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3828,spam,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0
3829,span,0.0,8.0,42.0,2.0,0.0,8.0,36.0,0.0,8.0
3830,spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3831,spans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3832,speak,0.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,7.0
3833,speaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3834,special,0.0,0.0,3.0,3.0,0.0,0.0,1.0,6.0,0.0
3835,specialistsskilled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3836,specialize,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
3837,specialized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3838,specializing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3839,specially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3840,specific,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0
3841,spectrum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3842,spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3843,spent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3844,sperm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
3845,spermatic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3846,spermicide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
3847,spermicides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
3848,spitzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3849,spoke,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3850,sponge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
3851,sponge®,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3852,spot,0.0,7.0,0.0,1.0,0.0,7.0,0.0,0.0,9.0
3853,spotting,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3854,spotty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3855,spread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3856,springfieldwomen’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3857,square,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3858,sri,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3859,ssr,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
3860,ssrinfo,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
3861,staff,0.0,2.0,13.0,32.0,0.0,2.0,11.0,12.0,5.0
3862,staffers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3863,staffprompt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3864,stand,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0
3865,standard,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3866,standards,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3867,standing,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3868,start,0.0,6.0,1.0,63.0,0.0,6.0,1.0,4.0,7.0
3869,started,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3870,state,0.0,14.0,25.0,3.0,0.0,14.0,2.0,14.0,21.0
3871,statement,0.0,2.0,1.0,5.0,0.0,2.0,1.0,2.0,4.0
3872,statementisnotterminated,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
3873,statements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3874,stateplanned,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3875,states,0.0,8.0,0.0,0.0,0.0,8.0,0.0,5.0,8.0
3876,statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3877,status,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0
3878,stay,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,8.0
3879,stayed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3880,std,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0
3881,stds,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3882,std’sthey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3883,ste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
3884,steady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3885,steet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3886,step,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3887,steps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3888,sterile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3889,sterilization,0.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0
3890,sterilizationfemale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3891,stewardship,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3892,sticky,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
3893,stigma,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3894,stigmaresources,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
3895,still,0.0,5.0,0.0,12.0,0.0,5.0,0.0,2.0,6.0
3896,stillborns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3897,stop,0.0,4.0,0.0,0.0,0.0,4.0,0.0,7.0,5.0
3898,stopped,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3899,stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3900,stops,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3901,storage,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3902,store,0.0,8.0,1.0,0.0,0.0,8.0,1.0,2.0,8.0
3903,storenow,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3904,stores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3905,stories,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3906,story,0.0,7.0,31.0,2.0,0.0,7.0,27.0,0.0,6.0
3907,straight,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3908,straightforward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3909,strain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3910,strangers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3911,strategic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3912,strategyapplyvice,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3913,strategynyc,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3914,strategyoffice,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3915,strategyremoteoffice,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3916,street,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3917,strength,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3918,strengthens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3919,strengths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3920,strenuous,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3921,stress,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3922,stressed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3923,stressful,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
3924,stressfulcan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3925,string,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
3926,stringent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3927,strings,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3928,strive,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
3929,strokehas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3930,strong,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0
3931,stronger,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
3932,strongly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
