,token,Total0,Total1,Total2
2274,fittings,0.0,0.0,1.0
2275,fitzgerald,0.0,0.0,2.0
2276,five,0.0,0.0,10.0
2277,fix,4.0,0.0,0.0
2278,fjs,4.0,0.0,1.0
2279,flaccid,0.0,0.0,1.0
2280,flanagan,0.0,0.0,2.0
2281,flashes,0.0,0.0,4.0
2282,flaxseed,0.0,0.0,1.0
2283,fletcher,0.0,0.0,4.0
2284,flexible,0.0,0.0,6.0
2285,float,1.0,0.0,0.0
2286,floor,0.0,0.0,89.0
2287,floorsouth,0.0,0.0,1.0
2288,flores,0.0,0.0,2.0
2289,flow,0.0,0.0,4.0
2290,flu,0.0,0.0,3.0
2291,fluctuating,0.0,0.0,1.0
2292,fluent,0.0,0.0,1.0
2293,fluid,0.0,0.0,5.0
2294,fluids,0.0,0.0,1.0
2295,flushing,0.0,0.0,2.0
2296,fnp,0.0,0.0,7.0
2297,foam,0.0,0.0,1.0
2298,focus,4.0,0.0,10.0
2299,focused,0.0,0.0,3.0
2300,focuses,0.0,0.0,5.0
2301,focusing,0.0,0.0,1.0
2302,folds,0.0,0.0,3.0
2303,foley,0.0,0.0,6.0
2304,folic,0.0,0.0,1.0
2305,folliculitis,0.0,0.0,2.0
2306,follow,26.0,0.0,8.0
2307,followed,0.0,0.0,3.0
2308,following,6.0,0.0,33.0
2309,font,2.0,0.0,0.0
2310,food,0.0,0.0,26.0
2311,foods,0.0,0.0,10.0
2312,foot,0.0,0.0,2.0
2313,force,0.0,0.0,1.0
2314,forethought,0.0,0.0,1.0
2315,forged,0.0,0.0,1.0
2316,form,22.0,0.0,24.0
2317,formal,0.0,0.0,3.0
2318,formally,0.0,0.0,1.0
2319,forman,0.0,0.0,2.0
2320,format,7.0,0.0,0.0
2321,formation,0.0,0.0,1.0
2322,formed,1.0,0.0,0.0
2323,formelements,1.0,0.0,0.0
2324,formnever,1.0,0.0,0.0
2325,forms,9.0,0.0,11.0
2326,formurl,1.0,0.0,0.0
2327,forrest,0.0,0.0,2.0
2328,forth,0.0,0.0,2.0
2329,fortier,0.0,0.0,4.0
2330,forum,0.0,0.0,1.0
2331,forward,1.0,0.0,4.0
2332,foster,0.0,0.0,2.0
2333,fosters,0.0,0.0,1.0
2334,found,1.0,0.0,6.0
2335,foundation,0.0,0.0,1.0
2336,founded,1.0,0.0,1.0
2337,foundoptionvalue,1.0,0.0,0.0
2338,four,0.0,0.0,6.0
2339,fourth,1.0,0.0,0.0
2340,fracture,0.0,0.0,2.0
2341,fractures,0.0,0.0,1.0
2342,frame,2.0,0.0,0.0
2343,framework,0.0,0.0,1.0
2344,france,0.0,0.0,2.0
2345,francisco,0.0,0.0,1.0
2346,franklin,0.0,0.0,2.0
2347,fred,0.0,0.0,6.0
2348,free,5.0,0.0,12.0
2349,french,0.0,0.0,2.0
2350,frenchtown,0.0,0.0,6.0
2351,frequency,4.0,0.0,4.0
2352,frequent,0.0,0.0,13.0
2353,frequently,4.0,0.0,23.0
2354,fresh,0.0,0.0,3.0
2355,freshly,0.0,0.0,1.0
2356,fri,1.0,0.0,1.0
2357,friction,0.0,0.0,1.0
2358,friday,1.0,0.0,8.0
2359,fridayscheduling,0.0,0.0,1.0
2360,friendly,0.0,0.0,4.0
2361,friends,0.0,0.0,6.0
2362,frishman,0.0,0.0,2.0
2363,front,0.0,0.0,4.0
2364,fruits,0.0,0.0,5.0
2365,frustrated,0.0,0.0,1.0
2366,frustrating,0.0,0.0,1.0
2367,fuel,0.0,0.0,1.0
2368,fuels,0.0,0.0,1.0
2369,full,6.0,0.0,18.0
2370,fuller,0.0,0.0,6.0
2371,fullest,8.0,0.0,0.0
2372,fullstory,2.0,0.0,0.0
2373,fully,0.0,0.0,7.0
2374,fulton,0.0,0.0,2.0
2375,function,34.0,0.0,963.0
2376,functional,0.0,0.0,1.0
2377,functioning,0.0,0.0,3.0
2378,functions,1.0,0.0,4.0
2379,fund,5.0,0.0,1.0
2380,funded,0.0,0.0,1.0
2381,funding,2.0,0.0,2.0
2382,fundraising,1.0,0.0,2.0
2383,funeral,0.0,0.0,1.0
2384,funtion,1.0,0.0,0.0
2385,furey,0.0,0.0,2.0
2386,furman,0.0,0.0,2.0
2387,further,3.0,0.0,2.0
2388,future,3.0,0.0,12.0
2389,gaallowlinker,1.0,0.0,0.0
2390,gabriele,0.0,0.0,2.0
2391,gaclientid,1.0,0.0,0.0
2392,gacode,1.0,0.0,0.0
2393,gain,0.0,0.0,3.0
2394,gala,0.0,0.0,1.0
2395,galinatti,0.0,0.0,2.0
2396,galkin,0.0,0.0,6.0
2397,gallon,0.0,0.0,1.0
2398,gallstone,0.0,0.0,1.0
2399,ganey,0.0,0.0,1.0
2400,gannon,0.0,0.0,2.0
2401,gardenia’s,0.0,0.0,1.0
2402,gardening,0.0,0.0,1.0
2403,garima,0.0,0.0,2.0
2404,garnaat,0.0,0.0,2.0
2405,garren,0.0,0.0,2.0
2406,garrick,0.0,0.0,6.0
2407,gary,0.0,0.0,8.0
2408,gas,0.0,0.0,3.0
2409,gass,0.0,0.0,4.0
2410,gassner,0.0,0.0,6.0
2411,gastel,0.0,0.0,6.0
2412,gastro,0.0,0.0,1.0
2413,gastroenterologist,0.0,0.0,1.0
2414,gastroenterology,0.0,0.0,12.0
2415,gastroesophageal,0.0,0.0,1.0
2416,gastrointestinal,0.0,0.0,23.0
2417,gate,0.0,0.0,507.0
2418,gather,0.0,0.0,2.0
2419,gatherings,0.0,0.0,3.0
2420,gaudiano,0.0,0.0,2.0
2421,gay,0.0,0.0,2.0
2422,gaynor,0.0,0.0,8.0
2423,geena,0.0,0.0,1.0
2424,geetika,0.0,0.0,2.0
2425,gel,0.0,0.0,2.0
2426,gell,0.0,0.0,2.0
2427,gelzhiser,0.0,0.0,2.0
2428,gend,0.0,0.0,5.0
2429,gender,5.0,0.0,8.0
2430,genders,0.0,0.0,1.0
2431,gendreau,0.0,0.0,2.0
2432,general,11.0,0.0,133.0
2433,generally,0.0,0.0,4.0
2434,generation,1.0,0.0,1.0
2435,generations,0.0,0.0,1.0
2436,genereux,0.0,0.0,4.0
2437,generic,2.0,0.0,1.0
2438,genes,0.0,0.0,3.0
2439,genetic,0.0,0.0,13.0
2440,genetics,0.0,0.0,10.0
2441,genital,0.0,0.0,13.0
2442,genitals,0.0,0.0,2.0
2443,genitourinary,0.0,0.0,1.0
2444,genoa,0.0,0.0,2.0
2445,gentle,0.0,0.0,2.0
2446,gently,0.0,0.0,6.0
2447,george,0.0,0.0,42.0
2448,georgia,0.0,0.0,1.0
2449,gerda,0.0,0.0,2.0
2450,geriatric,0.0,0.0,4.0
2451,geriatrics,0.0,0.0,12.0
2452,german,0.0,0.0,1.0
2453,gestational,0.0,0.0,17.0
2454,get,63.0,0.0,132.0
2455,getcookie,1.0,0.0,0.0
2456,gets,0.0,0.0,1.0
2457,getting,0.0,0.0,11.0
2458,geturlvars,1.0,0.0,0.0
2459,gift,20.0,0.0,6.0
2460,gifts,0.0,0.0,1.0
2461,giftsection,1.0,0.0,0.0
2462,gillis,0.0,0.0,6.0
2463,gillooly,0.0,0.0,2.0
2464,gimovsky,0.0,0.0,2.0
2465,gina,0.0,0.0,3.0
2466,giovanni,0.0,0.0,8.0
2467,girard,0.0,0.0,2.0
2468,girdle,0.0,0.0,1.0
2469,girls,0.0,0.0,1.0
2470,give,11.0,0.0,24.0
2471,givecareers,0.0,0.0,1.0
2472,givecareersvolunteer,0.0,0.0,3.0
2473,given,0.0,0.0,11.0
2474,gives,1.0,0.0,3.0
2475,givevolunteer,0.0,0.0,12.0
2476,giving,1.0,0.0,4.0
2477,glad,1.0,0.0,0.0
2478,glass,0.0,0.0,1.0
2479,glasses,0.0,0.0,2.0
2480,gleckel,0.0,0.0,2.0
2481,gleyzer,0.0,0.0,2.0
2482,global,2.0,0.0,1.0
2483,glossary,5.0,0.0,0.0
2484,glucose,0.0,0.0,4.0
2485,goal,0.0,0.0,11.0
2486,goals,0.0,0.0,2.0
2487,goes,2.0,0.0,7.0
2488,gofran,0.0,0.0,2.0
2489,going,0.0,0.0,7.0
2490,goldberg,0.0,0.0,2.0
2491,goldhaber,0.0,0.0,2.0
2492,golomb,0.0,0.0,4.0
2493,gone,2.0,0.0,1.0
2494,gonorrhea,0.0,0.0,1.0
2495,gonzalez,0.0,0.0,4.0
2496,good,3.0,0.0,15.0
2497,goods,2.0,0.0,0.0
2498,google,8.0,0.0,0.0
2499,gopalakrishnan,0.0,0.0,4.0
2500,got,2.0,0.0,0.0
2501,gotten,0.0,0.0,1.0
2502,gourmet,0.0,0.0,6.0
2503,gov,2.0,0.0,0.0
2504,govcheck,1.0,0.0,0.0
2505,governance,1.0,0.0,0.0
2506,governed,0.0,0.0,1.0
2507,government,1.0,0.0,4.0
2508,governor,0.0,0.0,2.0
2509,goverrormsg,1.0,0.0,0.0
2510,goyette,0.0,0.0,1.0
2511,grab,6.0,0.0,0.0
2512,grabs,6.0,0.0,0.0
2513,graced,0.0,0.0,1.0
2514,grade,0.0,0.0,1.0
2515,gradually,0.0,0.0,1.0
2516,graduate,0.0,0.0,21.0
2517,graduated,0.0,0.0,2.0
2518,graff,0.0,0.0,6.0
2519,grain,0.0,0.0,2.0
2520,grains,0.0,0.0,3.0
2521,grant,0.0,0.0,6.0
2522,granted,0.0,0.0,2.0
2523,grants,1.0,0.0,0.0
2524,grateful,0.0,0.0,2.0
2525,gratitude,2.0,0.0,2.0
2526,gravity,0.0,0.0,1.0
2527,great,12.0,0.0,5.0
2528,greater,3.0,0.0,8.0
2529,greatly,0.0,0.0,1.0
2530,greenberg,0.0,0.0,2.0
2531,greene,0.0,0.0,4.0
2532,greenman,0.0,0.0,4.0
2533,greenwich,0.0,0.0,9.0
2534,gretchen,0.0,0.0,4.0
2535,griffin,0.0,0.0,4.0
2536,grocery,0.0,0.0,2.0
2537,groo,0.0,0.0,3.0
2538,ground,0.0,0.0,1.0
2539,group,0.0,0.0,733.0
2540,groups,2.0,0.0,9.0
2541,grow,0.0,0.0,5.0
2542,growing,0.0,0.0,2.0
2543,grows,0.0,0.0,2.0
2544,growth,0.0,0.0,6.0
2545,growths,0.0,0.0,1.0
2546,gtm,2.0,0.0,0.0
2547,guadalajara,0.0,0.0,1.0
2548,guarantee,1.0,0.0,1.0
2549,guaranteed,1.0,0.0,0.0
2550,guarantees,0.0,0.0,1.0
2551,guard,0.0,0.0,2.0
2552,guardian,2.0,0.0,4.0
2553,guardian's,2.0,0.0,0.0
2554,guardians,0.0,0.0,1.0
2555,guarnaccia,0.0,0.0,2.0
2556,guerina,0.0,0.0,2.0
2557,guest,0.0,0.0,2.0
2558,guidance,0.0,0.0,11.0
2559,guide,1.0,0.0,9.0
2560,guided,0.0,0.0,1.0
2561,guidelines,1.0,0.0,4.0
2562,guiding,0.0,0.0,1.0
2563,gulf,3.0,0.0,0.0
2564,gupta,0.0,0.0,6.0
2565,gurung,0.0,0.0,2.0
2566,guthrie,0.0,0.0,2.0
2567,guy,0.0,0.0,4.0
2568,gyn,0.0,0.0,30.0
2569,gynecologic,0.0,0.0,173.0
2570,gynecological,1.0,0.0,14.0
2571,gynecologist,1.0,0.0,3.0
2572,gynecologists,1.0,0.0,2.0
2573,gynecology,1.0,0.0,290.0
2574,habilitation,0.0,0.0,1.0
2575,habilitative,0.0,0.0,2.0
2576,habits,0.0,0.0,1.0
2577,hablamos,2.0,0.0,0.0
2578,hackett,0.0,0.0,4.0
2579,had,0.0,0.0,21.0
2580,hadeel,0.0,0.0,2.0
2581,hair,0.0,0.0,6.0
2582,half,0.0,0.0,6.0
2583,hallonquist,0.0,0.0,2.0
2584,halt,0.0,0.0,2.0
2585,hamblett,0.0,0.0,2.0
2586,hamed,0.0,0.0,2.0
2587,hamel,0.0,0.0,2.0
2588,hammock,0.0,0.0,1.0
2589,hampton,0.0,0.0,7.0
2590,hance,0.0,0.0,2.0
2591,hand,0.0,0.0,19.0
2592,handle,0.0,0.0,1.0
2593,handles,0.0,0.0,2.0
2594,handling,0.0,0.0,1.0
2595,hands,0.0,0.0,5.0
2596,happen,0.0,0.0,8.0
2597,happening,0.0,0.0,3.0
2598,happens,0.0,0.0,6.0
2599,happy,1.0,0.0,2.0
2600,hard,0.0,0.0,6.0
2601,hardy,0.0,0.0,2.0
2602,harm,0.0,0.0,1.0
2603,harmful,1.0,0.0,1.0
2604,harmless,0.0,0.0,1.0
2605,harris,0.0,0.0,8.0
2606,harvard,1.0,0.0,6.0
2607,hasbro,0.0,0.0,1.0
2608,hasenstab,0.0,0.0,1.0
2609,hash,1.0,0.0,0.0
2610,hashes,1.0,0.0,0.0
2611,hasn't,0.0,0.0,1.0
2612,hassenfeld,0.0,0.0,3.0
2613,hassle,0.0,0.0,1.0
2614,hat,1.0,0.0,0.0
2615,hate,1.0,0.0,0.0
2616,have,33.0,0.0,233.0
2617,haven't,1.0,0.0,0.0
2618,having,1.0,0.0,109.0
2619,hawksley,0.0,0.0,2.0
2620,hayes,0.0,0.0,2.0
2621,head,1.0,0.0,2.0
2622,headache,0.0,0.0,1.0
2623,headaches,0.0,0.0,2.0
2624,headers,2.0,0.0,0.0
2625,headspace,0.0,0.0,2.0
2626,heal,0.0,0.0,2.0
2627,healing,0.0,0.0,1.0
2628,health,90.0,0.0,1035.0
2629,healthcare,2.0,0.0,129.0
2630,healthier,1.0,0.0,4.0
2631,healthrelationships,1.0,0.0,0.0
2632,healthsexual,1.0,0.0,0.0
2633,healthy,2.0,0.0,23.0
2634,hear,4.0,0.0,3.0
2635,hearing,0.0,0.0,119.0
2636,hears,0.0,0.0,1.0
2637,heart,0.0,0.0,86.0
2638,heat,0.0,0.0,2.0
2639,heath,0.0,0.0,72.0
2640,heather,0.0,0.0,22.0
2641,heavier,0.0,0.0,2.0
2642,heavy,0.0,0.0,9.0
2643,hebert,0.0,0.0,1.0
2644,hedgepeth,0.0,0.0,6.0
2645,heighten,0.0,0.0,1.0
2646,heinl,0.0,0.0,2.0
2647,held,0.0,0.0,2.0
2648,help,13.0,0.0,105.0
2649,helped,0.0,0.0,1.0
2650,helpful,0.0,0.0,7.0
2651,helping,1.0,0.0,13.0
2652,helps,0.0,0.0,13.0
2653,hematologic,0.0,0.0,2.0
2654,hematologist,0.0,0.0,1.0
2655,hematology,0.0,0.0,17.0
2656,hence,1.0,0.0,0.0
2657,henson,2.0,0.0,0.0
2658,heparin,0.0,0.0,1.0
2659,hepatitis,0.0,0.0,11.0
2660,her,0.0,0.0,62.0
2661,herbal,0.0,0.0,1.0
2662,here,2.0,0.0,33.0
2663,here's,0.0,0.0,1.0
2664,hereditary,0.0,0.0,6.0
2665,herein,0.0,0.0,1.0
2666,here’s,1.0,0.0,0.0
2667,herpes,0.0,0.0,3.0
2668,herrera,0.0,0.0,2.0
2669,hibiclens,0.0,0.0,1.0
2670,hidden,2.0,0.0,1.0
2671,hide,10.0,0.0,0.0
2672,hides,5.0,0.0,0.0
2673,hiding,1.0,0.0,0.0
2674,hie,0.0,0.0,4.0
2675,higgs,0.0,0.0,4.0
2676,high,3.0,0.0,125.0
2677,higher,0.0,0.0,19.0
2678,highest,0.0,0.0,11.0
2679,highlights,0.0,0.0,1.0
2680,highly,0.0,0.0,13.0
2681,highway,1.0,0.0,0.0
2682,hip,0.0,0.0,2.0
2683,hipaa,2.0,0.0,3.0
2684,hiring,1.0,0.0,1.0
2685,his,0.0,0.0,38.0
2686,historic,0.0,0.0,1.0
2687,historical,0.0,0.0,2.0
2688,histories,0.0,0.0,1.0
2689,history,0.0,0.0,16.0
2690,hitchcock,0.0,0.0,1.0
2691,hiv,5.0,0.0,1.0
2692,hoffman,0.0,0.0,2.0
2693,hogan,0.0,0.0,4.0
2694,hold,0.0,0.0,14.0
2695,holden,0.0,0.0,22.0
2696,holding,0.0,0.0,1.0
2697,holds,0.0,0.0,1.0
2698,holes,2.0,0.0,0.0
2699,holler,0.0,0.0,2.0
2700,hollow,8.0,0.0,0.0
2701,holly,0.0,0.0,3.0
2702,hologic,0.0,0.0,1.0
2703,holt,0.0,0.0,2.0
2704,home,7.0,0.0,34.0
2705,homebound,0.0,0.0,1.0
2706,homepage,4.0,0.0,0.0
2707,home”,0.0,0.0,1.0
2708,hones,0.0,0.0,1.0
2709,honeyman,0.0,0.0,2.0
2710,honor,0.0,0.0,5.0
2711,honored,0.0,0.0,2.0
2712,honoree,5.0,0.0,0.0
2713,honoreecontainer,1.0,0.0,0.0
2714,honoreeemail,1.0,0.0,0.0
2715,honoreeerror,1.0,0.0,0.0
2716,honoreefield,1.0,0.0,0.0
2717,honortoggle,1.0,0.0,0.0
2718,hoodie,2.0,0.0,0.0
2719,hoodiesbaby,1.0,0.0,0.0
2720,hop,0.0,0.0,2.0
2721,hope,0.0,0.0,2.0
2722,hora,1.0,0.0,0.0
2723,hormonal,0.0,0.0,4.0
2724,hormone,5.0,0.0,11.0
2725,hormones,0.0,0.0,10.0
2726,hosein,0.0,0.0,2.0
2727,hospice,0.0,0.0,14.0
2728,hospital,0.0,0.0,439.0
2729,hospital's,0.0,0.0,8.0
2730,hospitaldivision,0.0,0.0,1.0
2731,hospitalist,0.0,0.0,39.0
2732,hospitalized,0.0,0.0,1.0
2733,hospitalkent,0.0,0.0,2.0
2734,hospitals,0.0,0.0,40.0
2735,hospitalthe,0.0,0.0,2.0
2736,hospitalvna,0.0,0.0,1.0
2737,hospitalwomen,0.0,0.0,13.0
2738,hospital’s,0.0,0.0,6.0
2739,host,0.0,0.0,1.0
2740,hostname,0.0,0.0,1.0
2741,hot,0.0,0.0,6.0
2742,hotfix,2.0,0.0,0.0
2743,hotline,0.0,0.0,3.0
2744,hour,2.0,0.0,4.0
2745,hour's,0.0,0.0,1.0
2746,hours,4.0,0.0,42.0
2747,hours',0.0,0.0,2.0
2748,hoursmonday,0.0,0.0,1.0
2749,house,1.0,0.0,0.0
2750,household,0.0,0.0,2.0
2751,housework—no,0.0,0.0,1.0
2752,how,21.0,0.0,89.0
2753,howard,0.0,0.0,1.0
2754,howe,0.0,0.0,6.0
2755,howland,0.0,0.0,7.0
2756,hoy,0.0,0.0,4.0
2757,hpv,0.0,0.0,2.0
2758,hrt,0.0,0.0,11.0
2759,hsjquery,0.0,0.0,15.0
2760,hsvars,0.0,0.0,150.0
2761,hudak,0.0,0.0,6.0
2762,huge,0.0,0.0,1.0
2763,hughes,0.0,0.0,4.0
2764,hui,0.0,0.0,2.0
2765,hull,0.0,0.0,2.0
2766,human,0.0,0.0,17.0
2767,humans,0.0,0.0,2.0
2768,humbled,0.0,0.0,2.0
2769,hundreds,0.0,0.0,2.0
2770,hung,0.0,0.0,2.0
2771,hunter,0.0,0.0,6.0
2772,hurlburt,0.0,0.0,6.0
2773,husain,0.0,0.0,2.0
2774,hyatt,1.0,0.0,0.0
2775,hydrated,0.0,0.0,1.0
2776,hydrogen,0.0,0.0,1.0
2777,hyperbaric,0.0,0.0,2.0
2778,hyperemesis,0.0,0.0,3.0
2779,hyperlink,0.0,0.0,1.0
2780,hyperlinked,0.0,0.0,2.0
2781,hypertension,0.0,0.0,5.0
2782,hysterectomy,0.0,0.0,7.0
2783,hysterosalpingogram,0.0,0.0,1.0
2784,hysteroscopy,0.0,0.0,1.0
2785,i'd,2.0,0.0,0.0
2786,i'm,0.0,0.0,5.0
2787,ibd,0.0,0.0,4.0
2788,ibs,0.0,0.0,4.0
2789,ibuprofen,0.0,0.0,7.0
2790,icahn,0.0,0.0,2.0
2791,ice,0.0,0.0,1.0
2792,icon,1.0,0.0,1.0
2793,ida,0.0,0.0,2.0
2794,idaho,3.0,0.0,0.0
2795,identifiable,0.0,0.0,1.0
2796,identified,0.0,0.0,6.0
2797,identify,1.0,0.0,6.0
2798,identifying,0.0,0.0,1.0
2799,identities,0.0,0.0,1.0
2800,identity,4.0,0.0,2.0
2801,igal,0.0,0.0,8.0
2802,ignore,2.0,0.0,0.0
2803,iho,6.0,0.0,0.0
2804,ihocount,1.0,0.0,0.0
2805,iii,0.0,0.0,1.0
2806,ijaz,0.0,0.0,4.0
2807,ill,0.0,0.0,11.0
2808,illness,0.0,0.0,5.0
2809,illnesses,0.0,0.0,3.0
2810,illo,0.0,0.0,3.0
2811,image,4.0,0.0,4.0
2812,images,0.0,0.0,6.0
2813,imagine,0.0,0.0,3.0
2814,imaging,0.0,0.0,92.0
2815,imbalances,0.0,0.0,1.0
2816,img,9.0,0.0,0.0
2817,immediate,2.0,0.0,1.0
2818,immediately,0.0,0.0,4.0
2819,immune,0.0,0.0,1.0
2820,immunization,0.0,0.0,4.0
2821,immunodeficiency,0.0,0.0,2.0
2822,imo,5.0,0.0,0.0
2823,imocount,1.0,0.0,0.0
2824,impact,8.0,0.0,6.0
2825,impaired,0.0,0.0,1.0
2826,impartial,0.0,0.0,1.0
2827,imperial,0.0,0.0,1.0
2828,implant,2.0,0.0,4.0
2829,implants,1.0,0.0,0.0
2830,implemented,0.0,0.0,2.0
2831,implications,0.0,0.0,1.0
2832,importance,0.0,0.0,2.0
2833,important,0.0,0.0,38.0
2834,imported,0.0,0.0,1.0
2835,impressed,0.0,0.0,1.0
2836,improve,6.0,0.0,18.0
2837,improved,0.0,0.0,3.0
2838,improvement,0.0,0.0,3.0
2839,improves,0.0,0.0,1.0
2840,improving,0.0,0.0,5.0
2841,inability,0.0,0.0,7.0
2842,inaccuracies,0.0,0.0,1.0
2843,inaccuracy,0.0,0.0,1.0
2844,inadequate,0.0,0.0,2.0
2845,inappropriate,1.0,0.0,0.0
2846,inappropriately,0.0,0.0,1.0
2847,inches,0.0,0.0,1.0
2848,incidence,0.0,0.0,1.0
2849,incidental,0.0,0.0,1.0
2850,incision,0.0,0.0,5.0
2851,incisions,0.0,0.0,2.0
2852,include,3.0,0.0,72.0
2853,included,0.0,0.0,3.0
2854,includes,0.0,0.0,24.0
2855,including,3.0,0.0,53.0
2856,inclusion,0.0,0.0,52.0
2857,incompletely,0.0,0.0,1.0
2858,incontinence,0.0,0.0,32.0
2859,inconvenient,0.0,0.0,1.0
2860,increase,0.0,0.0,13.0
2861,increased,0.0,0.0,10.0
2862,increases,0.0,0.0,3.0
2863,increasing,0.0,0.0,2.0
2864,increasingly,0.0,0.0,4.0
2865,incredibly,0.0,0.0,1.0
2866,incremental,1.0,0.0,0.0
2867,independence,1.0,0.0,1.0
2868,independent,4.0,0.0,4.0
2869,independently,0.0,0.0,1.0
2870,index,0.0,0.0,4.0
2871,indian,0.0,0.0,1.0
2872,indicate,0.0,0.0,3.0
2873,indicated,0.0,0.0,1.0
2874,indicates,0.0,0.0,5.0
2875,indicators,0.0,0.0,1.0
2876,indignation,0.0,0.0,3.0
2877,indirect,0.0,0.0,1.0
2878,individual,0.0,0.0,13.0
2879,individualized,0.0,0.0,2.0
2880,individuals,0.0,0.0,16.0
2881,individuals’,0.0,0.0,1.0
2882,individual’s,0.0,0.0,2.0
2883,indomethacin,0.0,0.0,1.0
2884,industry,0.0,0.0,2.0
2885,infant,0.0,0.0,1.0
2886,infants,0.0,0.0,352.0
2887,infants',0.0,0.0,7.0
2888,infants’,0.0,0.0,8.0
2889,infect,0.0,0.0,1.0
2890,infected,0.0,0.0,8.0
2891,infection,0.0,0.0,13.0
2892,infections,4.0,0.0,10.0
2893,infectious,0.0,0.0,74.0
2894,infects,0.0,0.0,1.0
2895,infertility,0.0,0.0,8.0
2896,infinite,15.0,0.0,2.0
2897,inflamed,0.0,0.0,1.0
2898,inflammation,0.0,0.0,2.0
2899,inflammatory,0.0,0.0,6.0
2900,influenza,0.0,0.0,2.0
2901,info,7.0,0.0,0.0
2902,infocon,1.0,0.0,0.0
2903,inforgot,1.0,0.0,0.0
2904,inform,0.0,0.0,5.0
2905,informarte,1.0,0.0,0.0
2906,information,23.0,0.0,265.0
2907,informational,1.0,0.0,0.0
2908,informationlab,0.0,0.0,1.0
2909,informed,1.0,0.0,4.0
2910,informing,0.0,0.0,1.0
2911,informs,0.0,0.0,2.0
2912,infusion,0.0,0.0,7.0
2913,infusions,0.0,0.0,2.0
2914,ingrid,0.0,0.0,2.0
2915,inhaled,0.0,0.0,4.0
2916,inherit,1.0,0.0,0.0
2917,inherits,0.0,0.0,1.0
2918,inhibitors,0.0,0.0,2.0
2919,init,1.0,0.0,0.0
2920,initial,0.0,0.0,7.0
2921,initialize,1.0,0.0,0.0
2922,initiative,1.0,0.0,1.0
2923,initiatives,0.0,0.0,2.0
2924,injuries,0.0,0.0,1.0
2925,injury,0.0,0.0,2.0
2926,inmessengerfacebook,1.0,0.0,0.0
2927,inner,0.0,0.0,1.0
2928,innovation,0.0,0.0,2.0
2929,innovative,0.0,0.0,4.0
2930,inpatient,0.0,0.0,13.0
2931,input,3.0,0.0,1.0
2932,inquire,0.0,0.0,12.0
2933,inquiries,0.0,0.0,4.0
2934,inquiry,0.0,0.0,3.0
2935,insert,1.0,0.0,2.0
2936,inserted,0.0,0.0,2.0
2937,inserting,0.0,0.0,1.0
2938,inset,4.0,0.0,0.0
2939,inshape,0.0,0.0,2.0
2940,inside,1.0,0.0,6.0
2941,insights,3.0,0.0,0.0
2942,insomnia,0.0,0.0,1.0
2943,inspects,0.0,0.0,1.0
2944,instagram,2.0,0.0,0.0
2945,instanceof,82.0,0.0,0.0
2946,instances,0.0,0.0,3.0
2947,instantly,1.0,0.0,0.0
2948,instead,1.0,0.0,8.0
2949,institute,0.0,0.0,9.0
2950,institutes,0.0,0.0,4.0
2951,institute’s,0.0,0.0,1.0
2952,institutional,0.0,0.0,4.0
2953,instructed,0.0,0.0,3.0
2954,instruction,0.0,0.0,1.0
2955,instructions,0.0,0.0,16.0
2956,instructor,0.0,0.0,3.0
2957,instrument,0.0,0.0,1.0
2958,instruments,0.0,0.0,1.0
2959,insulin,0.0,0.0,5.0
2960,insurance,19.0,0.0,15.0
2961,insurances,0.0,0.0,3.0
2962,intake,0.0,0.0,10.0
2963,integra,0.0,0.0,7.0
2964,integral,0.0,0.0,1.0
2965,integrate,0.0,0.0,1.0
2966,integrated,0.0,0.0,3.0
2967,integrating,0.0,0.0,1.0
2968,integration,2.0,0.0,1.0
2969,integrative,0.0,0.0,2.0
2970,integra’s,0.0,0.0,1.0
2971,integrity,0.0,0.0,2.0
2972,intelligence,0.0,0.0,1.0
2973,intended,0.0,0.0,2.0
2974,intense,0.0,0.0,2.0
2975,intensity,0.0,0.0,1.0
2976,intensive,0.0,0.0,12.0
2977,interacting,0.0,0.0,3.0
2978,interaction,0.0,0.0,1.0
2979,interactions,0.0,0.0,2.0
2980,interactive,0.0,0.0,1.0
2981,intercourse,0.0,0.0,5.0
2982,interdisciplinary,0.0,0.0,7.0
2983,interest,0.0,0.0,2.0
2984,interested,0.0,0.0,4.0
2985,interests,0.0,0.0,27.0
2986,interfere,0.0,0.0,5.0
2987,interim,0.0,0.0,1.0
2988,internal,2.0,0.0,48.0
2989,international,0.0,0.0,1.0
2990,internet,3.0,0.0,4.0
2991,interns,1.0,0.0,0.0
2992,internship,0.0,0.0,3.0
2993,interpersonal,0.0,0.0,2.0
2994,interpret,0.0,0.0,1.0
2995,interpretation,2.0,0.0,0.0
2996,interpreted,0.0,0.0,2.0
2997,interpreter,2.0,0.0,4.0
2998,interpreters,2.0,0.0,0.0
2999,interpreting,0.0,0.0,2.0
3000,interrupt,1.0,0.0,0.0
3001,interruptcss,0.0,0.0,1.0
3002,interstitial,0.0,0.0,3.0
3003,intervals,0.0,0.0,1.0
3004,intervene,1.0,0.0,0.0
3005,intervention,0.0,0.0,4.0
3006,interventional,0.0,0.0,2.0
3007,interventions,0.0,0.0,4.0
3008,interview,0.0,0.0,2.0
3009,intestinal,0.0,0.0,1.0
3010,intestine,0.0,0.0,4.0
3011,intimacy,0.0,0.0,2.0
