,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
6498,respetuosa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6499,respiratory,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,respond,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6501,response,4.0,2.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0
6502,responsehybridoffice,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6503,responseoffice,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6504,responsibilities,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6505,responsibility,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6506,responsible,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
6507,ressler,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6508,rest,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6509,restart,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6510,resting,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6511,restoration,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6512,restore,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
6513,restrict,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6514,restricted,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6515,restriction,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6516,restrictions,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6517,restrictive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6518,result,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6519,results,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
6520,resultspage,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6521,resume,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
6522,retain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6523,retaliate,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6524,retention,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
6525,retiree,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,retirees,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6527,retreats,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,retrieve,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6529,retrieving,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6530,retrofit,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6531,return,35.0,1.0,45.0,0.0,35.0,0.0,139.0,0.0,0.0
6532,returning,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,returns,2.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0
6534,retweet,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6535,reunion,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6536,reva,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,reveals,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6538,revenue,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6539,reversal,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6540,review,4.0,6.0,10.0,6.0,4.0,0.0,39.0,0.0,0.0
6541,reviewed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6542,reviewing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6543,reviews,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6544,revised,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6545,revision,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6546,revisions,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6547,revitalization,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,revoke,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6549,reward,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6550,reynaldo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6551,reynolds,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,rezler,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,rheumatology,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6554,rho,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6555,rhoades,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,rhode,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,rhodes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6558,rhogam,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6559,ribak,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,ribble,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6561,rica,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6562,rican,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
6563,ricardo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6564,ricco,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,rich,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,richard,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0
6567,richards,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6568,richardson,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6569,richelle,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,richmond,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6571,rick,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6572,ride,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6573,ridenour,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6574,ridge,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6575,riebsomer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6576,right,10.0,19.0,9.0,0.0,9.0,0.0,45.0,0.0,0.0
6577,rightclick,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6578,rights,10.0,29.0,12.0,0.0,10.0,0.0,17.0,0.0,0.0
6579,rigorous,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6580,riley,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6581,ring,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6582,rio,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
6583,rios,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6584,rippberger,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6585,ripple,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6586,riseinternational,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6587,risers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6588,rising,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6589,risk,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
6590,risks,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6591,rita,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,rivers,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6593,road,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6594,roadrunner,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6595,rob,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,robb,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6597,robert,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
6598,roberta,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6599,roberto,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,roberts,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6601,robin,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6602,robinson,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6603,robotic,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6604,robotics,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6605,robust,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6606,rochelle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6607,rockwell,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6608,rocky,18.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0
6609,rod,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6610,roderick,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6611,rodman,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6612,rodney,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6613,rodriguez,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6614,rodriquez,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6615,rods,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6616,roe,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6617,roehl,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6618,roger,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6619,rogers,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6620,rogoff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,rojas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6622,rokos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6623,role,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6625,roll,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6626,rollie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6627,rollout,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
6628,rollover,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6629,rolshoven,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6630,roman,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6631,romero,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
6632,ron,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6633,ronald,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6634,roo,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6635,roof,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6636,room,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0
6637,rooms,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6638,roos,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6639,roosa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6640,roost,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6641,root,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
6642,rosa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6643,rosalee,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6644,rosalie,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6645,rosalind,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6646,rosalyn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,rosasco,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6648,rose,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,roseann,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,rosemary,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6651,rosenbaum,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6652,rosenblum,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6653,rosenthal,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6654,rosenwald,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6655,roser,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6656,ross,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6657,rossi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6658,rotaract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6659,rotation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6660,rotatorpausebtn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6661,rotatorplaybtn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6662,rotc,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6663,roth,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6664,rothgerber,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6665,round,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,rounds,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6667,route,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,routine,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6669,roving,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6670,row,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6671,rowan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6672,rowdabaugh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6673,roxanne,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6674,roy,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6675,roybal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6676,rstudio,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6677,rubenstein,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6678,rubie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6679,rubin,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6680,ruble,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
6681,rubles,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6682,ruby,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
6683,rudi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6684,rudin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6685,rudolf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6686,rudolfo,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6687,rudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6688,rufus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6689,rugby,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,ruiz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6691,rule,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6692,run,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
6693,runforminatorfront,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6694,running,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6695,runny,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6696,runs,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
6697,rupee,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6698,rupees,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6699,rural,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,rushes,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,rushing,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,russell,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6703,russian,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6704,russo,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6705,rust,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6706,rustvold,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6707,rusty,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6708,ruth,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0
6709,rutherford,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6710,rutledge,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6711,rutz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6712,rwjf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6713,ryan,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,río,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,sabe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6716,sabine,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6717,sabino,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6718,sabo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,sabrina,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6720,sac,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,sacks,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,sacred,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
6723,sadie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,sadow,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,saenz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6726,safe,4.0,28.0,4.0,4.0,4.0,0.0,17.0,0.0,0.0
6727,safeguard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6728,safely,2.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0
6729,safer,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6730,safest,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6731,safety,1.0,15.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0
6732,safetyhow,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6733,sagel,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6734,sagl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6735,sagrada,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6736,said,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6737,saiki,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6738,sakaki,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6739,sala,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,salazar,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,sale,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6742,sales,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6743,salesforce,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6744,sally,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6745,salman,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,salt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6747,salud,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
6748,salvador,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6749,sam,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6750,samantha,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6751,samaritan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6752,same,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6753,samir,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6754,sampling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6755,samuel,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6756,san,0.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0
6757,sanar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6758,sanchez,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6759,sandia,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6760,sandoval,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,sandra,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
6762,sandra’s,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6763,sanitary,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6764,sans,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6765,santa,15.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6766,santage,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6767,santana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6768,santillan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,santis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6770,sar,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
6771,sarah,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6772,sarcomas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6773,sargeant,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,sasheer,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6775,sasoni,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6776,sat,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6777,satisfactory,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6778,saturday,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
6779,saucedo,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6780,save,3.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0
6781,saving,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
6782,saxton,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6783,say,0.0,3.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0
6784,saying,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6785,sbhc,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,scales,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,scaletti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6788,scaling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6789,scan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,scare,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6791,scarvestravelhome,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6792,scb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,scenery,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,sch,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6795,schaeffer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6796,schaffer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,schall,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6798,schedule,9.0,57.0,18.0,0.0,7.0,0.0,3.0,0.0,0.0
6799,schedulecolleges,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,scheduled,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6801,scheduling,2.0,7.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0
6802,schiff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,schizophrenia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6804,schlegel,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,schlenker,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6806,schluntz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,schmider,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6808,schmidt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6809,schmitt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,schneid,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6811,schnoebelen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,schoeman,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6813,schoeppner,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6814,scholar,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,scholarly,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6816,scholars,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,scholarship,0.0,0.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0
6818,scholarships,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
6819,scholarshipspending,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6820,scholarshipyour,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,school,0.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
