,token,Total0,Total1,Total2,Total3,Total4,Total5
1391,hour,1.0,1.0,1.0,0.0,0.0,25.0
1392,hours,4.0,5.0,4.0,11.0,0.0,40.0
1393,house,1.0,1.0,1.0,0.0,0.0,0.0
1394,how,21.0,21.0,21.0,0.0,0.0,139.0
1395,however,0.0,0.0,0.0,0.0,0.0,1.0
1396,hpv,0.0,0.0,0.0,0.0,0.0,1.0
1397,href,2.0,1.0,2.0,0.0,0.0,0.0
1398,hrt,0.0,0.0,0.0,0.0,0.0,1.0
1399,html,4.0,2.0,4.0,0.0,0.0,0.0
1400,human,0.0,0.0,0.0,13.0,0.0,1.0
1401,humana,1.0,1.0,1.0,0.0,0.0,0.0
1402,hypertension,0.0,0.0,0.0,0.0,0.0,1.0
1403,i'd,2.0,2.0,2.0,0.0,0.0,0.0
1404,ibs,0.0,0.0,0.0,0.0,0.0,1.0
1405,icon,1.0,1.0,1.0,0.0,0.0,24.0
1406,idaho,3.0,3.0,3.0,0.0,0.0,1.0
1407,ideal,0.0,0.0,0.0,0.0,0.0,1.0
1408,identify,2.0,2.0,2.0,0.0,0.0,0.0
1409,identity,4.0,4.0,4.0,0.0,0.0,0.0
1410,idle,6.0,3.0,6.0,0.0,0.0,0.0
1411,iframe,11.0,9.0,11.0,0.0,0.0,0.0
1412,iframearray,4.0,2.0,4.0,0.0,0.0,0.0
1413,iframes,5.0,5.0,5.0,0.0,0.0,0.0
1414,iframesnum,1.0,1.0,1.0,0.0,0.0,0.0
1415,ignore,2.0,2.0,2.0,0.0,0.0,0.0
1416,iho,6.0,6.0,6.0,0.0,0.0,0.0
1417,ihocount,1.0,1.0,1.0,0.0,0.0,0.0
1418,image,4.0,4.0,4.0,0.0,0.0,0.0
1419,imbalance,0.0,0.0,0.0,0.0,0.0,1.0
1420,img,9.0,9.0,9.0,0.0,0.0,0.0
1421,immediate,1.0,1.0,1.0,0.0,0.0,1.0
1422,immunizations,0.0,0.0,0.0,0.0,0.0,1.0
1423,imo,5.0,5.0,5.0,0.0,0.0,0.0
1424,imocount,1.0,1.0,1.0,0.0,0.0,0.0
1425,impact,7.0,7.0,7.0,0.0,0.0,4.0
1426,impacts,0.0,0.0,0.0,0.0,0.0,1.0
1427,impaired,0.0,0.0,0.0,0.0,0.0,1.0
1428,implant,2.0,2.0,2.0,0.0,0.0,0.0
1429,implants,1.0,1.0,1.0,0.0,0.0,0.0
1430,importance,0.0,0.0,0.0,0.0,0.0,2.0
1431,important,0.0,0.0,0.0,0.0,0.0,29.0
1432,impossible,0.0,0.0,0.0,0.0,0.0,1.0
1433,imprint,1.0,1.0,1.0,0.0,0.0,1.0
1434,improve,6.0,6.0,6.0,2.0,0.0,5.0
1435,improves,0.0,0.0,0.0,0.0,0.0,1.0
1436,in',2.0,1.0,2.0,0.0,0.0,0.0
1437,inability,1.0,1.0,0.0,0.0,0.0,0.0
1438,inappropriate,1.0,1.0,1.0,0.0,0.0,0.0
1439,include,3.0,3.0,3.0,3.0,0.0,2.0
1440,includes,0.0,0.0,0.0,2.0,0.0,3.0
1441,including,5.0,5.0,5.0,5.0,0.0,4.0
1442,inclusive,0.0,0.0,0.0,0.0,0.0,24.0
1443,income,0.0,0.0,0.0,0.0,0.0,2.0
1444,incontinence,0.0,0.0,0.0,0.0,0.0,1.0
1445,increase,4.0,2.0,4.0,0.0,0.0,0.0
1446,incredibly,0.0,0.0,0.0,0.0,0.0,24.0
1447,incremental,1.0,1.0,1.0,0.0,0.0,0.0
1448,independence,1.0,1.0,1.0,0.0,0.0,0.0
1449,independent,4.0,4.0,4.0,0.0,0.0,1.0
1450,individual,0.0,0.0,0.0,0.0,0.0,1.0
1451,individualized,0.0,0.0,0.0,0.0,0.0,1.0
1452,individuals,0.0,0.0,0.0,2.0,0.0,3.0
1453,individual’s,0.0,0.0,0.0,0.0,0.0,1.0
1454,indivisible,0.0,0.0,0.0,13.0,0.0,0.0
1455,induce,0.0,0.0,0.0,1.0,0.0,1.0
1456,industry,0.0,0.0,0.0,0.0,0.0,1.0
1457,infants,0.0,1.0,2.0,0.0,0.0,0.0
1458,infection,0.0,0.0,0.0,0.0,0.0,4.0
1459,infections,4.0,4.0,4.0,0.0,0.0,0.0
1460,infertility,0.0,0.0,0.0,0.0,0.0,1.0
1461,infinite,15.0,15.0,15.0,0.0,0.0,0.0
1462,influence,0.0,0.0,0.0,0.0,0.0,1.0
1463,info,7.0,7.0,7.0,0.0,0.0,16.0
1464,infocon,1.0,1.0,1.0,0.0,0.0,0.0
1465,inforgot,1.0,1.0,1.0,1.0,0.0,1.0
1466,informarte,1.0,1.0,1.0,0.0,0.0,0.0
1467,information,23.0,22.0,23.0,2.0,0.0,75.0
1468,informational,1.0,1.0,1.0,0.0,0.0,0.0
1469,informed,1.0,1.0,1.0,0.0,0.0,3.0
1470,inherit,1.0,1.0,1.0,0.0,0.0,24.0
1471,init,1.0,1.0,1.0,0.0,0.0,0.0
1472,initialize,1.0,1.0,1.0,0.0,0.0,0.0
1473,initiative,1.0,1.0,1.0,0.0,0.0,0.0
1474,injustice,0.0,0.0,0.0,0.0,0.0,1.0
1475,inmessengerfacebook,1.0,1.0,1.0,1.0,0.0,1.0
1476,innate,0.0,0.0,0.0,0.0,0.0,1.0
1477,input,3.0,3.0,3.0,0.0,0.0,0.0
1478,inputval,4.0,2.0,4.0,0.0,0.0,0.0
1479,inquiry,0.0,0.0,0.0,0.0,0.0,2.0
1480,insect,0.0,0.0,0.0,0.0,0.0,1.0
1481,insert,1.0,1.0,1.0,0.0,0.0,0.0
1482,inset,4.0,4.0,4.0,0.0,0.0,0.0
1483,inside,1.0,1.0,1.0,0.0,0.0,1.0
1484,insights,3.0,3.0,3.0,0.0,0.0,0.0
1485,instagram,2.0,2.0,2.0,0.0,0.0,26.0
1486,instamed,8.0,4.0,8.0,0.0,0.0,0.0
1487,instamed®,2.0,1.0,2.0,0.0,0.0,0.0
1488,instanceof,82.0,82.0,82.0,0.0,0.0,0.0
1489,instantly,1.0,1.0,1.0,0.0,0.0,0.0
1490,instead,1.0,1.0,0.0,0.0,0.0,4.0
1491,instructions,0.0,0.0,0.0,1.0,0.0,3.0
1492,insurance,17.0,17.0,17.0,0.0,0.0,39.0
1493,intake,0.0,0.0,0.0,0.0,0.0,2.0
1494,intakes,0.0,0.0,0.0,0.0,0.0,1.0
1495,integral,0.0,0.0,0.0,15.0,0.0,1.0
1496,integrated,0.0,0.0,0.0,0.0,0.0,2.0
1497,integration,2.0,2.0,2.0,0.0,0.0,5.0
1498,integrity,2.0,1.0,2.0,0.0,0.0,0.0
1499,intended,0.0,0.0,0.0,0.0,0.0,1.0
1500,intention,0.0,0.0,0.0,0.0,0.0,1.0
1501,intercom,0.0,0.0,0.0,0.0,0.0,1.0
1502,interested,0.0,0.0,0.0,5.0,0.0,0.0
1503,interferes,0.0,0.0,0.0,0.0,0.0,1.0
1504,internal,2.0,2.0,2.0,0.0,0.0,2.0
1505,internet,4.0,4.0,4.0,0.0,0.0,5.0
1506,interpretation,2.0,0.0,2.0,0.0,0.0,0.0
1507,interpreter,2.0,2.0,2.0,0.0,0.0,0.0
1508,interpreters,2.0,2.0,2.0,0.0,0.0,0.0
1509,interrupt,1.0,1.0,1.0,0.0,0.0,0.0
1510,intersect,0.0,0.0,0.0,0.0,0.0,1.0
1511,intersex,0.0,0.0,0.0,0.0,0.0,3.0
1512,interstate,0.0,0.0,0.0,0.0,0.0,1.0
1513,interuterine,0.0,0.0,0.0,0.0,0.0,1.0
1514,intervene,1.0,1.0,1.0,0.0,0.0,0.0
1515,into,4.0,4.0,4.0,2.0,0.0,7.0
1516,introduces,0.0,0.0,0.0,0.0,0.0,1.0
1517,introducing,0.0,0.0,0.0,0.0,0.0,1.0
1518,intrusive,0.0,0.0,0.0,0.0,0.0,1.0
1519,involved,20.0,20.0,20.0,5.0,0.0,1.0
1520,involvedcontactdonate,0.0,0.0,0.0,5.0,0.0,0.0
1521,involves,0.0,0.0,0.0,1.0,0.0,2.0
1522,inyección,2.0,2.0,2.0,0.0,0.0,0.0
1523,irritable,0.0,0.0,0.0,0.0,0.0,1.0
1524,irs,2.0,2.0,2.0,0.0,0.0,0.0
1525,isinternal,8.0,4.0,8.0,0.0,0.0,0.0
1526,ismemberpaymentoutlet,4.0,2.0,4.0,0.0,0.0,0.0
1527,ismonthlygift,2.0,2.0,2.0,0.0,0.0,0.0
1528,isn't,2.0,2.0,2.0,0.0,0.0,0.0
1529,isn’t,0.0,0.0,0.0,0.0,0.0,1.0
1530,isprofane,1.0,1.0,1.0,0.0,0.0,0.0
1531,issued,0.0,0.0,0.0,0.0,0.0,1.0
1532,issues,6.0,6.0,6.0,0.0,0.0,2.0
1533,isvisit,8.0,4.0,8.0,0.0,0.0,0.0
1534,it's,4.0,4.0,4.0,0.0,0.0,0.0
1535,item,4.0,2.0,4.0,0.0,0.0,1.0
1536,items,7.0,4.0,7.0,0.0,0.0,2.0
1537,iterate,2.0,2.0,2.0,0.0,0.0,0.0
1538,iteration,2.0,2.0,2.0,0.0,0.0,0.0
1539,it’ll,0.0,0.0,0.0,0.0,0.0,24.0
1540,it’s,0.0,0.0,0.0,0.0,0.0,146.0
1541,iud,3.0,3.0,3.0,40.0,0.0,0.0
1542,i’ll,0.0,0.0,0.0,0.0,0.0,24.0
1543,i’m,2.0,2.0,2.0,0.0,0.0,144.0
1544,i’ve,0.0,0.0,0.0,0.0,0.0,144.0
1545,jan,0.0,0.0,0.0,0.0,0.0,1.0
1546,january,13.0,7.0,13.0,0.0,0.0,0.0
1547,javascript,7.0,7.0,7.0,0.0,0.0,4.0
1548,job,13.0,7.0,13.0,0.0,0.0,0.0
1549,jobs,7.0,7.0,7.0,0.0,0.0,0.0
1550,joey,0.0,0.0,0.0,0.0,0.0,48.0
1551,join,2.0,2.0,2.0,0.0,0.0,2.0
1552,joined,1.0,1.0,1.0,0.0,0.0,0.0
1553,json,4.0,4.0,4.0,0.0,0.0,0.0
1554,judgment,0.0,0.0,0.0,0.0,0.0,1.0
1555,jun,0.0,0.0,0.0,0.0,0.0,2.0
1556,just,9.0,9.0,9.0,0.0,0.0,74.0
1557,justice,0.0,0.0,0.0,0.0,0.0,4.0
1558,kaiser,1.0,1.0,1.0,0.0,0.0,0.0
1559,katie,0.0,0.0,0.0,0.0,0.0,24.0
1560,keep,6.0,6.0,6.0,0.0,0.0,4.0
1561,keeps,2.0,2.0,2.0,0.0,0.0,24.0
1562,kellin,0.0,0.0,0.0,0.0,0.0,24.0
1563,kendall,0.0,0.0,0.0,0.0,0.0,24.0
1564,kensington,0.0,0.0,0.0,0.0,0.0,1.0
1565,kentucky,7.0,7.0,7.0,0.0,0.0,0.0
1566,kept,2.0,2.0,2.0,0.0,0.0,0.0
1567,key,3.0,3.0,3.0,0.0,0.0,0.0
1568,keypress,1.0,1.0,1.0,0.0,0.0,1.0
1569,keys,3.0,3.0,3.0,0.0,0.0,1.0
1570,kidney,0.0,0.0,0.0,0.0,0.0,1.0
1571,kids,0.0,0.0,0.0,0.0,0.0,24.0
1572,killed,0.0,0.0,0.0,0.0,0.0,1.0
1573,kind,0.0,0.0,0.0,0.0,0.0,2.0
1574,kinds,0.0,0.0,0.0,0.0,0.0,24.0
1575,know,11.0,11.0,11.0,3.0,0.0,53.0
1576,knowing,0.0,0.0,0.0,0.0,0.0,25.0
1577,knowledge,1.0,1.0,1.0,0.0,0.0,0.0
1578,known,0.0,0.0,0.0,0.0,0.0,1.0
1579,knows,0.0,0.0,0.0,0.0,0.0,1.0
1580,lab,0.0,0.0,0.0,0.0,0.0,1.0
1581,label,102.0,102.0,102.0,0.0,0.0,0.0
1582,labels,1.0,1.0,1.0,0.0,0.0,0.0
1583,labor,2.0,2.0,2.0,0.0,0.0,0.0
1584,lacking,1.0,1.0,1.0,0.0,0.0,1.0
1585,landing,1.0,1.0,1.0,0.0,0.0,0.0
1586,language,7.0,7.0,7.0,0.0,0.0,0.0
1587,lapel,1.0,1.0,1.0,0.0,0.0,0.0
1588,large,0.0,0.0,0.0,0.0,0.0,25.0
1589,largesixcolumn,30.0,15.0,30.0,0.0,0.0,0.0
1590,largest,3.0,3.0,3.0,0.0,0.0,0.0
1591,las,2.0,2.0,2.0,0.0,0.0,0.0
1592,last,31.0,19.0,31.0,1.0,0.0,5.0
1593,lastnameerror,1.0,1.0,1.0,0.0,0.0,0.0
1594,lastnamefield,1.0,1.0,1.0,0.0,0.0,0.0
1595,late,0.0,0.0,0.0,0.0,0.0,1.0
1596,later,0.0,0.0,0.0,0.0,0.0,26.0
1597,latest,5.0,5.0,5.0,0.0,0.0,1.0
1598,latinos,1.0,1.0,1.0,0.0,0.0,0.0
1599,law,1.0,1.0,1.0,0.0,0.0,0.0
1600,lawapplyassociate,1.0,1.0,1.0,0.0,0.0,0.0
1601,lawhybridapplyparalegal,1.0,1.0,1.0,0.0,0.0,0.0
1602,lawhybridapplysenior,1.0,1.0,1.0,0.0,0.0,0.0
1603,laws,3.0,3.0,3.0,0.0,0.0,0.0
1604,lawsuit,3.0,3.0,3.0,0.0,0.0,0.0
1605,lay,0.0,0.0,0.0,0.0,0.0,1.0
1606,layer,0.0,0.0,0.0,0.0,0.0,1.0
1607,lead,1.0,1.0,1.0,0.0,0.0,0.0
1608,leadership,2.0,2.0,2.0,0.0,0.0,0.0
1609,leading,3.0,3.0,3.0,0.0,0.0,0.0
1610,learn,24.0,24.0,24.0,7.0,0.0,37.0
1611,learned,0.0,0.0,0.0,0.0,0.0,1.0
1612,learning,1.0,1.0,1.0,0.0,0.0,0.0
1613,least,18.0,10.0,18.0,0.0,0.0,5.0
1614,leave,0.0,0.0,0.0,0.0,0.0,3.0
1615,leaving,5.0,5.0,5.0,0.0,0.0,24.0
1616,leep,0.0,0.0,0.0,0.0,0.0,1.0
1617,left,10.0,10.0,10.0,0.0,0.0,6.0
1618,legal,6.0,6.0,6.0,0.0,0.0,8.0
1619,legalized,0.0,0.0,0.0,0.0,0.0,1.0
1620,length,1.0,1.0,1.0,0.0,0.0,1.0
1621,less,0.0,0.0,0.0,0.0,0.0,1.0
1622,lessened,0.0,0.0,0.0,0.0,0.0,1.0
1623,let,26.0,26.0,26.0,0.0,0.0,27.0
1624,let's,3.0,3.0,3.0,0.0,0.0,0.0
1625,letter,1.0,0.0,1.0,0.0,0.0,0.0
1626,letters,1.0,1.0,1.0,0.0,0.0,0.0
1627,let’s,2.0,2.0,2.0,0.0,0.0,1.0
1628,level,0.0,0.0,0.0,0.0,0.0,4.0
1629,leverage,0.0,0.0,0.0,0.0,0.0,24.0
1630,lgbtiq,0.0,0.0,0.0,0.0,0.0,1.0
1631,lgbtq,0.0,0.0,0.0,2.0,0.0,0.0
1632,lgbtqqi,0.0,0.0,0.0,0.0,0.0,1.0
1633,license,0.0,0.0,0.0,0.0,0.0,1.0
1634,licensed,0.0,0.0,0.0,0.0,0.0,1.0
1635,life,0.0,0.0,0.0,2.0,0.0,54.0
1636,life”,0.0,0.0,0.0,0.0,0.0,24.0
1637,light,1.0,1.0,1.0,0.0,0.0,1.0
1638,lightbox,1.0,1.0,1.0,0.0,0.0,0.0
1639,like,4.0,4.0,4.0,3.0,0.0,59.0
1640,likely,0.0,0.0,0.0,0.0,0.0,1.0
1641,limited,0.0,0.0,0.0,0.0,0.0,2.0
1642,limits,0.0,0.0,0.0,0.0,0.0,1.0
1643,line,2.0,2.0,2.0,0.0,0.0,0.0
1644,linear,5.0,5.0,5.0,0.0,0.0,0.0
1645,link,9.0,9.0,9.0,0.0,0.0,0.0
1646,linked,0.0,0.0,0.0,0.0,0.0,1.0
1647,links,2.0,1.0,2.0,0.0,0.0,0.0
1648,list,2.0,2.0,2.0,0.0,0.0,5.0
1649,listed,2.0,1.0,2.0,0.0,0.0,0.0
1650,listen,0.0,0.0,0.0,0.0,0.0,2.0
1651,listenerargs,18.0,9.0,18.0,0.0,0.0,0.0
1652,listening,0.0,0.0,0.0,0.0,0.0,1.0
1653,lists,0.0,0.0,0.0,0.0,0.0,2.0
1654,litigation,3.0,3.0,3.0,0.0,0.0,0.0
1655,little,0.0,0.0,0.0,0.0,0.0,98.0
1656,live,16.0,10.0,16.0,0.0,0.0,49.0
1657,lives,0.0,0.0,0.0,0.0,0.0,3.0
1658,llcif,1.0,1.0,1.0,0.0,0.0,0.0
1659,lmp,0.0,0.0,0.0,0.0,0.0,1.0
1660,load,5.0,5.0,5.0,0.0,0.0,0.0
1661,loader,4.0,2.0,4.0,0.0,0.0,0.0
1662,loading,23.0,23.0,23.0,0.0,0.0,0.0
1663,loads,3.0,3.0,3.0,0.0,0.0,0.0
1664,local,8.0,8.0,8.0,0.0,0.0,20.0
1665,locally,2.0,2.0,2.0,0.0,0.0,0.0
1666,located,0.0,0.0,0.0,5.0,0.0,8.0
1667,locating,1.0,1.0,1.0,0.0,0.0,1.0
1668,location,14.0,8.0,14.0,0.0,0.0,27.0
1669,locationcmp,4.0,2.0,4.0,0.0,0.0,0.0
1670,lodash,1.0,1.0,1.0,0.0,0.0,0.0
1671,lodging,0.0,0.0,0.0,5.0,0.0,0.0
1672,log,9.0,6.0,9.0,3.0,0.0,16.0
1673,logged,4.0,3.0,4.0,0.0,0.0,0.0
1674,login,2.0,1.0,2.0,0.0,0.0,0.0
1675,loginbuttons,4.0,2.0,4.0,0.0,0.0,0.0
1676,loginfields,4.0,2.0,4.0,0.0,0.0,0.0
1677,logout,1.0,1.0,1.0,0.0,0.0,0.0
1678,logouttimer,2.0,1.0,2.0,0.0,0.0,0.0
1679,long,5.0,5.0,5.0,0.0,0.0,51.0
1680,look,4.0,4.0,4.0,0.0,0.0,2.0
1681,looking,0.0,0.0,0.0,0.0,0.0,2.0
1682,looks,1.0,1.0,1.0,0.0,0.0,2.0
1683,los,6.0,6.0,6.0,0.0,0.0,0.0
1684,lose,4.0,2.0,4.0,0.0,0.0,0.0
1685,loss,1.0,1.0,1.0,0.0,0.0,0.0
1686,lost,0.0,0.0,0.0,0.0,0.0,1.0
1687,lot,0.0,0.0,0.0,1.0,0.0,4.0
1688,louis,3.0,3.0,3.0,0.0,0.0,0.0
1689,love,0.0,0.0,0.0,0.0,0.0,48.0
1690,loving,1.0,1.0,1.0,0.0,0.0,24.0
1691,lower,1.0,1.0,0.0,0.0,0.0,0.0
1692,lowercase,8.0,4.0,8.0,0.0,0.0,0.0
1693,lucky,0.0,0.0,0.0,0.0,0.0,24.0
1694,made,2.0,2.0,2.0,0.0,0.0,2.0
1695,magically,0.0,0.0,0.0,0.0,0.0,1.0
1696,mail,15.0,16.0,16.0,1.0,0.0,8.0
1697,mailchecks,1.0,1.0,1.0,0.0,0.0,0.0
1698,mailed,1.0,2.0,2.0,0.0,0.0,1.0
1699,mailinfo,3.0,3.0,3.0,0.0,0.0,0.0
1700,mailing,0.0,0.0,0.0,0.0,0.0,7.0
1701,mailtoggle,1.0,1.0,1.0,0.0,0.0,0.0
1702,main,53.0,53.0,53.0,0.0,0.0,0.0
1703,maincontentwithheader,30.0,15.0,30.0,0.0,0.0,0.0
1704,mainstream,0.0,0.0,0.0,0.0,0.0,3.0
1705,mainstreamed,0.0,0.0,0.0,0.0,0.0,2.0
1706,maintain,0.0,0.0,0.0,0.0,0.0,2.0
1707,maintaining,0.0,0.0,0.0,0.0,0.0,3.0
1708,major,2.0,2.0,2.0,0.0,0.0,1.0
1709,make,21.0,17.0,22.0,2.0,0.0,39.0
1710,makes,0.0,0.0,0.0,0.0,0.0,24.0
1711,making,1.0,1.0,1.0,0.0,0.0,0.0
1712,manage,3.0,2.0,3.0,0.0,0.0,1.0
1713,managed,0.0,0.0,0.0,0.0,0.0,2.0
1714,management,0.0,0.0,0.0,0.0,0.0,1.0
1715,managementnyc,1.0,1.0,1.0,0.0,0.0,0.0
1716,manner,0.0,0.0,0.0,0.0,0.0,2.0
1717,many,6.0,5.0,6.0,7.0,0.0,30.0
1718,map,1.0,1.0,1.0,0.0,0.0,1.0
1719,mapped,2.0,2.0,2.0,0.0,0.0,0.0
1720,mappedfalse,2.0,2.0,2.0,0.0,0.0,0.0
1721,mappedga,1.0,1.0,1.0,0.0,0.0,0.0
1722,mappedms,1.0,1.0,1.0,0.0,0.0,0.0
1723,mappedq,2.0,2.0,2.0,0.0,0.0,0.0
1724,mappedtext,4.0,4.0,4.0,0.0,0.0,0.0
1725,mappedtrue,2.0,2.0,2.0,0.0,0.0,0.0
1726,maps,2.0,2.0,2.0,0.0,0.0,2.0
1727,mar,3.0,3.0,3.0,0.0,0.0,0.0
1728,march,0.0,0.0,0.0,0.0,0.0,3.0
1729,market,1.0,1.0,1.0,0.0,0.0,0.0
1730,marketing,1.0,1.0,1.0,0.0,0.0,0.0
1731,marketingnew,1.0,1.0,1.0,0.0,0.0,0.0
1732,marketplace,2.0,2.0,2.0,0.0,0.0,0.0
1733,marketsource,5.0,5.0,5.0,0.0,0.0,0.0
1734,master,0.0,0.0,0.0,5.0,0.0,0.0
1735,masturbation,2.0,2.0,2.0,0.0,0.0,0.0
1736,match,7.0,6.0,7.0,0.0,0.0,1.0
1737,materials,1.0,1.0,1.0,0.0,0.0,0.0
1738,matter,6.0,6.0,6.0,0.0,0.0,0.0
1739,mau,1.0,1.0,1.0,0.0,0.0,0.0
1740,maximize,0.0,0.0,0.0,0.0,0.0,2.0
1741,may,19.0,15.0,19.0,10.0,0.0,46.0
1742,mcchesney,0.0,0.0,0.0,0.0,0.0,24.0
1743,mean,1.0,1.0,1.0,0.0,0.0,24.0
1744,meaningful,2.0,2.0,2.0,0.0,0.0,24.0
1745,means,3.0,3.0,3.0,2.0,0.0,1.0
1746,measures,1.0,1.0,1.0,0.0,0.0,2.0
1747,media,2.0,2.0,2.0,0.0,0.0,0.0
1748,medica,1.0,1.0,1.0,0.0,0.0,0.0
1749,medicaid,4.0,4.0,4.0,0.0,0.0,0.0
1750,medical,2.0,2.0,2.0,13.0,0.0,51.0
1751,medically,0.0,0.0,0.0,0.0,0.0,1.0
1752,medication,4.0,4.0,4.0,5.0,0.0,16.0
1753,medications,0.0,0.0,0.0,0.0,0.0,4.0
1754,medicine,0.0,0.0,0.0,0.0,0.0,43.0
1755,medium,3.0,3.0,3.0,0.0,0.0,0.0
1756,mediumsixcolumn,30.0,15.0,30.0,0.0,0.0,0.0
1757,mediumtwelvecolumn,60.0,30.0,60.0,0.0,0.0,0.0
1758,meds,2.0,2.0,2.0,0.0,0.0,0.0
1759,meet,12.0,6.0,12.0,0.0,0.0,2.0
1760,member,1.0,2.0,2.0,0.0,0.0,25.0
1761,members,0.0,0.0,0.0,0.0,0.0,1.0
1762,membership,11.0,11.0,11.0,0.0,0.0,0.0
1763,members’,1.0,1.0,1.0,0.0,0.0,0.0
1764,memorial,1.0,1.0,1.0,0.0,0.0,0.0
1765,men,0.0,0.0,0.0,0.0,0.0,1.0
1766,men's,4.0,4.0,4.0,0.0,0.0,1.0
1767,menopause,0.0,0.0,0.0,0.0,0.0,1.0
1768,menstrual,0.0,0.0,0.0,0.0,0.0,2.0
1769,mental,3.0,3.0,3.0,2.0,0.0,64.0
1770,mention,0.0,0.0,0.0,0.0,0.0,24.0
1771,mentions,1.0,1.0,1.0,0.0,0.0,0.0
1772,menu,1.0,1.0,1.0,0.0,0.0,24.0
1773,merchandise,0.0,0.0,0.0,0.0,0.0,1.0
1774,mere,0.0,0.0,0.0,0.0,0.0,1.0
1775,merge,3.0,3.0,3.0,0.0,0.0,0.0
1776,merges,2.0,2.0,2.0,0.0,0.0,0.0
1777,message,8.0,7.0,8.0,0.0,0.0,27.0
1778,messages,7.0,7.0,7.0,0.0,0.0,1.0
1779,messages–including,0.0,0.0,0.0,0.0,0.0,1.0
1780,met,0.0,0.0,0.0,0.0,0.0,7.0
1781,meta,1.0,1.0,1.0,1.0,0.0,1.0
1782,method,12.0,11.0,12.0,0.0,0.0,1.0
1783,methodology,0.0,0.0,0.0,0.0,0.0,1.0
1784,methods,2.0,2.0,2.0,2.0,0.0,0.0
1785,metropolitan,4.0,4.0,4.0,0.0,0.0,0.0
1786,michelle,0.0,0.0,0.0,0.0,0.0,1.0
1787,microphone,2.0,2.0,2.0,0.0,0.0,0.0
1788,microsoft,2.0,2.0,2.0,0.0,0.0,1.0
1789,middle,12.0,6.0,12.0,0.0,0.0,0.0
1790,mifepristone,0.0,0.0,0.0,1.0,0.0,2.0
1791,might,3.0,3.0,3.0,0.0,0.0,0.0
1792,migrated,0.0,0.0,0.0,0.0,0.0,1.0
1793,mild,0.0,0.0,0.0,0.0,0.0,1.0
1794,miles,0.0,0.0,0.0,0.0,0.0,25.0
1795,million,5.0,5.0,5.0,0.0,0.0,0.0
1796,millions,4.0,4.0,4.0,0.0,0.0,0.0
1797,min,2.0,2.0,2.0,0.0,0.0,0.0
1798,minbrowserversions,0.0,0.0,0.0,0.0,0.0,1.0
1799,minimize,0.0,0.0,0.0,0.0,0.0,2.0
1800,miniplayer,1.0,1.0,1.0,0.0,0.0,0.0
1801,minor,0.0,0.0,0.0,0.0,0.0,1.0
1802,minus,1.0,1.0,1.0,0.0,0.0,1.0
1803,minutes,8.0,4.0,8.0,0.0,0.0,0.0
1804,minversion,0.0,0.0,0.0,0.0,0.0,1.0
1805,mirena,1.0,1.0,1.0,0.0,0.0,0.0
1806,miscarriage,0.0,0.0,0.0,0.0,0.0,3.0
1807,misleading,1.0,1.0,1.0,0.0,0.0,0.0
1808,misoprostol,0.0,0.0,0.0,0.0,0.0,3.0
1809,miss,0.0,0.0,0.0,0.0,0.0,1.0
1810,missing,1.0,1.0,1.0,0.0,0.0,1.0
1811,mission,2.0,2.0,2.0,0.0,0.0,12.0
1812,missionto,0.0,0.0,0.0,0.0,0.0,12.0
1813,mississippi,3.0,3.0,3.0,0.0,0.0,0.0
1814,missoula,0.0,0.0,0.0,0.0,0.0,48.0
1815,missoula–,0.0,0.0,0.0,0.0,0.0,1.0
1816,missouri,3.0,3.0,3.0,0.0,0.0,0.0
1817,mobile,9.0,6.0,9.0,0.0,0.0,72.0
1818,modal,5.0,5.0,5.0,0.0,0.0,0.0
1819,model,12.0,6.0,12.0,0.0,0.0,2.0
1820,modified,0.0,0.0,0.0,0.0,0.0,1.0
1821,modules,1.0,1.0,1.0,0.0,0.0,1.0
1822,mole,0.0,0.0,0.0,0.0,0.0,1.0
1823,moments,0.0,0.0,0.0,0.0,0.0,1.0
1824,mon,1.0,1.0,1.0,5.0,0.0,0.0
1825,money,1.0,1.0,1.0,0.0,0.0,1.0
1826,monitor,1.0,1.0,1.0,0.0,0.0,0.0
1827,monitors,0.0,0.0,0.0,0.0,0.0,1.0
1828,montana,6.0,6.0,6.0,19.0,0.0,17.0
1829,montanans,0.0,0.0,0.0,0.0,0.0,1.0
1830,montana’s,1.0,1.0,1.0,0.0,0.0,1.0
1831,monte,3.0,3.0,3.0,0.0,0.0,0.0
1832,month,12.0,6.0,12.0,0.0,0.0,2.0
1833,monthly,5.0,5.0,5.0,0.0,0.0,1.0
1834,months,9.0,9.0,9.0,0.0,0.0,0.0
1835,more,39.0,39.0,41.0,17.0,0.0,150.0
1836,morning,3.0,3.0,3.0,0.0,0.0,2.0
1837,most,9.0,9.0,9.0,1.0,0.0,29.0
1838,motor,0.0,0.0,0.0,0.0,0.0,1.0
1839,mountain,0.0,0.0,0.0,0.0,0.0,436.0
1840,mountains,5.0,5.0,5.0,0.0,0.0,0.0
1841,mourn,0.0,0.0,0.0,0.0,0.0,1.0
1842,mousedown,1.0,1.0,1.0,0.0,0.0,1.0
1843,move,1.0,1.0,1.0,0.0,0.0,2.0
1844,moved,0.0,0.0,0.0,0.0,0.0,1.0
1845,movement,0.0,0.0,0.0,0.0,0.0,1.0
1846,moving,1.0,1.0,1.0,0.0,0.0,1.0
