,token,Total0,Total1,Total2
2304,use,5.0,12.0,0.0
2305,usecontact,0.0,2.0,0.0
2306,used,4.0,14.0,0.0
2307,usematchviewport,0.0,1.0,0.0
2308,user,0.0,12.0,0.0
2309,users,1.0,1.0,0.0
2310,uses,0.0,1.0,0.0
2311,using,3.0,0.0,0.0
2312,usually,2.0,0.0,0.0
2313,uterus,3.0,0.0,0.0
2314,uti,0.0,1.0,0.0
2315,utilization,1.0,0.0,0.0
2316,utilized,0.0,1.0,0.0
2317,vaccine,0.0,4.0,0.0
2318,vaccines,0.0,5.0,0.0
2319,vagina,1.0,4.0,0.0
2320,vaginal,1.0,0.0,0.0
2321,val,0.0,1.0,0.0
2322,valid,0.0,4.0,0.0
2323,validated,0.0,4.0,0.0
2324,validation,0.0,6.0,0.0
2325,valuable,0.0,3.0,0.0
2326,value,0.0,14.0,0.0
2327,values,1.0,2.0,0.0
2328,valueyes,0.0,2.0,0.0
2329,var,63.0,127.0,0.0
2330,variable,0.0,4.0,0.0
2331,variables,0.0,2.0,0.0
2332,variableusedoutofscope,0.0,2.0,0.0
2333,variety,1.0,0.0,0.0
2334,various,1.0,1.0,0.0
2335,vars,0.0,1.0,0.0
2336,version,0.0,1.0,0.0
2337,very,2.0,0.0,0.0
2338,via,2.0,3.0,0.0
2339,vice,0.0,14.0,0.0
2340,victims,2.0,0.0,0.0
2341,video,2.0,38.0,0.0
2342,videos,0.0,6.0,0.0
2343,view,0.0,5.0,0.0
2344,virtual,0.0,2.0,0.0
2345,visible,0.0,1.0,0.0
2346,visit,5.0,2.0,0.0
2347,visiting,3.0,0.0,0.0
2348,visits,3.0,1.0,0.0
2349,visual,0.0,1.0,0.0
2350,vital,0.0,5.0,0.0
2351,void,0.0,4.0,0.0
2352,volunteer,2.0,9.0,0.0
2353,volunteering,0.0,6.0,0.0
2354,volunteers,0.0,2.0,0.0
2355,voting,0.0,2.0,0.0
2356,vulva,0.0,2.0,0.0
2357,wade,0.0,1.0,0.0
2358,wait,1.0,1.0,0.0
2359,waiting,0.0,1.0,0.0
2360,walk,0.0,2.0,0.0
2361,want,17.0,11.0,0.0
2362,wants,1.0,0.0,0.0
2363,washington,0.0,3.0,0.0
2364,watch,0.0,1.0,0.0
2365,watching,0.0,1.0,0.0
2366,water,4.0,0.0,0.0
2367,way,3.0,0.0,0.0
2368,ways,2.0,7.0,0.0
2369,we'll,0.0,2.0,0.0
2370,we're,0.0,1.0,0.0
2371,wear,0.0,1.0,0.0
2372,website,0.0,6.0,0.0
2373,website's,0.0,2.0,0.0
2374,websites,1.0,0.0,0.0
2375,wed,0.0,1.0,0.0
2376,week,5.0,0.0,0.0
2377,weekday,0.0,1.0,0.0
2378,weekly,2.0,0.0,0.0
2379,weeks,7.0,0.0,0.0
2380,welcome,3.0,1.0,0.0
2381,welfare,1.0,0.0,0.0
2382,well,2.0,1.0,0.0
2383,wellness,1.0,5.0,0.0
2384,went,0.0,1.0,0.0
2385,western,0.0,2.0,0.0
2386,we’ll,0.0,3.0,0.0
2387,we’re,1.0,3.0,0.0
2388,we’ve,0.0,2.0,0.0
2389,wfscr,1.0,0.0,0.0
2390,what,23.0,14.0,0.0
2391,whatever,1.0,1.0,0.0
2392,when,8.0,24.0,0.0
2393,whenever,0.0,1.0,0.0
2394,where,4.0,2.0,0.0
2395,whether,1.0,0.0,0.0
2396,which,11.0,1.0,0.0
2397,while,4.0,6.0,0.0
2398,who,11.0,5.0,0.0
2399,why,0.0,3.0,0.0
2400,wide,1.0,0.0,0.0
2401,width,1.0,5.0,0.0
2402,willamette,0.0,2.0,0.0
2403,willed,5.0,0.0,0.0
2404,williamette,0.0,1.0,0.0
2405,willing,0.0,3.0,0.0
2406,win,0.0,1.0,0.0
2407,window,0.0,3.0,0.0
2408,wish,1.0,2.0,0.0
2409,withdrawal,0.0,2.0,0.0
2410,within,4.0,1.0,0.0
2411,without,4.0,6.0,0.0
2412,woman,2.0,0.0,0.0
2413,woman’s,1.0,0.0,0.0
2414,women,14.0,1.0,0.0
2415,women's,26.0,7.0,0.0
2416,women’s,10.0,0.0,0.0
2417,won't,0.0,3.0,0.0
2418,word,0.0,1.0,0.0
2419,wordexp,0.0,1.0,0.0
2420,words,0.0,2.0,0.0
2421,work,6.0,8.0,0.0
2422,workers,1.0,0.0,0.0
2423,working,0.0,1.0,0.0
2424,works,2.0,3.0,0.0
2425,workstest,0.0,1.0,0.0
2426,world,1.0,1.0,0.0
2427,worried,0.0,1.0,0.0
2428,would,11.0,3.0,0.0
2429,wrap,0.0,1.0,0.0
2430,write,0.0,1.0,0.0
2431,writing,0.0,1.0,0.0
2432,yard,0.0,1.0,0.0
2433,year,1.0,18.0,0.0
2434,year's,0.0,1.0,0.0
2435,years,3.0,61.0,0.0
2436,yesterday,1.0,0.0,0.0
2437,york,0.0,2.0,0.0
2438,you,173.0,121.0,0.0
2439,younextclear,0.0,1.0,0.0
2440,young,2.0,1.0,0.0
2441,your,146.0,156.0,0.0
2442,yourself,2.0,1.0,0.0
2443,youth,0.0,1.0,0.0
2444,youtube,0.0,2.0,0.0
2445,you’d,1.0,0.0,0.0
2446,you’re,1.0,1.0,0.0
2447,ytinitialdata,0.0,1.0,0.0
2448,zip,0.0,11.0,0.0
2449,zuckerberg,1.0,0.0,0.0
2450,‘good,0.0,1.0,0.0
2451,“clinical,1.0,0.0,0.0
2452,“morning,1.0,0.0,0.0
2453,“right”,1.0,0.0,0.0
