,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
1232,gives,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1233,giveways,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1234,giving,0.0,8.0,0.0,1.0,0.0,1.0,0.0
1235,givingneed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1236,glad,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1237,global,0.0,66.0,0.0,2.0,0.0,2.0,0.0
1238,glossary,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1239,gme,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1240,goal,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1241,goals,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1242,goes,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1243,gone,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1244,good,0.0,1.0,0.0,3.0,0.0,3.0,0.0
1245,goods,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1246,google,0.0,37.0,0.0,9.0,0.0,13.0,0.0
1247,got,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1248,gov,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1249,govcheck,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1250,governing,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1251,government,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1252,goverrormsg,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1253,grab,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1254,grabs,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1255,graduate,0.0,20.0,0.0,0.0,0.0,0.0,0.0
1256,graduation,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1257,grand,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1258,grants,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1259,grateful,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1260,gratitude,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1261,great,0.0,2.0,0.0,12.0,0.0,12.0,0.0
1262,greater,0.0,1.0,0.0,3.0,0.0,3.0,0.0
1263,greece,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1264,greenbelt,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1265,grenada,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1266,grenadines,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1267,grief,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1268,group,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1269,groups,0.0,15.0,0.0,2.0,0.0,2.0,0.0
1270,grow,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1271,growth,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1272,gtm,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1273,guaranteed,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1274,guardian,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1275,guardian's,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1276,guest,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1277,guidance,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1278,guide,0.0,7.0,0.0,1.0,0.0,1.0,0.0
1279,guidelines,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1280,gulf,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1281,guys,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1282,gynecologic,0.0,17.0,0.0,0.0,0.0,0.0,0.0
1283,gynecologist,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1284,gynecologists,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1285,gynecology,0.0,7.0,0.0,1.0,0.0,1.0,0.0
1286,had,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1287,hampshire,0.0,20.0,0.0,13.0,0.0,13.0,0.0
1288,hampshire's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1289,hampshire’s,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1290,hand,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1291,hands,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1292,hanover,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1293,happens,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1294,happy,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1295,hardware,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1296,harm,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1297,harmful,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1298,harp,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1299,hash,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1300,hashes,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1301,hat,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1302,hate,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1303,have,0.0,61.0,0.0,44.0,0.0,45.0,0.0
1304,haven't,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1305,having,0.0,4.0,0.0,1.0,0.0,1.0,0.0
1306,head,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1307,headers,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1308,healing,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1309,health,0.0,365.0,0.0,164.0,0.0,154.0,0.0
1310,healthcare,0.0,15.0,0.0,3.0,0.0,3.0,0.0
1311,healthdartmouth,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1312,healthequity,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1313,healthier,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1314,healthiest,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1315,healthrelationships,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1316,healthsexual,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1317,healthy,0.0,8.0,0.0,2.0,0.0,2.0,0.0
1318,health—the,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319,hear,0.0,1.0,0.0,5.0,0.0,5.0,0.0
1320,heart,0.0,17.0,0.0,0.0,0.0,0.0,0.0
1321,hearts,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1322,hec,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1323,heights,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1324,held,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1325,help,0.0,21.0,0.0,14.0,0.0,14.0,0.0
1326,helpful,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1327,helping,0.0,4.0,0.0,1.0,0.0,1.0,0.0
1328,helps,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1329,hence,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1330,henson,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1331,here,0.0,42.0,0.0,3.0,0.0,3.0,0.0
1332,herein,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333,here’s,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1334,hero,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1335,hidden,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1336,hide,0.0,0.0,0.0,10.0,0.0,10.0,0.0
1337,hides,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1338,hiding,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1339,high,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1340,highest,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1341,highlights,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1342,hipaa,0.0,0.0,0.0,12.0,0.0,10.0,0.0
1343,hire,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1344,history,0.0,15.0,0.0,1.0,0.0,1.0,0.0
1345,hitchcock,0.0,217.0,0.0,0.0,0.0,0.0,0.0
1346,hiv,0.0,0.0,0.0,18.0,0.0,16.0,0.0
1347,hmpxv,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1348,hockey,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1349,hold,0.0,0.0,0.0,2.0,0.0,3.0,0.0
1350,holders,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1351,holding,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1352,holes,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1353,holland,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1354,hollow,0.0,0.0,0.0,18.0,0.0,16.0,0.0
1355,holly,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1356,home,0.0,18.0,0.0,9.0,0.0,9.0,0.0
1357,homepage,0.0,1.0,0.0,9.0,0.0,8.0,0.0
1358,honduras,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1359,honest,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1360,hong,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1361,honor,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1362,honorary,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1363,honoree,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1364,honoreecontainer,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1365,honoreeemail,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1366,honoreeerror,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1367,honoreefield,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1368,honortoggle,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1369,hoodie,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1370,hoodiesbaby,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1371,hope,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1372,hora,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1373,horizons,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1374,hormonal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1375,hormone,0.0,0.0,0.0,18.0,0.0,16.0,0.0
1376,hospice,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1377,hospital,0.0,60.0,0.0,0.0,0.0,0.0,0.0
1378,hospitals,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1379,host,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1380,hotfix,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1381,hour,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1382,hours,0.0,3.0,0.0,9.0,0.0,8.0,0.0
1383,house,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1384,household,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1385,hover,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1386,hovering,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1387,how,0.0,33.0,0.0,24.0,0.0,24.0,0.0
1388,hphc,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1389,hpv,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1390,html,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1391,hub,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1392,human,0.0,30.0,0.0,0.0,0.0,0.0,0.0
1393,humanities,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1394,hungary,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1395,hurt,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1396,i'd,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1397,iceland,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1398,icon,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1399,idaho,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1400,ideas,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1401,idea—neighbors,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1402,identify,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1403,identity,0.0,3.0,0.0,4.0,0.0,4.0,0.0
1404,iframe,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1405,iframes,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1406,iframesnum,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1407,ignore,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1408,iho,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1409,ihocount,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1410,illness,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1411,image,0.0,27.0,0.0,9.0,0.0,8.0,0.0
1412,img,0.0,1.0,0.0,9.0,0.0,9.0,0.0
1413,immediate,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1414,immunization,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1415,immunizations,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1416,immunotherapy,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1417,imo,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1418,imocount,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1419,impact,0.0,3.0,0.0,7.0,0.0,7.0,0.0
1420,implant,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1421,implants,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1422,important,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1423,improve,0.0,5.0,0.0,6.0,0.0,6.0,0.0
1424,improvement,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1425,improving,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1426,inappropriate,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1427,inbound,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1428,inc,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1429,include,0.0,4.0,0.0,4.0,0.0,4.0,0.0
1430,included,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1431,includes,0.0,12.0,0.0,1.0,0.0,1.0,0.0
1432,including,0.0,12.0,0.0,11.0,0.0,10.0,0.0
1433,inclusion,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1434,inclusiongeisel,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1435,income,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1436,inconvenience,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1437,incorrect,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1438,increase,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1439,increasingly,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1440,incremental,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1441,independence,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1442,independent,0.0,0.0,0.0,9.0,0.0,8.0,0.0
1443,india,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1444,indies,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445,individual,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1446,individuality,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1447,individualized,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1448,individuals,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1449,indonesia,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1450,induction,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1451,infant,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1452,infants,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1453,infections,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1454,infectious,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1455,infertility,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1456,infinite,0.0,0.0,0.0,15.0,0.0,15.0,0.0
1457,info,0.0,46.0,0.0,12.0,0.0,10.0,0.0
1458,infocon,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1459,inforgot,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1460,información,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1461,informarte,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1462,information,0.0,42.0,0.0,41.0,0.0,36.0,0.0
1463,informational,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1464,informed,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1465,inherit,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1466,init,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1467,initial,0.0,23.0,0.0,1.0,0.0,1.0,0.0
1468,initialbodyclass,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1469,initialize,0.0,71.0,0.0,1.0,0.0,1.0,0.0
1470,initiative,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1471,initiatives,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1472,inmessengerfacebook,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1473,innovation,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1474,innovations,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1475,innovationstudent,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1476,input,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1477,insert,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1478,inset,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1479,inside,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1480,insights,0.0,1.0,0.0,3.0,0.0,3.0,0.0
1481,inspired,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1482,inspiring,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1483,instagram,0.0,23.0,0.0,2.0,0.0,2.0,0.0
1484,installing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1485,instanceof,0.0,295.0,0.0,167.0,0.0,150.0,0.0
1486,instantly,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1487,instead,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1488,institute,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1489,institutemore,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1490,institution,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1491,institutional,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1492,instructions,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1493,instrument,0.0,23.0,0.0,0.0,0.0,0.0,0.0
1494,insurance,0.0,4.0,0.0,28.0,0.0,28.0,0.0
1495,insurances,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1496,insurers,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1497,integral,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1498,integrated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1499,integration,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1500,intelligence,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1501,intensive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1502,interact,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1503,interactive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1504,intercepting,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1505,interdisciplinary,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1506,interest,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1507,interested,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1508,interests,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1509,interfere,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1510,internal,0.0,3.0,0.0,2.0,0.0,2.0,0.0
1511,internet,0.0,4.0,0.0,3.0,0.0,4.0,0.0
1512,internships,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1513,interpretation,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1514,interpreter,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1515,interpreters,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1516,interrupt,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1517,intervene,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1518,intervention,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1519,interview,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1520,into,0.0,21.0,0.0,4.0,0.0,4.0,0.0
1521,intranet,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1522,introduces,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1523,introducing,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1524,invalid,0.0,46.0,0.0,1.0,0.0,1.0,0.0
1525,invasive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1526,invested,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1527,invite,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1528,invoices,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1529,involved,0.0,1.0,0.0,30.0,0.0,28.0,0.0
1530,involving,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1531,inyección,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1532,in—and,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1533,ios,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1534,iran,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1535,ireland,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1536,irs,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1537,isadminpage,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1538,isie,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1539,isios,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1540,islands,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1541,ismonthlygift,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1542,isn't,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1543,isprofane,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1544,israel,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1545,issues,0.0,1.0,0.0,8.0,0.0,9.0,0.0
1546,it's,0.0,2.0,0.0,5.0,0.0,5.0,0.0
1547,italy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1548,items,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1549,iterate,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1550,iteration,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1551,iud,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1552,iuds,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1553,i’m,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1554,jack,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1555,jamaica,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1556,january,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1557,japan,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1558,javascript,0.0,1.0,0.0,4.0,0.0,4.0,0.0
1559,job,0.0,7.0,0.0,1.0,0.0,1.0,0.0
1560,jobs,0.0,12.0,0.0,14.0,0.0,13.0,0.0
1561,joe,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1562,johnsbury,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1563,join,0.0,7.0,0.0,5.0,0.0,4.0,0.0
1564,joined,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1565,joining,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1566,journey,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1567,json,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1568,judy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1569,july,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1570,june,0.0,4.0,0.0,2.0,0.0,0.0,0.0
1571,just,0.0,0.0,0.0,8.0,0.0,8.0,0.0
1572,katy,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1573,keene,0.0,4.0,0.0,1.0,0.0,4.0,0.0
1574,keep,0.0,6.0,0.0,5.0,0.0,6.0,0.0
1575,keeps,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1576,kentucky,0.0,0.0,0.0,7.0,0.0,7.0,0.0
1577,kenya,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1578,kept,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1579,key,0.0,2.0,0.0,3.0,0.0,3.0,0.0
1580,keynote,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1581,keypress,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1582,keys,0.0,3.0,0.0,3.0,0.0,3.0,0.0
1583,kid,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1584,kids,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1585,kingdom,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1586,know,0.0,9.0,0.0,13.0,0.0,13.0,0.0
1587,knowledge,0.0,4.0,0.0,1.0,0.0,1.0,0.0
1588,known,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1589,kong,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1590,korea,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1591,lab,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1592,label,0.0,0.0,0.0,102.0,0.0,102.0,0.0
1593,labels,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1594,labor,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1595,lacking,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1596,lafayette,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1597,lakes,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1598,landing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1599,language,0.0,0.0,0.0,7.0,0.0,7.0,0.0
1600,lanka,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1601,lapel,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1602,large,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1603,largest,0.0,4.0,0.0,3.0,0.0,3.0,0.0
1604,las,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1605,last,0.0,2.0,0.0,21.0,0.0,18.0,0.0
1606,lastnameerror,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1607,lastnamefield,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1608,late,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1609,latest,0.0,3.0,0.0,4.0,0.0,4.0,0.0
1610,latinos,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1611,law,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1612,lawapplyassociate,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1613,lawhybridapplyparalegal,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1614,lawhybridapplysenior,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1615,lawnyc,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1616,laws,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1617,lawsuit,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1618,lawyers,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1619,lead,0.0,5.0,0.0,1.0,0.0,1.0,0.0
1620,leaders,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1621,leadership,0.0,17.0,0.0,2.0,0.0,2.0,0.0
1622,leading,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1623,lead—quality,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1624,lean,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1625,learn,0.0,87.0,0.0,27.0,0.0,27.0,0.0
1626,learning,0.0,5.0,0.0,1.0,0.0,1.0,0.0
1627,learning's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1628,least,0.0,2.0,0.0,2.0,0.0,2.0,0.0
1629,leave,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1630,leaving,0.0,2.0,0.0,12.0,0.0,11.0,0.0
1631,lebanon,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1632,lectures,0.0,2.0,0.0,0.0,0.0,0.0,0.0
