,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
4543,should,6.0,42.0,0.0,21.0,5.0,0.0,7.0,14.0
4544,shouldusecache,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4545,show,10.0,0.0,0.0,16.0,10.0,0.0,24.0,8.0
4546,showed,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4547,showing,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
4548,showmanagepagelink,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,showmessage,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4550,shown,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4551,showpdflinks,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,showreadagreementoption,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4553,showregbutton,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4554,showreportabuseoption,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,showsendlink,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,showsupport,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4557,shut,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
4558,shutting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4559,shyâsay,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4560,sickle,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,side,0.0,13.0,0.0,6.0,0.0,0.0,1.0,0.0
4562,sidebar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4563,sides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4564,sierra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,sign,10.0,39.0,0.0,1.0,10.0,0.0,1.0,18.0
4566,signatureimageavailable,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4567,signatureinputtypes,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,signaturereasons,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,signed,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
4570,signerauthmethod,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,signernameiseditable,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4572,significant,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
4573,signin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4574,signing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4575,signs,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0
4576,siguientes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,similar,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
4578,simple,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
4579,simplepayforms,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4580,simpler,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4581,simplicity,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,simplified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4583,simply,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0
4584,sin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,since,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0
4586,single,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0
4587,singnin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4588,sint,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
4589,sister,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
4590,sit,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4591,site,7.0,29.0,0.0,3.0,9.0,0.0,2.0,11.0
4592,sitemap,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
4593,sites,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
4594,site”,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,sits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4596,sitting,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
4597,situation,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
4598,situations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4599,six,1.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0
4600,sixth,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4601,size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
4602,sizes,2.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0
4603,skip,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
4604,skyla,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4605,sleepy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4606,sleep”,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4607,sleeve,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4608,slide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
4609,slideprevious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4610,slider,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0
4611,slides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
4612,slidespeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4613,sliding,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0
4614,slot,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4615,slots,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4616,slovenčina,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,slovenščina,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,slow,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4619,slower,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4620,slowly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4621,small,4.0,6.0,0.0,0.0,4.0,0.0,13.0,9.0
4622,smartresize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4623,smear,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4624,smears,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4625,smooth,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
4626,sms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4627,soaking,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,soaps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4629,soar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4630,sober,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,sobre,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4632,social,4.0,2.0,0.0,0.0,4.0,0.0,1.0,8.0
4633,socialdescription,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,socialenabled,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,society,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4636,socket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4637,socks,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4638,softer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4639,software,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
4640,sold,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,sole,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0
4642,solely,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
4643,solicitud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4644,solid,96.0,12.0,0.0,44.0,96.0,0.0,66.0,950.0
4645,solutions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4646,solve,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4647,solving,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4648,some,5.0,22.0,0.0,58.0,4.0,0.0,52.0,16.0
4649,someone,3.0,3.0,0.0,8.0,3.0,0.0,2.0,6.0
4650,something,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0
4651,sometimes,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0
4652,sometimesâyou,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4653,somewhat,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
4654,somewhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4655,son,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
4656,sonora,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4657,soon,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0
4658,sooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4659,sores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4660,sorry,4.0,0.0,0.0,15.0,4.0,0.0,1.0,0.0
4661,sort,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4662,sought,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4663,sound,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
4664,sour,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4665,source,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
4666,sources,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4667,south,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0
4668,southeast,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4669,southern,5.0,7.0,0.0,1.0,8.0,0.0,0.0,1.0
4670,southwest,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
4671,sovereignty,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4672,spacer,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
4673,spacing,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
4674,spam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4675,span,8.0,0.0,0.0,0.0,8.0,0.0,828.0,676.0
4676,spanish,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
4677,spanishlinktext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4678,spanishurltemplate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4679,speak,6.0,0.0,0.0,14.0,6.0,0.0,1.0,1.0
4680,speaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4681,speaking,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4682,special,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
4683,specialist,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
4684,specialists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4685,specialityobstetrics,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4686,specialize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4687,specializes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4688,specializing,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4689,specific,2.0,6.0,0.0,0.0,2.0,0.0,24.0,6.0
4690,specifically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4691,specified,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
4692,spectrum,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,speculum,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4694,speech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4695,speed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
4696,spend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4697,spending,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4698,spent,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0
4699,spgeneral,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4700,spinimage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4701,spirit,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
4702,spiritual,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,sponsors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4704,spot,7.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0
4705,spotting,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4706,spread,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
4707,src,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
4708,srcdocumentid,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,ssl,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4710,ssr,4.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0
4711,staff,2.0,22.0,0.0,55.0,2.0,0.0,30.0,2.0
4712,staffed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4713,stand,3.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0
4714,standard,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0
4715,standardized,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
4716,standards,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0
4717,standing,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
4718,stands,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4719,stanley,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
4720,star,0.0,0.0,0.0,6.0,0.0,0.0,1.0,58.0
4721,starfilter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4722,staring,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4723,stark,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4724,stars,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4725,start,6.0,1.0,0.0,0.0,6.0,0.0,151.0,26.0
4726,started,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
4727,starting,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
4728,starts,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
4729,starttime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4730,state,15.0,27.0,0.0,41.0,17.0,0.0,22.0,3.0
4731,stated,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
4732,statement,2.0,6.0,0.0,0.0,2.0,0.0,0.0,9.0
4733,statementisnotterminated,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4734,statements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4735,statementterms,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4736,states,10.0,5.0,0.0,3.0,10.0,0.0,2.0,1.0
4737,statistical,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0
4738,statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4739,status,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4740,stay,5.0,1.0,0.0,2.0,5.0,0.0,7.0,3.0
4741,staying,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4742,stays,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4743,std,6.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0
4744,stds,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4745,ste,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4746,steadfast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4747,steal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4748,step,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
4749,steps,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4750,sterile,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4751,sterilization,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4752,steward,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4753,sti,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4754,sticks,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4755,sticky,8.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
4756,stickynav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4757,stigma,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
4758,stigmatized,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
4759,still,6.0,29.0,0.0,12.0,6.0,0.0,3.0,1.0
4760,stimulates,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4761,stirrups,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4762,stis,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4763,stitches,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4764,sti’s,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4765,stomach,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
4766,stones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4767,stop,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0
4768,stopped,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
4769,stopping,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4770,storage,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0
4771,store,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0
4772,stored,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4773,storenow,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4774,stories,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
4775,storiesbusiness,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4776,storing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4777,story,5.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0
4778,straight,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4779,strategy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4780,strategyapplyvice,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4781,strategynyc,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4782,strategyoffice,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4783,strategyremoteoffice,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4784,street,0.0,8.0,0.0,4.0,0.0,0.0,24.0,1.0
4785,stress,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4786,stressed,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4787,stressful,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4788,stretch,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0
4789,strict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4790,strictly,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
4791,string,6.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0
4792,strings,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4793,strive,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
4794,strives,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4795,stroke,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4796,strong,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0
4797,stronger,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0
4798,structure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4799,struc­tures,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,stste,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4801,stuck,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
4802,student,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
4803,studies,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0
4804,studiesabout,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4805,studiescurated,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4806,studywhy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4807,stuff,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4808,stumbled,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4809,stumbling,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4810,stunt,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4811,style,1.0,26.0,0.0,1.0,1.0,0.0,23.0,0.0
4812,styles,4.0,6.0,0.0,0.0,4.0,0.0,0.0,8.0
4813,stylesheet,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4814,stylesheetid,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4815,styling,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4816,stylize,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4817,sub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4818,subcontractors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4819,subdomain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4820,subject,1.0,5.0,0.0,0.0,1.0,0.0,0.0,11.0
4821,submission,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
4822,submit,7.0,11.0,0.0,1.0,7.0,0.0,0.0,2.0
4823,submitbtn,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4824,submitpresegue,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4825,submitsegue,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4826,submitsubmit,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4827,submitted,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
4828,submitting,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,subscribe,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4830,substance,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4831,substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4832,subtle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4833,success,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
4834,successful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4835,successfully,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,such,4.0,31.0,0.0,6.0,4.0,0.0,4.0,40.0
4837,suction,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
4838,sugar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4839,suggested,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
4840,suggestion,0.0,0.0,0.0,4.0,0.0,0.0,2070.0,0.0
4841,suicide,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,suit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4843,suite,0.0,0.0,0.0,21.0,0.0,0.0,45.0,24.0
4844,sullivan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4845,summa,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
4846,summaries,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4847,summary,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
4848,summer,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
4849,sun,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4850,sunday,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0
4851,suomi,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,sup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
4853,super,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
4854,superclass,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4855,superior,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4856,supersede,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4857,supplementation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4858,suppliers,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
4859,support,4.0,15.0,0.0,11.0,5.0,0.0,25.0,3.0
4860,supported,1.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0
4861,supporter,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
4862,supporters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4863,supporting,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4864,supports,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4865,supporttestimonials,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
4866,supporturl,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4867,supportyelp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4868,supposed,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4869,supreme,3.0,0.0,0.0,57.0,3.0,0.0,2.0,0.0
4870,sure,9.0,10.0,0.0,14.0,8.0,0.0,6.0,13.0
4871,surgeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4872,surgeries,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4873,surgery,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0
4874,surgical,0.0,12.0,0.0,23.0,0.0,0.0,117.0,1.0
4875,surprise,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4876,surprised,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4877,surrounding,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4878,survey,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4879,surveys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4880,survive,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4881,survivor,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,suspected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4883,suspended,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4884,sustains,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4885,svcs,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4886,svenska,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4887,svg,3.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0
4888,svp,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4889,sweet,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
4890,swipethreshold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4891,switch,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
4892,switchaccount,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4893,switching,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4894,symptoms,0.0,6.0,0.0,0.0,0.0,0.0,1.0,14.0
4895,sync,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4896,syntax,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
4897,system,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0
4898,systems,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
4899,tab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4900,tabbable,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
