,token,Total0,Total1,Total2,Total3
1876,privately,1.0,0.0,1.0,1.0
1877,problem,9.0,0.0,5.0,5.0
1878,procedural,1.0,0.0,1.0,1.0
1879,procedures,1.0,0.0,0.0,0.0
1880,process,6.0,0.0,0.0,0.0
1881,processed,1.0,0.0,0.0,0.0
1882,processes,1.0,0.0,0.0,0.0
1883,processing,2.0,0.0,2.0,2.0
1884,processnode,1.0,0.0,0.0,0.0
1885,product,1.0,0.0,0.0,0.0
1886,products,10.0,0.0,10.0,10.0
1887,profanity,1.0,0.0,1.0,1.0
1888,professional,6.0,0.0,1.0,1.0
1889,profile,1.0,0.0,1.0,1.0
1890,program,2.0,0.0,2.0,2.0
1891,programs,10.0,0.0,5.0,5.0
1892,project,1.0,0.0,1.0,1.0
1893,promo,4.0,0.0,4.0,4.0
1894,promos,9.0,0.0,5.0,5.0
1895,promotional,1.0,0.0,1.0,1.0
1896,prompt,0.0,0.0,1.0,1.0
1897,promptobj,4.0,0.0,0.0,0.0
1898,prompts,1.0,0.0,0.0,0.0
1899,proof,1.0,0.0,0.0,0.0
1900,proper,1.0,0.0,0.0,0.0
1901,properly,1.0,0.0,0.0,0.0
1902,properties,2.0,0.0,2.0,2.0
1903,property,2.0,0.0,2.0,2.0
1904,protect,9.0,0.0,9.0,9.0
1905,protection,1.0,0.0,0.0,0.0
1906,protections,1.0,0.0,0.0,0.0
1907,provide,19.0,0.0,6.0,6.0
1908,provided,22.0,0.0,3.0,3.0
1909,provider,36.0,0.0,21.0,21.0
1910,providername,1.0,0.0,0.0,0.0
1911,providers,7.0,0.0,4.0,4.0
1912,provides,1.0,0.0,0.0,0.0
1913,providing,3.0,0.0,0.0,0.0
1914,province,1.0,0.0,0.0,0.0
1915,provision,1.0,0.0,0.0,0.0
1916,public,3.0,0.0,2.0,2.0
1917,publications,1.0,0.0,1.0,1.0
1918,pull,3.0,0.0,3.0,3.0
1919,pulling,5.0,0.0,5.0,5.0
1920,pulls,1.0,0.0,1.0,1.0
1921,purchase,1.0,0.0,1.0,1.0
1922,purposes,3.0,0.0,1.0,1.0
1923,pursuant,2.0,0.0,0.0,0.0
1924,push,3.0,0.0,2.0,2.0
1925,put,3.0,0.0,3.0,3.0
1926,píldoras,2.0,0.0,2.0,2.0
1927,qualify,4.0,0.0,6.0,3.0
1928,que,1.0,0.0,1.0,1.0
1929,queries,1.0,0.0,1.0,1.0
1930,querystring,1.0,0.0,1.0,1.0
1931,querystrings,1.0,0.0,1.0,1.0
1932,question,8.0,0.0,8.0,8.0
1933,questions,16.0,0.0,11.0,11.0
1934,queue,2.0,0.0,2.0,2.0
1935,quiet,1.0,0.0,0.0,0.0
1936,quit,2.0,0.0,1.0,1.0
1937,quizzes,2.0,0.0,2.0,2.0
1938,race,2.0,0.0,2.0,2.0
1939,radio,2.0,0.0,2.0,2.0
1940,radiology,1.0,0.0,1.0,1.0
1941,radioopts,1.0,0.0,0.0,0.0
1942,range,1.0,0.0,0.0,0.0
1943,rapid,1.0,0.0,1.0,1.0
1944,rates,3.0,0.0,1.0,1.0
1945,rdpze,1.0,0.0,1.0,1.0
1946,reach,2.0,0.0,2.0,2.0
1947,reached,4.0,0.0,4.0,4.0
1948,read,10.0,0.0,8.0,8.0
1949,ready,1.0,0.0,0.0,0.0
1950,reaffirmation,1.0,0.0,0.0,0.0
1951,really,4.0,0.0,4.0,4.0
1952,rear,0.0,0.0,0.0,1.0
1953,reason,1.0,0.0,0.0,0.0
1954,reasonable,4.0,0.0,0.0,0.0
1955,rec,2.0,0.0,0.0,0.0
1956,receipt,5.0,0.0,2.0,2.0
1957,receipt',3.0,0.0,0.0,0.0
1958,receive,23.0,0.0,5.0,6.0
1959,received,3.0,0.0,1.0,1.0
1960,receives,0.0,0.0,1.0,0.0
1961,receiving,4.0,0.0,2.0,2.0
1962,recess,1.0,0.0,1.0,1.0
1963,recipient,5.0,0.0,5.0,5.0
1964,record,2.0,0.0,2.0,2.0
1965,records,3.0,0.0,0.0,0.0
1966,recruitment,7.0,0.0,7.0,7.0
1967,recurringfrequency,3.0,0.0,3.0,3.0
1968,redirected,9.0,0.0,5.0,5.0
1969,refer,2.0,0.0,1.0,1.0
1970,referral,1.0,0.0,0.0,0.0
1971,referrals,10.0,0.0,6.0,6.0
1972,refills,1.0,0.0,0.0,0.0
1973,reflected,1.0,0.0,0.0,0.0
1974,reform,1.0,0.0,1.0,1.0
1975,refreshed,2.0,0.0,0.0,0.0
1976,regardless,1.0,0.0,0.0,0.0
1977,regence,2.0,0.0,0.0,0.0
1978,region,6.0,0.0,6.0,6.0
1979,regional,5.0,0.0,5.0,5.0
1980,register,1.0,0.0,0.0,0.0
1981,registered,9.0,0.0,4.0,4.0
1982,registration,3.0,0.0,2.0,2.0
1983,regulation,1.0,0.0,0.0,0.0
1984,regulations,2.0,0.0,2.0,2.0
1985,regulatory,1.0,0.0,0.0,0.0
1986,rejected,1.0,0.0,0.0,0.0
1987,related,2.0,0.0,0.0,0.0
1988,relating,1.0,0.0,0.0,0.0
1989,relationship,2.0,0.0,0.0,0.0
1990,relationships,4.0,0.0,4.0,4.0
1991,releases,2.0,0.0,2.0,2.0
1992,relevant,1.0,0.0,0.0,0.0
1993,reliable,1.0,0.0,1.0,1.0
1994,relieves,1.0,0.0,0.0,0.0
1995,rely,1.0,0.0,0.0,0.0
1996,remain,7.0,0.0,5.0,5.0
1997,remains,1.0,0.0,1.0,1.0
1998,remit,1.0,0.0,0.0,0.0
1999,removal,0.0,0.0,2.0,2.0
2000,remove,2.0,0.0,2.0,2.0
2001,removebtn,5.0,0.0,0.0,0.0
2002,removing,1.0,0.0,1.0,1.0
2003,renderer,1.0,0.0,0.0,0.0
2004,rendererobject,1.0,0.0,0.0,0.0
2005,renders,3.0,0.0,3.0,3.0
2006,repeat,1.0,0.0,1.0,1.0
2007,replies,1.0,0.0,0.0,0.0
2008,report,5.0,0.0,5.0,5.0
2009,reports,8.0,0.0,3.0,3.0
2010,reposition,2.0,0.0,2.0,2.0
2011,represent,1.0,0.0,0.0,0.0
2012,reproductive,24.0,0.0,16.0,16.0
2013,republic,6.0,0.0,2.0,2.0
2014,repurpse,2.0,0.0,2.0,2.0
2015,req,2.0,0.0,2.0,2.0
2016,request,7.0,0.0,0.0,0.0
2017,requested,1.0,0.0,0.0,0.0
2018,requestheaders,2.0,0.0,2.0,2.0
2019,requesting,3.0,0.0,0.0,0.0
2020,requests,2.0,0.0,2.0,2.0
2021,require,7.0,0.0,4.0,4.0
2022,required,6.0,0.0,0.0,0.0
2023,requiredare,1.0,0.0,1.0,1.0
2024,requirements,2.0,0.0,1.0,1.0
2025,requires,1.0,0.0,0.0,0.0
2026,research,32.0,0.0,22.0,22.0
2027,researchnew,1.0,0.0,1.0,1.0
2028,reserve,3.0,0.0,0.0,0.0
2029,reset,2.0,0.0,0.0,0.0
2030,resharper,10.0,0.0,10.0,10.0
2031,residence,1.0,0.0,0.0,0.0
2032,resources,18.0,0.0,11.0,11.0
2033,respect,2.0,0.0,1.0,1.0
2034,respects,2.0,0.0,2.0,2.0
2035,responding,1.0,0.0,1.0,1.0
2036,response,4.0,0.0,4.0,4.0
2037,responsehybridoffice,1.0,0.0,1.0,1.0
2038,responseoffice,1.0,0.0,1.0,1.0
2039,responses,1.0,0.0,0.0,0.0
2040,responsibility,1.0,0.0,0.0,0.0
2041,responsible,1.0,0.0,0.0,0.0
2042,rest,1.0,0.0,1.0,1.0
2043,restore,6.0,0.0,6.0,6.0
2044,results,2.0,0.0,0.0,0.0
2045,retain,4.0,0.0,0.0,0.0
2046,retention,1.0,0.0,1.0,1.0
2047,retrieving,2.0,0.0,2.0,2.0
2048,return,50.0,0.0,35.0,35.0
2049,returned,2.0,0.0,0.0,0.0
2050,returns,2.0,0.0,2.0,2.0
2051,revenue,1.0,0.0,1.0,1.0
2052,reverse,1.0,0.0,0.0,0.0
2053,review,10.0,0.0,5.0,5.0
2054,revised,1.0,0.0,0.0,0.0
2055,revoke,2.0,0.0,0.0,0.0
2056,right,18.0,0.0,10.0,10.0
2057,rightclick,1.0,0.0,1.0,1.0
2058,rights,28.0,0.0,11.0,11.0
2059,ring,1.0,0.0,0.0,0.0
2060,risk,2.0,0.0,1.0,1.0
2061,rivers,2.0,0.0,0.0,0.0
2062,rocky,5.0,0.0,5.0,5.0
2063,roe,1.0,0.0,1.0,1.0
2064,roo,3.0,0.0,3.0,3.0
2065,root,2.0,0.0,2.0,2.0
2066,routing,1.0,0.0,0.0,0.0
2067,rule,2.0,0.0,0.0,0.0
2068,rules,2.0,0.0,0.0,0.0
2069,run,2.0,0.0,2.0,2.0
2070,running,2.0,0.0,2.0,2.0
2071,runs,5.0,0.0,5.0,5.0
2072,rushed,1.0,0.0,0.0,0.0
2073,safari,1.0,0.0,0.0,0.0
2074,safe,5.0,0.0,4.0,4.0
2075,safeguard,1.0,0.0,0.0,0.0
2076,safely,2.0,0.0,2.0,2.0
2077,safer,1.0,0.0,1.0,1.0
2078,safetyhow,1.0,0.0,1.0,1.0
2079,sagamore,2.0,0.0,0.0,0.0
2080,salesforce,1.0,0.0,1.0,1.0
2081,same,7.0,0.0,4.0,4.0
2082,sans,1.0,0.0,1.0,1.0
2083,sasheer,1.0,0.0,1.0,1.0
2084,sat,1.0,0.0,1.0,1.0
2085,saturdays,1.0,0.0,0.0,0.0
2086,save,6.0,0.0,3.0,3.0
2087,savethecardchkbox,1.0,0.0,0.0,0.0
2088,scare,1.0,0.0,1.0,1.0
2089,scarvestravelhome,1.0,0.0,1.0,1.0
2090,schedule,14.0,0.0,6.0,6.0
2091,scheduled,13.0,0.0,0.0,0.0
2092,schedules,1.0,0.0,0.0,0.0
2093,scheduling,3.0,0.0,2.0,2.0
2094,schools,1.0,0.0,1.0,1.0
2095,scope,1.0,0.0,0.0,0.0
2096,scorecard,1.0,0.0,1.0,1.0
2097,screen,18.0,0.0,18.0,18.0
2098,screenings,1.0,0.0,1.0,1.0
2099,script,2.0,0.0,2.0,2.0
2100,scroller,1.0,0.0,0.0,0.0
2101,scrolllocation,2.0,0.0,0.0,0.0
2102,search,90.0,0.0,54.0,54.0
2103,second,3.0,0.0,3.0,3.0
2104,secondary,1.0,0.0,0.0,0.0
2105,seconds,41.0,0.0,41.0,41.0
2106,section,23.0,0.0,5.0,5.0
2107,secure,4.0,0.0,0.0,0.0
2108,security,4.0,0.0,0.0,0.0
2109,see,16.0,0.0,12.0,12.0
2110,seeking,2.0,0.0,2.0,2.0
2111,seems,1.0,0.0,1.0,1.0
2112,segment,2.0,0.0,2.0,2.0
2113,segoe,6.0,0.0,6.0,6.0
2114,segue,4.0,0.0,4.0,4.0
2115,select,17.0,0.0,12.0,12.0
2116,selected,9.0,0.0,9.0,9.0
2117,selection,4.0,0.0,1.0,1.0
2118,selects,4.0,0.0,4.0,4.0
2119,self,1.0,0.0,0.0,0.0
2120,selindex,2.0,0.0,0.0,0.0
2121,send,8.0,0.0,5.0,5.0
2122,senior,14.0,0.0,14.0,14.0
2123,sent,9.0,0.0,2.0,2.0
2124,separate,2.0,0.0,1.0,1.0
2125,serve,2.0,0.0,3.0,2.0
2126,service,36.0,0.0,13.0,13.0
2127,services,113.0,0.0,57.0,58.0
2128,session,2.0,0.0,0.0,0.0
2129,set,25.0,0.0,19.0,19.0
2130,setting,1.0,0.0,1.0,1.0
2131,settings,4.0,0.0,3.0,3.0
2132,sex,30.0,0.0,19.0,19.0
2133,sexual,24.0,0.0,20.0,20.0
2134,sexuality,1.0,0.0,1.0,1.0
2135,sexually,4.0,0.0,4.0,4.0
2136,sham,2.0,0.0,2.0,2.0
2137,share,12.0,0.0,12.0,12.0
2138,shared,1.0,0.0,1.0,1.0
2139,shield,10.0,0.0,0.0,0.0
2140,shift,2.0,0.0,2.0,2.0
2141,shimmer,9.0,0.0,9.0,9.0
2142,shipping,3.0,0.0,3.0,3.0
2143,shop,8.0,0.0,8.0,8.0
2144,shorter,1.0,0.0,0.0,0.0
2145,shortly,1.0,0.0,0.0,0.0
2146,shot,3.0,0.0,2.0,2.0
2147,should,6.0,0.0,3.0,3.0
2148,show,10.0,0.0,10.0,10.0
2149,showing,1.0,0.0,1.0,1.0
2150,shown,1.0,0.0,1.0,1.0
2151,shut,1.0,0.0,1.0,1.0
2152,sign,11.0,0.0,8.0,8.0
2153,signatures,2.0,0.0,0.0,0.0
2154,signer,1.0,0.0,0.0,0.0
2155,siho,1.0,0.0,0.0,0.0
2156,similar,1.0,0.0,0.0,0.0
2157,simple,1.0,0.0,1.0,1.0
2158,single,3.0,0.0,2.0,2.0
2159,sint,2.0,0.0,2.0,2.0
2160,site,11.0,0.0,8.0,8.0
2161,sitemap,3.0,0.0,3.0,3.0
2162,six,1.0,0.0,1.0,1.0
2163,size,0.0,0.0,1.0,0.0
2164,sizes,2.0,0.0,2.0,2.0
2165,skilled,1.0,0.0,0.0,0.0
2166,skip,1.0,0.0,1.0,1.0
2167,skyla,1.0,0.0,1.0,1.0
2168,sleeve,3.0,0.0,3.0,3.0
2169,slide,0.0,0.0,0.0,1.0
2170,slow,1.0,0.0,1.0,1.0
2171,small,4.0,0.0,4.0,4.0
2172,smalltencolumn,6.0,0.0,0.0,0.0
2173,smalltwelvecolumn,12.0,0.0,0.0,0.0
2174,smooth,1.0,0.0,1.0,1.0
2175,sms,1.0,0.0,0.0,0.0
2176,sobre,1.0,0.0,1.0,1.0
2177,social,4.0,0.0,4.0,4.0
2178,socks,1.0,0.0,1.0,1.0
2179,software,6.0,0.0,0.0,0.0
2180,sole,2.0,0.0,0.0,0.0
2181,solid,97.0,0.0,96.0,96.0
2182,some,6.0,0.0,3.0,3.0
2183,someone,3.0,0.0,3.0,3.0
2184,sometimes,1.0,0.0,0.0,0.0
2185,son,6.0,0.0,6.0,6.0
2186,soon,4.0,0.0,3.0,3.0
2187,sorry,4.0,0.0,4.0,4.0
2188,source,2.0,0.0,2.0,2.0
2189,south,5.0,0.0,5.0,5.0
2190,southeast,4.0,0.0,4.0,4.0
2191,southern,4.0,0.0,3.0,3.0
2192,southwest,6.0,0.0,6.0,6.0
2193,span,8.0,0.0,8.0,8.0
2194,speak,7.0,0.0,6.0,6.0
2195,specific,2.0,0.0,2.0,2.0
2196,specifically,1.0,0.0,1.0,1.0
2197,specified,2.0,0.0,0.0,0.0
2198,spot,7.0,0.0,7.0,7.0
2199,spread,2.0,0.0,1.0,1.0
2200,src,6.0,0.0,0.0,0.0
2201,ssr,4.0,0.0,4.0,4.0
2202,staff,8.0,0.0,4.0,4.0
2203,staffed,1.0,0.0,0.0,0.0
2204,stand,3.0,0.0,3.0,3.0
2205,standard,2.0,0.0,1.0,1.0
2206,standardized,1.0,0.0,1.0,1.0
2207,standing,1.0,0.0,1.0,1.0
2208,start,9.0,0.0,6.0,6.0
2209,started',1.0,0.0,0.0,0.0
2210,startineditmode,2.0,0.0,0.0,0.0
2211,state,25.0,0.0,17.0,18.0
2212,statement,2.0,0.0,2.0,2.0
2213,statementisnotterminated,4.0,0.0,4.0,4.0
2214,statements,8.0,0.0,0.0,0.0
2215,states,16.0,0.0,10.0,10.0
2216,stay,3.0,0.0,3.0,3.0
2217,std,11.0,0.0,7.0,7.0
2218,stds,1.0,0.0,1.0,1.0
2219,step,3.0,0.0,1.0,1.0
2220,steps,2.0,0.0,0.0,0.0
2221,sterilization,2.0,0.0,2.0,2.0
2222,stethoscope,1.0,0.0,0.0,0.0
2223,stick,0.0,0.0,1.0,1.0
2224,sticky,18.0,0.0,10.0,10.0
2225,still,5.0,0.0,4.0,4.0
2226,stop,6.0,0.0,4.0,4.0
2227,storage,2.0,0.0,1.0,1.0
2228,store,17.0,0.0,8.0,8.0
2229,storecmp,2.0,0.0,0.0,0.0
2230,storeitems,1.0,0.0,0.0,0.0
2231,storenow,2.0,0.0,2.0,2.0
2232,stories,1.0,0.0,0.0,0.0
2233,story,5.0,0.0,5.0,5.0
2234,straight,1.0,0.0,1.0,1.0
2235,straightforward,2.0,0.0,2.0,2.0
2236,strategyapplyvice,1.0,0.0,1.0,1.0
2237,strategynyc,1.0,0.0,1.0,1.0
2238,strategyoffice,1.0,0.0,1.0,1.0
2239,strategyremoteoffice,1.0,0.0,1.0,1.0
2240,street,1.0,0.0,0.0,0.0
2241,string,7.0,0.0,6.0,6.0
2242,strings,1.0,0.0,1.0,1.0
2243,strong,1.0,0.0,1.0,1.0
2244,stronger,2.0,0.0,2.0,2.0
2245,stub,1.0,0.0,0.0,0.0
2246,stunt,1.0,0.0,1.0,1.0
2247,style,1.0,0.0,1.0,1.0
2248,styles,4.0,0.0,4.0,4.0
2249,styling,3.0,0.0,3.0,3.0
2250,stylize,4.0,0.0,4.0,4.0
2251,subcutaneous,1.0,0.0,1.0,1.0
2252,subheaderphonenumber,6.0,0.0,0.0,0.0
2253,subject,4.0,0.0,1.0,1.0
2254,submission,2.0,0.0,2.0,2.0
2255,submit,8.0,0.0,7.0,7.0
2256,submitbtn,1.0,0.0,1.0,1.0
2257,submitpresegue,2.0,0.0,2.0,2.0
2258,submitsegue,4.0,0.0,4.0,4.0
2259,submitted,2.0,0.0,2.0,2.0
2260,subscribe,4.0,0.0,4.0,4.0
2261,subsequent,1.0,0.0,0.0,0.0
2262,subsidiaries,1.0,0.0,0.0,0.0
2263,such,16.0,0.0,4.0,4.0
2264,suffers,1.0,0.0,0.0,0.0
2265,sufficient,1.0,0.0,0.0,0.0
2266,suitable,1.0,0.0,0.0,0.0
2267,suite,0.0,0.0,0.0,1.0
2268,sun,1.0,0.0,1.0,1.0
2269,sunday,1.0,0.0,1.0,1.0
2270,super,0.0,0.0,0.0,1.0
2271,support,5.0,0.0,4.0,4.0
2272,supported,1.0,0.0,0.0,0.0
2273,supporter,9.0,0.0,0.0,0.0
2274,supporting,1.0,0.0,1.0,1.0
2275,supportive,1.0,0.0,0.0,0.0
2276,supports,1.0,0.0,1.0,1.0
2277,supreme,3.0,0.0,3.0,3.0
2278,sure,11.0,0.0,7.0,6.0
2279,surgery,1.0,0.0,1.0,1.0
2280,surprise,2.0,0.0,1.0,1.0
2281,survey,2.0,0.0,2.0,2.0
2282,suspend,1.0,0.0,0.0,0.0
2283,svg,3.0,0.0,3.0,3.0
2284,svp,4.0,0.0,4.0,4.0
2285,symptoms,2.0,0.0,0.0,0.0
2286,sync,1.0,0.0,1.0,1.0
2287,syntax,1.0,0.0,1.0,1.0
2288,syphilis,1.0,0.0,1.0,1.0
2289,system,1.0,0.0,0.0,0.0
2290,table,2.0,0.0,0.0,0.0
2291,tablet,1.0,0.0,1.0,1.0
2292,tabs,1.0,0.0,1.0,1.0
2293,tag,2.0,0.0,2.0,2.0
2294,tagname,3.0,0.0,0.0,0.0
2295,take,17.0,0.0,13.0,13.0
2296,taking,3.0,0.0,3.0,3.0
2297,talk,3.0,0.0,2.0,2.0
2298,talking,2.0,0.0,1.0,1.0
2299,taraji,2.0,0.0,2.0,2.0
2300,target,20.0,0.0,12.0,12.0
2301,tax,6.0,0.0,6.0,6.0
2302,team,1.0,0.0,1.0,1.0
2303,technology,1.0,0.0,0.0,0.0
2304,teen,6.0,0.0,1.0,1.0
2305,teens,4.0,0.0,4.0,4.0
2306,telecommuteroffice,2.0,0.0,2.0,2.0
2307,telehealth,38.0,0.0,8.0,8.0
2308,telemetrybasedata,2.0,0.0,2.0,2.0
2309,telemetryitem,2.0,0.0,2.0,2.0
2310,telephone,3.0,0.0,2.0,2.0
2311,tell,7.0,0.0,5.0,5.0
2312,tennessee,3.0,0.0,3.0,3.0
2313,term,1.0,0.0,1.0,1.0
2314,terminate,7.0,0.0,0.0,0.0
2315,termination,3.0,0.0,0.0,0.0
2316,terms,12.0,0.0,10.0,10.0
2317,test,4.0,0.0,4.0,4.0
2318,testing,11.0,0.0,7.0,7.0
2319,texas,2.0,0.0,2.0,2.0
2320,text,15.0,0.0,5.0,5.0
2321,textarea,2.0,0.0,2.0,2.0
2322,textchange,1.0,0.0,1.0,1.0
2323,than,8.0,0.0,6.0,6.0
2324,thank,5.0,0.0,5.0,5.0
2325,thanks',1.0,0.0,0.0,0.0
2326,thanksgiving,1.0,0.0,1.0,1.0
2327,that's,1.0,0.0,1.0,1.0
2328,theater,1.0,0.0,1.0,1.0
2329,their,6.0,0.0,3.0,3.0
2330,them,13.0,0.0,6.0,6.0
2331,theme,1.0,0.0,1.0,1.0
2332,then,3.0,0.0,2.0,2.0
2333,therapy,10.0,0.0,6.0,6.0
2334,there,3.0,0.0,3.0,3.0
2335,there's,4.0,0.0,2.0,2.0
2336,therefore,0.0,0.0,0.0,1.0
2337,there’s,2.0,0.0,2.0,2.0
2338,these,4.0,0.0,2.0,2.0
2339,they,11.0,0.0,7.0,7.0
2340,they're,1.0,0.0,1.0,1.0
2341,they’ve,3.0,0.0,2.0,2.0
2342,thin,2.0,0.0,2.0,2.0
2343,thing,1.0,0.0,1.0,1.0
2344,things,1.0,0.0,0.0,0.0
2345,think,5.0,0.0,5.0,5.0
2346,third,1.0,0.0,0.0,0.0
2347,this,143.0,0.0,94.0,95.0
2348,thisplugin,1.0,0.0,1.0,1.0
2349,those,5.0,0.0,1.0,1.0
2350,thousands,1.0,0.0,1.0,1.0
2351,three,4.0,0.0,0.0,0.0
2352,through,21.0,0.0,12.0,11.0
2353,thurs,1.0,0.0,1.0,1.0
2354,ticket©,1.0,0.0,1.0,1.0
2355,tiene,1.0,0.0,1.0,1.0
2356,tiktok,1.0,0.0,1.0,1.0
2357,tile,1.0,0.0,1.0,1.0
2358,time,16.0,0.0,7.0,7.0
2359,time',1.0,0.0,0.0,0.0
2360,timefull,1.0,0.0,1.0,1.0
2361,timeno,1.0,0.0,1.0,1.0
2362,times,1.0,0.0,1.0,1.0
2363,tipsheet,1.0,0.0,1.0,1.0
2364,title,1.0,0.0,2.0,1.0
2365,titled,1.0,0.0,0.0,0.0
2366,toastfadein,9.0,0.0,9.0,9.0
2367,today,3.0,0.0,2.0,2.0
2368,together,2.0,0.0,1.0,1.0
2369,toggle,20.0,0.0,21.0,21.0
2370,toggling,1.0,0.0,1.0,1.0
2371,token,2.0,0.0,2.0,2.0
2372,tomar,1.0,0.0,1.0,1.0
2373,tome,3.0,0.0,2.0,2.0
2374,too,2.0,0.0,2.0,2.0
2375,tool,1.0,0.0,1.0,1.0
2376,toolbar,1.0,0.0,0.0,0.0
2377,top,8.0,0.0,8.0,8.0
2378,total,1.0,0.0,0.0,0.0
2379,touch,1.0,0.0,1.0,1.0
2380,tov,1.0,0.0,1.0,1.0
2381,tracker,1.0,0.0,1.0,1.0
2382,tracking,1.0,0.0,1.0,1.0
2383,trademark,1.0,0.0,1.0,1.0
2384,trained,1.0,0.0,0.0,0.0
2385,trans,1.0,0.0,1.0,1.0
2386,transaction,10.0,0.0,5.0,5.0
2387,transactions,3.0,0.0,0.0,0.0
2388,transfer,1.0,0.0,0.0,0.0
2389,transformation,1.0,0.0,1.0,1.0
2390,transgender,12.0,0.0,7.0,7.0
2391,transition,1.0,0.0,1.0,1.0
2392,transitions,1.0,0.0,1.0,1.0
2393,transmitted,4.0,0.0,4.0,4.0
2394,transparent,1.0,0.0,1.0,1.0
2395,transvaginal,2.0,0.0,2.0,2.0
2396,tratando,1.0,0.0,1.0,1.0
2397,treat,7.0,0.0,1.0,1.0
2398,treatment,16.0,0.0,7.0,7.0
2399,treatments,1.0,0.0,0.0,0.0
2400,tribute,1.0,0.0,1.0,1.0
2401,tricare,3.0,0.0,0.0,0.0
2402,tried,1.0,0.0,0.0,0.0
2403,trigger,4.0,0.0,4.0,4.0
2404,triggers,2.0,0.0,0.0,0.0
2405,true,4.0,0.0,2.0,2.0
2406,truly,1.0,0.0,1.0,1.0
2407,trusted,4.0,0.0,5.0,5.0
2408,try,7.0,0.0,7.0,7.0
2409,trying,1.0,0.0,1.0,1.0
2410,trymonthlynotice,1.0,0.0,1.0,1.0
2411,tubal,2.0,0.0,2.0,2.0
2412,tues,1.0,0.0,1.0,1.0
2413,turn,1.0,0.0,2.0,1.0
2414,turned,2.0,0.0,2.0,2.0
2415,twice,2.0,0.0,2.0,2.0
2416,twitter,3.0,0.0,3.0,3.0
2417,two,3.0,0.0,2.0,2.0
2418,type,13.0,0.0,1.0,1.0
2419,typeallfull,1.0,0.0,1.0,1.0
2420,typeof,2.0,0.0,1.0,1.0
2421,types,6.0,0.0,1.0,1.0
2422,typethis,1.0,0.0,1.0,1.0
2423,typing,1.0,0.0,1.0,1.0
2424,ultrasound,4.0,0.0,4.0,4.0
2425,umr,2.0,0.0,0.0,0.0
2426,unable,2.0,0.0,2.0,2.0
2427,uncheck,2.0,0.0,2.0,2.0
2428,unchecked,2.0,0.0,2.0,2.0
2429,undefined,4.0,0.0,1.0,1.0
2430,under,28.0,0.0,15.0,15.0
2431,underneath,2.0,0.0,2.0,2.0
2432,understand,10.0,0.0,2.0,2.0
2433,understanding,1.0,0.0,1.0,1.0
2434,undiscounted,1.0,0.0,1.0,1.0
2435,unique,2.0,0.0,2.0,2.0
2436,united,9.0,0.0,1.0,1.0
2437,university,1.0,0.0,0.0,0.0
2438,unless,4.0,0.0,1.0,1.0
2439,unnecessary,2.0,0.0,2.0,2.0
2440,uno,2.0,0.0,2.0,2.0
2441,unprocessed,2.0,0.0,0.0,0.0
2442,unsubscribe,1.0,0.0,1.0,1.0
2443,unsuitable,1.0,0.0,0.0,0.0
2444,until,10.0,0.0,6.0,6.0
2445,update,8.0,0.0,1.0,1.0
2446,updateaffiliateid,3.0,0.0,3.0,3.0
2447,updated,3.0,0.0,2.0,2.0
2448,updatepatientbutton,1.0,0.0,0.0,0.0
2449,updates,4.0,0.0,4.0,4.0
2450,updating,2.0,0.0,1.0,1.0
2451,upgrade,2.0,0.0,0.0,0.0
2452,upon,5.0,0.0,2.0,2.0
2453,urban,2.0,0.0,2.0,2.0
2454,urine,1.0,0.0,1.0,1.0
2455,url,2.0,0.0,2.0,2.0
2456,usa,1.0,0.0,1.0,1.0
2457,usar,2.0,0.0,2.0,2.0
2458,usd,2.0,0.0,2.0,2.0
2459,use,29.0,0.0,15.0,15.0
2460,usecontact,2.0,0.0,2.0,2.0
2461,used,15.0,0.0,14.0,14.0
2462,usematchviewport,2.0,0.0,2.0,2.0
2463,user,12.0,0.0,12.0,12.0
2464,username,1.0,0.0,0.0,0.0
2465,users,1.0,0.0,1.0,1.0
2466,uses,2.0,0.0,2.0,2.0
2467,using,4.0,0.0,0.0,0.0
2468,usually,1.0,0.0,0.0,0.0
2469,uti,4.0,0.0,1.0,1.0
2470,utilized,1.0,0.0,1.0,1.0
2471,vaccine,10.0,0.0,8.0,8.0
2472,vaccines,10.0,0.0,6.0,6.0
2473,vagina,4.0,0.0,4.0,4.0
2474,val,10.0,0.0,1.0,1.0
2475,valid,14.0,0.0,5.0,5.0
2476,validated,9.0,0.0,5.0,5.0
2477,validation,6.0,0.0,6.0,6.0
2478,valuable,3.0,0.0,3.0,3.0
2479,value,20.0,0.0,14.0,14.0
2480,values,2.0,0.0,2.0,2.0
2481,valueyes,2.0,0.0,2.0,2.0
2482,var,375.0,0.0,130.0,130.0
2483,variable,4.0,0.0,4.0,4.0
2484,variables,2.0,0.0,2.0,2.0
2485,variableusedoutofscope,2.0,0.0,2.0,2.0
2486,varies,1.0,0.0,0.0,0.0
2487,variety,1.0,0.0,1.0,1.0
2488,various,2.0,0.0,1.0,1.0
2489,vars,1.0,0.0,1.0,1.0
2490,vary,1.0,0.0,0.0,0.0
2491,venipuncture,0.0,0.0,1.0,1.0
2492,verification,2.0,0.0,0.0,0.0
2493,verify,4.0,0.0,1.0,1.0
2494,version,4.0,0.0,1.0,1.0
2495,via,8.0,0.0,3.0,3.0
2496,vice,14.0,0.0,14.0,14.0
