,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
1103,faqs,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
1104,far,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
1105,fare,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
1106,farepay,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
1107,fares,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
1108,farespass,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1109,faresreduced,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1110,faster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1111,fatherhood,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1112,fear,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1113,feature,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1114,featured,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1115,features,0.0,0.0,0.0,0.0,1.0,16.0,0.0,2.0
1116,february,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1117,federal,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1118,fee,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0
1119,feel,0.0,0.0,3.0,1.0,1.0,7.0,0.0,5.0
1120,feeling,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
1121,feelings,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1122,fees,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1123,felt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1124,fertilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,few,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0
1126,field,1.0,0.0,0.0,44.0,3.0,1.0,0.0,4.0
1127,fields,0.0,0.0,9.0,88.0,0.0,5.0,0.0,16.0
1128,fieldset,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1129,figure,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1130,file,0.0,0.0,0.0,3.0,0.0,17.0,0.0,5.0
1131,files,0.0,0.0,0.0,22.0,0.0,3.0,0.0,3.0
1132,filing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1133,fill,1.0,0.0,9.0,0.0,2.0,0.0,0.0,13.0
1134,filled,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1135,filming,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1136,final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1137,finalize,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1138,finalizing,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1139,financial,0.0,0.0,5.0,2.0,0.0,1.0,0.0,8.0
1140,financialin,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1141,financially,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1142,find,0.0,0.0,2.0,1.0,0.0,27.0,1.0,16.0
1143,finds,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1144,finish,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1145,firefox,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1146,first,3.0,0.0,1.0,24.0,2.0,2.0,1.0,6.0
1147,firstpageid,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1148,fit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1149,fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1150,five,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1151,fix,0.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0
1152,fixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1153,flagallery,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1154,flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1155,flex,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1156,flexible,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1157,flipinx,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0
1158,flipoutx,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0
1159,floor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1160,flush,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1161,focus,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1162,focuses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1163,follow,0.0,0.0,0.0,23.0,1.0,2.0,2.0,0.0
1164,followers,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1165,following,0.0,0.0,18.0,4.0,0.0,37.0,0.0,36.0
1166,fontawesome,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1167,footer,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1168,force,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1169,forced,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1170,forces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1171,foreign,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1172,fork,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1173,form,0.0,0.0,0.0,335.0,0.0,22.0,1.0,5.0
1174,formal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1175,format,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
1176,formatted,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1177,forms,0.0,0.0,1.0,143.0,0.0,1.0,0.0,0.0
1178,formula,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1179,form’s,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1180,forth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1181,forum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1182,forums,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1183,for…,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1184,found,0.0,0.0,0.0,57.0,0.0,17.0,0.0,1.0
1185,foundational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1186,four,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1187,frameheight,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,framework,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1189,franc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1190,francs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1191,free,0.0,0.0,10.0,92.0,5.0,40.0,7.0,38.0
1192,freedom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,freeway,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1194,frequency,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1195,frequent,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1196,frequently,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,friday,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1198,fridayclosed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1199,friend,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1200,friendly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1201,friends,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1202,friends’,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1203,front,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1204,frontrunner,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
1205,fta,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1206,fuels,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1207,full,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
1208,fully,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0
1209,fun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1210,function,8.0,0.0,10.0,25.0,24.0,280.0,27.0,47.0
1211,functionality,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0
1212,functions,0.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0
1213,fund,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
1214,fundraiser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1215,fundraising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1216,funds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1217,funeral,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1218,further,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1219,future,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0
1220,gainhow,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1221,gains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1222,gala,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1223,gamap,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1224,gap,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1225,gather,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1226,gdprsetup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1227,general,0.0,0.0,9.0,1.0,0.0,4.0,1.0,15.0
1228,generally,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1229,generate,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1230,generous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1231,gently,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1232,german,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1233,get,0.0,0.0,2.0,147.0,8.0,22.0,6.0,12.0
1234,getfptipage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1235,getfptireqdata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1236,gets,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1237,getting,0.0,0.0,0.0,1.0,0.0,23.0,0.0,1.0
1238,gift,0.0,0.0,1.0,0.0,0.0,0.0,2.0,35.0
1239,gifts,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1240,girl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1241,give,2.0,0.0,2.0,5.0,0.0,4.0,3.0,6.0
1242,giveimpact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1243,given,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0
1244,gives,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
1245,giving,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0
1246,global,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0
1247,gnu,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0
1248,goal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1249,goals,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1250,goes,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1251,going,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0
1252,gold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1253,good,0.0,0.0,0.0,0.0,1.0,12.0,0.0,9.0
1254,goods,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1255,google,0.0,0.0,0.0,55.0,5.0,402.0,8.0,0.0
1256,goride,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1257,gorideuta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1258,got,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
1259,gothic,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1260,governed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,government,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0
1262,governmental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1263,gracious,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1264,grant,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0
1265,graphs,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1266,great,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1267,greater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1268,greatest,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1269,green,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1270,grief,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1271,group,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1272,groups,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1273,growing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1274,guarantee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1275,guaranteed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1276,guards,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1277,guide,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
1278,guidea,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1279,guilt,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1280,guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1281,guinean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1282,guy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1283,guys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1284,gynecological,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1285,hacking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1286,had,0.0,0.0,0.0,6.0,0.0,8.0,1.0,5.0
1287,hall,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1288,handle,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1289,handling,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1290,hansen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1291,happens,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
1292,happy,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
1293,hard,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0
1294,harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1295,harry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1296,harvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1297,have,0.0,0.0,7.0,49.0,9.0,77.0,12.0,28.0
1298,having,0.0,0.0,1.0,2.0,0.0,5.0,0.0,3.0
1299,hbspt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1300,hcg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1301,head,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1302,headings,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1303,headquarters,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1304,heads,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1305,health,0.0,0.0,0.0,87.0,1.0,25.0,2.0,2.0
1306,healthcare,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1307,healthlearn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1308,healthoctober,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1309,healthy,4.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0
1310,hear,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0
1311,heard,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1312,hearings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1313,heartbeat,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1314,heavily,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1315,held,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1316,helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1317,help,1.0,0.0,6.0,65.0,5.0,59.0,9.0,20.0
1318,help's,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1319,helped,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
1320,helpful,0.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0
1321,helping,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1322,helpline,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1323,helps,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1324,her,0.0,0.0,0.0,13.0,1.0,17.0,1.0,7.0
1325,here,0.0,0.0,6.0,0.0,6.0,35.0,4.0,11.0
1326,here's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1327,hereby,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1328,hex,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1329,hidden,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
1330,hiding,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1331,high,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1332,higher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1333,highest,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1334,highlight,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1335,highlights,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1336,highly,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1337,hijacking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1338,his,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1339,history,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1340,hit,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1341,hitconverted,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1342,hitobject,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
1343,hmrc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1344,hold,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
1345,holders,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1346,holiday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1347,hollerbox,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1348,home,3.0,0.0,9.0,2.0,4.0,33.0,5.0,22.0
1349,homeabout,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1350,honest,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1351,honor,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1352,hope,0.0,0.0,32.0,0.0,0.0,0.0,0.0,158.0
1353,hoping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1354,horizon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1355,hormone,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1356,hosted,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
1357,hosting,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1358,hotline,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0
1359,hourpast,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1360,hours,0.0,0.0,1.0,11.0,1.0,11.0,1.0,15.0
1361,hourspast,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1362,hourssalt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1363,hourstuesday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,household,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1365,how,0.0,0.0,3.0,60.0,3.0,115.0,5.0,13.0
1366,however,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0
1367,hpcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1368,hsjquery,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1369,hsloadgtm,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1370,hsvars,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1371,html,0.0,0.0,9.0,44.0,0.0,64.0,0.0,13.0
1372,huge,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1373,human,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1374,hundreds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1375,hurricane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1376,hwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1377,i'm,0.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0
1378,icon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1379,icons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1380,idea,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1381,identification,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1382,identifies,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
1383,identify,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
1384,identity,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1385,iframe,0.0,0.0,0.0,66.0,2.0,2.0,2.0,0.0
1386,ilfrom,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1387,illegal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1388,images,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1389,img,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
1390,immediate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1391,immediately,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1392,impact,0.0,0.0,0.0,0.0,0.0,33.0,1.0,2.0
1393,impacted,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1394,impacts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1395,impactsince,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1396,implanted,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1397,implanting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1398,implants,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1399,implement,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1400,implied,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0
1401,important,0.0,0.0,2.0,26.0,1.0,18.0,1.0,1.0
1402,impose,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1403,imposed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1404,improve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1405,inability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1406,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1407,inappropriate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1408,incident,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1409,incidental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1410,include,0.0,0.0,0.0,1.0,0.0,18.0,0.0,9.0
1411,included,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1412,includes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1413,including,0.0,0.0,0.0,16.0,0.0,4.0,0.0,10.0
1414,income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1415,inconvenient,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1416,incorporated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1417,incorrect,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1418,increase,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0
1419,increasing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1420,increasingly,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1421,incredibly,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1422,indefinite,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1423,indemnification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1424,independent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1425,index,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
1426,indian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1427,indicate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1428,indicates,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,individual,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
1430,individuals,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0
1431,ineligible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1432,infant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1433,infections,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1434,infinite,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1435,info,0.0,0.0,4.0,0.0,2.0,8.0,0.0,32.0
1436,inforgot,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1437,inform,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
1438,information,1.0,0.0,27.0,146.0,1.0,213.0,8.0,106.0
1439,informational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1440,information”,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1441,informative,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1442,informed,0.0,0.0,4.0,16.0,2.0,11.0,5.0,0.0
1443,informing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1444,infowindow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445,initevt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,initial,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
1447,initialize,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1448,injuries,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1449,injury,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1450,inline,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1451,inmate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1452,inmates,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1453,inmessengerfacebook,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1454,innovative,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
1455,input,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
1456,inquiries,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1457,insettingsprivacyterms,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1458,insider,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1459,insights,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0
1460,inspect,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1461,inspire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1462,instagram,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0
1463,instanceof,0.0,0.0,0.0,22.0,26.0,0.0,0.0,0.0
1464,instances,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
