,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
3563,ring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3564,ring®,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3565,ring®assiatance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3566,ring®ortho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
3567,ring®the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3568,ring’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3569,risk,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0
3570,risks,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0
3571,risk”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3572,ritual,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3573,rituals,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3574,river,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
3575,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3576,rockside,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3577,rockstar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3578,rocky,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
3579,rod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3580,roe,1.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,5.0
3581,roo,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
3582,room,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3583,roomhome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3584,root,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3585,roots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3586,round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3587,routine,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
3588,row,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3589,rowpills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3590,royalton,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
3591,rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3592,rules,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0
3593,run,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
3594,rundisadvantages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3595,running,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
3596,runs,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
3597,safe,5.0,0.0,8.0,10.0,0.0,5.0,7.0,4.0,7.0
3598,safely,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
3599,safer,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0
3600,safest,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
3601,safety,3.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,4.0
3602,safetyhow,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3603,said,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3604,salesforce,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3605,same,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
3606,sample,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0
3607,sans,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3608,sasheer,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3609,sat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3610,saturdayget,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3611,save,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
3612,saw,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3613,say,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0
3614,saying,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3615,sbiajaxurl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3616,scale,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3617,scan,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
3618,scare,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
3619,scarvestravelhome,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3620,schedule,12.0,0.0,9.0,12.0,0.0,12.0,64.0,53.0,4.0
3621,scheduled,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
3622,scheduling,2.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0
3623,school,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
3624,schools,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3625,scientific,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3626,scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3627,scorecard,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3628,scottsdale,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3629,screen,18.0,0.0,18.0,40.0,0.0,18.0,28.0,24.0,44.0
3630,screened,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3631,screening,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3632,screenings,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3633,screens,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3634,script,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,44.0
3635,scripts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3636,scroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
3637,scrutinized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3638,search,43.0,0.0,44.0,309.0,0.0,43.0,1.0,1.0,44.0
3639,searches,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
3640,searching,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
3641,seat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3642,secleft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3643,second,4.0,0.0,3.0,13.0,0.0,4.0,2.0,0.0,15.0
3644,seconds,41.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0
3645,secrecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3646,section,5.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0
3647,secure,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0
3648,security,0.0,0.0,1.0,57.0,0.0,0.0,1.0,1.0,3.0
3649,securitywe’re,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3650,sedated,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,sedation,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,7.0
3652,sedationlocal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3653,see,11.0,0.0,8.0,69.0,0.0,9.0,3.0,0.0,58.0
3654,seeing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3655,seek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3656,seeking,2.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0
3657,seems,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3658,seen,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
3659,sees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3660,segment,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
3661,segoe,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
3662,segue,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
3663,seguros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3664,seguroslas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3665,seizure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3666,seizuressome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3667,select,12.0,0.0,12.0,0.0,0.0,12.0,2.0,1.0,89.0
3668,selected,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,1.0
3669,selection,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3670,selectors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3671,selects,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
3672,semen,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3673,seminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3674,send,6.0,0.0,7.0,28.0,0.0,6.0,0.0,0.0,0.0
3675,senior,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0
3676,sense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3677,sensitive,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3678,sensitivity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3679,sent,2.0,0.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0
3680,seo,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
3681,separate,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3682,september,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3683,serious,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
3684,seriously,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3685,serve,2.0,0.0,2.0,57.0,0.0,2.0,2.0,0.0,0.0
3686,served,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3687,servers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3688,service,11.0,0.0,10.0,197.0,0.0,11.0,1.0,1.0,3.0
3689,services,40.0,0.0,42.0,209.0,0.0,41.0,33.0,28.0,10.0
3690,servicesmatrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3691,servicesmedinabirthcare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3692,servicespregnancy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3693,servicessuburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3694,serviciosley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3695,sesgada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3696,session,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0
3697,set,16.0,0.0,16.0,86.0,0.0,16.0,0.0,0.0,3.0
3698,sets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
3699,setting,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
3700,settings,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
3701,several,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0
3702,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3703,severely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3704,sex,18.0,0.0,19.0,2.0,0.0,18.0,0.0,0.0,5.0
3705,sexual,19.0,0.0,29.0,64.0,0.0,19.0,0.0,0.0,4.0
3706,sexuality,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3707,sexually,4.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,11.0
3708,sexwomen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3709,shaker,0.0,0.0,0.0,55.0,0.0,0.0,19.0,0.0,0.0
3710,shall,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
3711,sham,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
3712,shame,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3713,share,14.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,5.0
3714,shareables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3715,shared,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3716,shares,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3717,sharing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3718,she,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,34.0
3719,sheath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3720,sheet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3721,sheets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3722,shelby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3723,she’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3724,shield,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,shift,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
3726,shimmer,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0
3727,shipping,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
3728,shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3729,shocked,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,shop,8.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0
3731,short,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3732,shortened,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3733,shorter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3734,shortly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3735,shot,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0
3736,should,3.0,0.0,4.0,6.0,0.0,3.0,2.0,1.0,37.0
3737,shouldn’t,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3738,show,12.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,4.0
3739,showed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3740,showers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3741,showing,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3742,shown,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
3743,shut,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3744,side,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,29.0
3745,sido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3746,sign,11.0,0.0,8.0,61.0,0.0,11.0,3.0,2.0,6.0
3747,signature,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3748,significant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
3749,significativodatos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3750,signs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,silent,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3752,silicone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3753,silver,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3754,similar,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0
3755,simple,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
3756,simply,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3757,sin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3758,since,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,9.0
3759,sincere,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3760,single,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
3761,sistersong,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3762,sit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3763,site,7.0,0.0,7.0,85.0,0.0,7.0,5.0,4.0,8.0
3764,sitemap,3.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
3765,sites,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3766,situation,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3767,six,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3768,size,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
3769,sizes,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
3770,skilled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3771,skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3772,skinhair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3773,skip,1.0,0.0,1.0,0.0,0.0,1.0,14.0,12.0,1.0
3774,skyla,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3775,sleep,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3776,sleeve,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
3777,slide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3778,slightly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3779,slip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3780,slipped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3781,slow,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3782,slowly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3783,slows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3784,small,4.0,0.0,5.0,3.0,0.0,4.0,7.0,4.0,13.0
3785,smile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3786,smooth,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3787,smoothly,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3788,sms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3789,snack,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3790,soak,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3791,sobre,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3792,social,4.0,0.0,4.0,5.0,0.0,4.0,3.0,3.0,1.0
3793,socially,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3794,socioeconomic,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3795,socks,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3796,soft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3797,software,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0
3798,solid,96.0,0.0,96.0,456.0,0.0,96.0,0.0,0.0,177.0
3799,solids,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3800,solution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3801,solutionsabout,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3802,some,3.0,0.0,9.0,13.0,0.0,3.0,11.0,3.0,41.0
3803,someone,4.0,0.0,6.0,9.0,0.0,4.0,0.0,0.0,5.0
3804,someone's,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3805,something,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
3806,something”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3807,sometime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3808,sometimes,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
3809,somewhat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3810,somewhere,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,somos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3812,somosleyescargos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3813,son,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
3814,sonographer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3815,soon,2.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,2.0
3816,sooner,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
3817,sore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,soreness—your,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3819,sorry,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
3820,sought,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3821,source,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
3822,sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3823,south,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
3824,southcrisis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3825,southeast,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
3826,southern,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
3827,southwest,6.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0
3828,space,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3829,spam,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0
3830,span,8.0,0.0,8.0,2.0,0.0,8.0,42.0,36.0,0.0
3831,spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3832,spans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3833,speak,6.0,0.0,7.0,2.0,0.0,6.0,0.0,0.0,0.0
3834,speaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3835,special,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0
3836,specialistsskilled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3837,specialize,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
3838,specialized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3839,specializing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3840,specially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3841,specific,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0
3842,spectrum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3843,spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3844,spent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3845,sperm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3846,spermatic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3847,spermicide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3848,spermicides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3849,spitzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3850,spoke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3851,sponge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3852,sponge®,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3853,spot,7.0,0.0,9.0,1.0,0.0,7.0,0.0,0.0,0.0
3854,spotting,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3855,spotty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3856,spread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3857,springfieldwomen’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3858,square,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3859,sri,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3860,ssr,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
3861,ssrinfo,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
3862,staff,2.0,0.0,5.0,32.0,0.0,2.0,13.0,11.0,12.0
3863,staffers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,staffprompt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3865,stand,4.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0
3866,standard,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3867,standards,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3868,standing,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3869,start,6.0,0.0,7.0,63.0,0.0,6.0,1.0,1.0,4.0
3870,started,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3871,state,14.0,0.0,21.0,3.0,0.0,14.0,25.0,2.0,14.0
3872,statement,2.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,2.0
3873,statementisnotterminated,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
3874,statements,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3875,stateplanned,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3876,states,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,5.0
3877,statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3878,status,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0
3879,stay,5.0,0.0,8.0,1.0,0.0,5.0,0.0,0.0,1.0
3880,stayed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3881,std,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
3882,stds,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3883,std’sthey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3884,ste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3885,steady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3886,steet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3887,step,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3888,steps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3889,sterile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
